Load address: $4200 Init address: $4ED3 Play address: $4EDF
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|   715 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | DA00 .. ... . |
|   716 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | D800 .. ... . |
|   717 | 1F1E (+ 001B) 10 .... 240 | 0F8E (+ 000D) 10 .... ... | ....  ... ..  40 .... 9A0 | D600 .. ... . |
|   718 | 1F39 (+ 001B) .. .... 280 | 0F9B (+ 000D) .. .... ... | ....  ... ..  .. .... 940 | D400 .. ... . |
|   719 | 1F1E (- 001B) .. .... 2C0 | 0F8E (- 000D) .. .... ... | ....  ... ..  .. .... 8E0 | D200 .. ... . |
|   720 | 0938  C#3 A5  11 .... 100 | 14B2  D#4 B3  11 .... 800 | 2965  D#5 BF  41 .... A00 | .... .. ... . |
|   721 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | D000 .. ... . |
|   722 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | CE00 .. ... . |
|   723 | 0940 (+ 0008) 10 .... 240 | 14C4 (+ 0012) 10 .... ... | ....  ... ..  40 .... 9A0 | CC00 .. ... . |
|   724 | 0948 (+ 0008) .. .... 280 | 14D6 (+ 0012) .. .... ... | ....  ... ..  .. .... 940 | CA00 .. ... . |
|   725 | 0940 (- 0008) .. .... 2C0 | 14C4 (- 0012) .. .... ... | ....  ... ..  .. .... 8E0 | C800 .. ... . |
|   726 | 0F81  A#3 AE  11 .... 100 | 14B2 (- 0012) 40 .... ... | ....  ... ..  .. .... 880 | C600 .. ... . |
|   727 | ....  ... ..  .. .... 1C0 | 14A0 (- 0012) .. .... ... | ....  ... ..  .. .... 840 | C400 .. ... . |
|   728 | ....  ... ..  .. .... 200 | 148E (- 0012) .. .... ... | ....  ... ..  .. .... 800 | C200 .. ... . |
|   729 | 0F8E (+ 000D) 10 .... 240 | 14A0 (+ 0012) .. .... ... | ....  ... ..  .. .... 7C0 | C000 .. ... . |
|   730 | 0F9B (+ 000D) .. .... 280 | 14B2 (+ 0012) .. .... ... | 29F9 (+ 0094) .. .... 780 | BE00 .. ... . |
|   731 | 0F8E (- 000D) .. .... 2C0 | 14C4 (+ 0012) .. .... ... | 2A8D (+ 0094) .. .... 740 | BC00 .. ... . |
|   732 | 14B2  D#4 B3  11 .... 100 | 1270  C#4 B1  11 .... 800 | 24E1  C#5 BD  41 .... A00 | .... .. ... . |
|   733 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | BA00 .. ... . |
|   734 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | B800 .. ... . |
|   735 | 14C4 (+ 0012) 10 .... 240 | 1280 (+ 0010) 10 .... ... | ....  ... ..  40 .... 9A0 | B600 .. ... . |
|   736 | 14D6 (+ 0012) .. .... 280 | 1290 (+ 0010) .. .... ... | ....  ... ..  .. .... 940 | B400 .. ... . |
|   737 | 14C4 (- 0012) .. .... 2C0 | 1280 (- 0010) .. .... ... | ....  ... ..  .. .... 8E0 | B200 .. ... . |
|   738 | 14B2 (- 0012) 40 .... 300 | 0F81  A#3 AE  11 .... 800 | 1F03  A#4 BA  41 .... A00 | .... .. ... . |
|   739 | 14A0 (- 0012) .. .... 340 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | B000 .. ... . |
|   740 | 148E (- 0012) .. .... 380 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | AE00 .. ... . |
|   741 | 14A0 (+ 0012) .. .... 3C0 | 0F8E (+ 000D) 10 .... ... | ....  ... ..  40 .... 9A0 | AC00 .. ... . |
|   742 | 14B2 (+ 0012) .. .... 400 | 0F9B (+ 000D) .. .... ... | ....  ... ..  .. .... 940 | AA00 .. ... . |
|   743 | 14C4 (+ 0012) .. .... 440 | 0F8E (- 000D) .. .... ... | ....  ... ..  .. .... 8E0 | A800 .. ... . |
|   744 | 1270  C#4 B1  11 .... 100 | 0DD0  G#3 AC  11 .... 800 | 1BA0  G#4 B8  41 .... A00 | .... .. ... . |
|   745 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | A600 .. ... . |
|   746 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | A400 .. ... . |
|   747 | 1280 (+ 0010) 10 .... 240 | 0DDC (+ 000C) 10 .... ... | ....  ... ..  40 .... 9A0 | A200 .. ... . |
|   748 | 1290 (+ 0010) .. .... 280 | 0DE8 (+ 000C) .. .... ... | ....  ... ..  .. .... 940 | A000 .. ... . |
|   749 | 1280 (- 0010) .. .... 2C0 | 0DDC (- 000C) .. .... ... | ....  ... ..  .. .... 8E0 | 9E00 .. ... . |
|   750 | 0F81  A#3 AE  11 .... 100 | 0C4E  F#3 AA  11 .... 800 | 189D  F#4 B6  41 .... A00 | .... .. ... . |
|   751 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | 9C00 .. ... . |
|   752 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | 9A00 .. ... . |
|   753 | 0F8E (+ 000D) 10 .... 240 | 0C59 (+ 000B) 10 .... ... | ....  ... ..  40 .... 9A0 | 9800 .. ... . |
|   754 | 0F9B (+ 000D) .. .... 280 | 0C64 (+ 000B) .. .... ... | ....  ... ..  .. .... 940 | 9600 .. ... . |
|   755 | 0F8E (- 000D) .. .... 2C0 | 0C59 (- 000B) .. .... ... | ....  ... ..  .. .... 8E0 | 9400 .. ... . |
|   756 | 0DD0  G#3 AC  11 .... 100 | 0A59  D#3 A7  11 .... 800 | 14B2  D#4 B3  41 .... A00 | .... .. ... . |
|   757 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | 9200 .. ... . |
|   758 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | 9000 .. ... . |
|   759 | 0DDC (+ 000C) 10 .... 240 | 0A62 (+ 0009) 10 .... ... | ....  ... ..  40 .... 9A0 | 8E00 .. ... . |
|   760 | 0DE8 (+ 000C) .. .... 280 | 0A6B (+ 0009) .. .... ... | ....  ... ..  .. .... 940 | 8C00 .. ... . |
|   761 | 0DDC (- 000C) .. .... 2C0 | 0A62 (- 0009) .. .... ... | ....  ... ..  .. .... 8E0 | 8A00 .. ... . |
|   762 | 0C4E  F#3 AA  11 .... 100 | 0DD0  G#3 AC  11 .... 800 | 1BA0  G#4 B8  41 .... A00 | .... .. ... . |
|   763 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | 8800 .. ... . |
|   764 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | 8600 .. ... . |
|   765 | 0C59 (+ 000B) 10 .... 240 | 0DDC (+ 000C) 10 .... ... | ....  ... ..  40 .... 9A0 | 8400 .. ... . |
|   766 | 0C64 (+ 000B) .. .... 280 | 0DE8 (+ 000C) .. .... ... | ....  ... ..  .. .... 940 | 8600 .. ... . |
|   767 | 0C59 (- 000B) .. .... 2C0 | 0DDC (- 000C) .. .... ... | ....  ... ..  .. .... 8E0 | 8800 .. ... . |
|   768 | ....  ... ..  .. .... ... | 173B  F-4 B5  11 .... 800 | 2E76  F-5 C1  41 .... A00 | .... .. ... . |
|   769 | 0C4E (- 000B) 40 .... 300 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | 8A00 .. ... . |
|   770 | 0C43 (- 000B) .. .... 340 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | 8C00 .. ... . |
|   771 | 0C38 (- 000B) .. .... 380 | 174F (+ 0014) 10 .... ... | ....  ... ..  40 .... 9A0 | 8E00 .. ... . |
|   772 | 0C43 (+ 000B) .. .... 3C0 | 1763 (+ 0014) .. .... ... | ....  ... ..  .. .... 940 | 9000 .. ... . |
|   773 | 0C4E (+ 000B) .. .... 400 | 174F (- 0014) .. .... ... | ....  ... ..  .. .... 8E0 | 9200 .. ... . |
|   774 | 0C59 (+ 000B) .. .... 440 | 173B (- 0014) 40 .... ... | ....  ... ..  .. .... 880 | 9400 .. ... . |
|   775 | 0C64 (+ 000B) .. .... 480 | 1727 (- 0014) .. .... ... | ....  ... ..  .. .... 840 | 9600 .. ... . |
|   776 | 0C59 (- 000B) .. .... 4C0 | 1713 (- 0014) .. .... ... | ....  ... ..  .. .... 800 | 9800 .. ... . |
|   777 | 0C4E (- 000B) .. .... 500 | 1727 (+ 0014) .. .... ... | ....  ... ..  .. .... 7C0 | 9A00 .. ... . |
|   778 | 0C43 (- 000B) .. .... 540 | 173B (+ 0014) .. .... ... | 2F1C (+ 00A6) .. .... 780 | 9C00 .. ... . |
|   779 | 0C38 (- 000B) .. .... 580 | 174F (+ 0014) .. .... ... | 2FC2 (+ 00A6) .. .... 740 | 9E00 .. ... . |
|   780 | 173B  F-4 B5  11 .... 100 | 14B2  D#4 B3  11 .... 800 | 2965  D#5 BF  41 .... A00 | .... .. ... . |
|   781 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | A000 .. ... . |
|   782 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | A200 .. ... . |
|   783 | 174F (+ 0014) 10 .... 240 | 14C4 (+ 0012) 10 .... ... | ....  ... ..  40 .... 9A0 | A400 .. ... . |
|   784 | 1763 (+ 0014) .. .... 280 | 14D6 (+ 0012) .. .... ... | ....  ... ..  .. .... 940 | A600 .. ... . |
|   785 | 174F (- 0014) .. .... 2C0 | 14C4 (- 0012) .. .... ... | ....  ... ..  .. .... 8E0 | A800 .. ... . |
|   786 | 173B (- 0014) 40 .... 300 | 14B2 (- 0012) 40 .... ... | ....  ... ..  .. .... 880 | AA00 .. ... . |
|   787 | 1727 (- 0014) .. .... 340 | 14A0 (- 0012) .. .... ... | ....  ... ..  .. .... 840 | AC00 .. ... . |
|   788 | 1713 (- 0014) .. .... 380 | 148E (- 0012) .. .... ... | ....  ... ..  .. .... 800 | AE00 .. ... . |
|   789 | 1727 (+ 0014) .. .... 3C0 | 14A0 (+ 0012) .. .... ... | ....  ... ..  .. .... 7C0 | B000 .. ... . |
|   790 | 173B (+ 0014) .. .... 400 | 14B2 (+ 0012) .. .... ... | 29F9 (+ 0094) .. .... 780 | B200 .. ... . |
|   791 | 174F (+ 0014) .. .... 440 | 14C4 (+ 0012) .. .... ... | 2A8D (+ 0094) .. .... 740 | B400 .. ... . |
|   792 | 14B2  D#4 B3  11 .... 100 | 0F81  A#3 AE  11 .... 800 | 1F03  A#4 BA  41 .... A00 | .... .. ... . |
|   793 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | B600 .. ... . |
|   794 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | B800 .. ... . |
|   795 | 14C4 (+ 0012) 10 .... 240 | 0F8E (+ 000D) 10 .... ... | ....  ... ..  40 .... 9A0 | BA00 .. ... . |
|   796 | 14D6 (+ 0012) .. .... 280 | 0F9B (+ 000D) .. .... ... | ....  ... ..  .. .... 940 | BC00 .. ... . |
|   797 | 14C4 (- 0012) .. .... 2C0 | 0F8E (- 000D) .. .... ... | ....  ... ..  .. .... 8E0 | BE00 .. ... . |
|   798 | 14B2 (- 0012) 40 .... 300 | 1167  C-4 B0  11 .... 800 | 22CF  C-5 BC  41 .... A00 | .... .. ... . |
|   799 | 14A0 (- 0012) .. .... 340 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | C000 .. ... . |
|   800 | 148E (- 0012) .. .... 380 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | C200 .. ... . |
|   801 | 14A0 (+ 0012) .. .... 3C0 | 1176 (+ 000F) 10 .... ... | ....  ... ..  40 .... 9A0 | C400 .. ... . |
|   802 | 14B2 (+ 0012) .. .... 400 | 1185 (+ 000F) .. .... ... | ....  ... ..  .. .... 940 | C600 .. ... . |
|   803 | 14C4 (+ 0012) .. .... 440 | 1176 (- 000F) .. .... ... | ....  ... ..  .. .... 8E0 | C800 .. ... . |
|   804 | 1F03  A#4 BA  11 .... 100 | 14B2  D#4 B3  11 .... 800 | 2965  D#5 BF  41 .... A00 | .... .. ... . |
|   805 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | CA00 .. ... . |
|   806 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | CC00 .. ... . |
|   807 | 1F1E (+ 001B) 10 .... 240 | 14C4 (+ 0012) 10 .... ... | ....  ... ..  40 .... 9A0 | CE00 .. ... . |
|   808 | 1F39 (+ 001B) .. .... 280 | 14D6 (+ 0012) .. .... ... | ....  ... ..  .. .... 940 | D000 .. ... . |
|   809 | 1F1E (- 001B) .. .... 2C0 | 14C4 (- 0012) .. .... ... | ....  ... ..  .. .... 8E0 | D200 .. ... . |
|   810 | 22CF  C-5 BC  11 .... 100 | 1167  C-4 B0  11 .... 800 | 22CF  C-5 BC  41 .... A00 | .... .. ... . |
|   811 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | D400 .. ... . |
|   812 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | D600 .. ... . |
|   813 | 22EE (+ 001F) 10 .... 240 | 1176 (+ 000F) 10 .... ... | ....  ... ..  40 .... 9A0 | D800 .. ... . |
|   814 | 230D (+ 001F) .. .... 280 | 1185 (+ 000F) .. .... ... | ....  ... ..  .. .... 940 | DA00 .. ... . |
|   815 | 22EE (- 001F) .. .... 2C0 | 1176 (- 000F) .. .... ... | ....  ... ..  .. .... 8E0 | DC00 .. ... . |
|   816 | 0A59  D#3 A7  11 .... 100 | 173B  F-4 B5  11 .... 800 | 2E76  F-5 C1  41 .... A00 | .... .. ... . |
|   817 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | DE00 .. ... . |
|   818 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | E000 .. ... . |
|   819 | 0A62 (+ 0009) 10 .... 240 | 174F (+ 0014) 10 .... ... | ....  ... ..  40 .... 9A0 | E200 .. ... . |
|   820 | 0A6B (+ 0009) .. .... 280 | 1763 (+ 0014) .. .... ... | ....  ... ..  .. .... 940 | E400 .. ... . |
|   821 | 0A62 (- 0009) .. .... 2C0 | 174F (- 0014) .. .... ... | ....  ... ..  .. .... 8E0 | E600 .. ... . |
|   822 | 1167  C-4 B0  11 .... 100 | 173B (- 0014) 40 .... ... | ....  ... ..  .. .... 880 | E800 .. ... . |
|   823 | ....  ... ..  .. .... 1C0 | 1727 (- 0014) .. .... ... | ....  ... ..  .. .... 840 | EA00 .. ... . |
|   824 | ....  ... ..  .. .... 200 | 1713 (- 0014) .. .... ... | ....  ... ..  .. .... 800 | EC00 .. ... . |
|   825 | 1176 (+ 000F) 10 .... 240 | 1727 (+ 0014) .. .... ... | ....  ... ..  .. .... 7C0 | EE00 .. ... . |
|   826 | 1185 (+ 000F) .. .... 280 | 173B (+ 0014) .. .... ... | 2F1C (+ 00A6) .. .... 780 | F000 .. ... . |
|   827 | 1176 (- 000F) .. .... 2C0 | 174F (+ 0014) .. .... ... | 2FC2 (+ 00A6) .. .... 740 | EE00 .. ... . |
|   828 | 173B  F-4 B5  11 .... 100 | 14B2  D#4 B3  11 .... 800 | 2965  D#5 BF  41 .... A00 | .... .. ... . |
|   829 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | EC00 .. ... . |
|   830 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | EA00 .. ... . |
|   831 | 174F (+ 0014) 10 .... 240 | 14C4 (+ 0012) 10 .... ... | ....  ... ..  40 .... 9A0 | E800 .. ... . |
|   832 | 1763 (+ 0014) .. .... 280 | 14D6 (+ 0012) .. .... ... | ....  ... ..  .. .... 940 | E600 .. ... . |
|   833 | 174F (- 0014) .. .... 2C0 | 14C4 (- 0012) .. .... ... | ....  ... ..  .. .... 8E0 | E400 .. ... . |
|   834 | 173B (- 0014) 40 .... 300 | 1167  C-4 B0  11 .... 800 | 22CF  C-5 BC  41 .... A00 | .... .. ... . |
|   835 | 1727 (- 0014) .. .... 340 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | E200 .. ... . |
|   836 | 1713 (- 0014) .. .... 380 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | E000 .. ... . |
|   837 | 1727 (+ 0014) .. .... 3C0 | 1176 (+ 000F) 10 .... ... | ....  ... ..  40 .... 9A0 | DE00 .. ... . |
|   838 | 173B (+ 0014) .. .... 400 | 1185 (+ 000F) .. .... ... | ....  ... ..  .. .... 940 | DC00 .. ... . |
|   839 | 174F (+ 0014) .. .... 440 | 1176 (- 000F) .. .... ... | ....  ... ..  .. .... 8E0 | DA00 .. ... . |
|   840 | 14B2  D#4 B3  11 .... 100 | 0F81  A#3 AE  11 .... 800 | 1F03  A#4 BA  41 .... A00 | .... .. ... . |
|   841 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | D800 .. ... . |
|   842 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | D600 .. ... . |
|   843 | 14C4 (+ 0012) 10 .... 240 | 0F8E (+ 000D) 10 .... ... | ....  ... ..  40 .... 9A0 | D400 .. ... . |
|   844 | 14D6 (+ 0012) .. .... 280 | 0F9B (+ 000D) .. .... ... | ....  ... ..  .. .... 940 | D200 .. ... . |
|   845 | 14C4 (- 0012) .. .... 2C0 | 0F8E (- 000D) .. .... ... | ....  ... ..  .. .... 8E0 | D000 .. ... . |
|   846 | 1167  C-4 B0  11 .... 100 | 0DD0  G#3 AC  11 .... 800 | 1BA0  G#4 B8  41 .... A00 | .... .. ... . |
|   847 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | CE00 .. ... . |
|   848 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | CC00 .. ... . |
|   849 | 1176 (+ 000F) 10 .... 240 | 0DDC (+ 000C) 10 .... ... | ....  ... ..  40 .... 9A0 | CA00 .. ... . |
|   850 | 1185 (+ 000F) .. .... 280 | 0DE8 (+ 000C) .. .... ... | ....  ... ..  .. .... 940 | C800 .. ... . |
|   851 | 1176 (- 000F) .. .... 2C0 | 0DDC (- 000C) .. .... ... | ....  ... ..  .. .... 8E0 | C600 .. ... . |
|   852 | 0F81  A#3 AE  11 .... 100 | 0B9E  F-3 A9  11 .... 800 | 173B  F-4 B5  41 .... A00 | .... .. ... . |
|   853 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | C400 .. ... . |
|   854 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | C200 .. ... . |
|   855 | 0F8E (+ 000D) 10 .... 240 | 0BA8 (+ 000A) 10 .... ... | ....  ... ..  40 .... 9A0 | C000 .. ... . |
|   856 | 0F9B (+ 000D) .. .... 280 | 0BB2 (+ 000A) .. .... ... | ....  ... ..  .. .... 940 | BE00 .. ... . |
|   857 | 0F8E (- 000D) .. .... 2C0 | 0BA8 (- 000A) .. .... ... | ....  ... ..  .. .... 8E0 | BC00 .. ... . |
|   858 | 0DD0  G#3 AC  11 .... 100 | 0F81  A#3 AE  11 .... 800 | 1F03  A#4 BA  41 .... A00 | .... .. ... . |
|   859 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | BA00 .. ... . |
|   860 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | B800 .. ... . |
|   861 | 0DDC (+ 000C) 10 .... 240 | 0F8E (+ 000D) 10 .... ... | ....  ... ..  40 .... 9A0 | B600 .. ... . |
|   862 | 0DE8 (+ 000C) .. .... 280 | 0F9B (+ 000D) .. .... ... | ....  ... ..  .. .... 940 | B400 .. ... . |
|   863 | 0DDC (- 000C) .. .... 2C0 | 0F8E (- 000D) .. .... ... | ....  ... ..  .. .... 8E0 | B200 .. ... . |
|   864 | ....  ... ..  .. .... ... | 173B  F-4 B5  11 .... 800 | 2E76  F-5 C1  41 .... A00 | .... .. ... . |
|   865 | 0DD0 (- 000C) 40 .... 300 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | B000 .. ... . |
|   866 | 0DC4 (- 000C) .. .... 340 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | AE00 .. ... . |
|   867 | 0DB8 (- 000C) .. .... 380 | 174F (+ 0014) 10 .... ... | ....  ... ..  40 .... 9A0 | AC00 .. ... . |
|   868 | 0DC4 (+ 000C) .. .... 3C0 | 1763 (+ 0014) .. .... ... | ....  ... ..  .. .... 940 | AA00 .. ... . |
|   869 | 0DD0 (+ 000C) .. .... 400 | 174F (- 0014) .. .... ... | ....  ... ..  .. .... 8E0 | A800 .. ... . |
|   870 | 0DDC (+ 000C) .. .... 440 | 173B (- 0014) 40 .... ... | ....  ... ..  .. .... 880 | A600 .. ... . |
|   871 | 0DE8 (+ 000C) .. .... 480 | 1727 (- 0014) .. .... ... | ....  ... ..  .. .... 840 | A400 .. ... . |
|   872 | 0DDC (- 000C) .. .... 4C0 | 1713 (- 0014) .. .... ... | ....  ... ..  .. .... 800 | A200 .. ... . |
|   873 | 0DD0 (- 000C) .. .... 500 | 1727 (+ 0014) .. .... ... | ....  ... ..  .. .... 7C0 | A000 .. ... . |
|   874 | 0DC4 (- 000C) .. .... 540 | 173B (+ 0014) .. .... ... | 2F1C (+ 00A6) .. .... 780 | 9E00 .. ... . |
|   875 | 0DB8 (- 000C) .. .... 580 | 174F (+ 0014) .. .... ... | 2FC2 (+ 00A6) .. .... 740 | 9C00 .. ... . |
|   876 | 173B  F-4 B5  11 .... 100 | 14B2  D#4 B3  11 .... 800 | 2965  D#5 BF  41 .... A00 | .... .. ... . |
|   877 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | 9A00 .. ... . |
|   878 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | 9800 .. ... . |
|   879 | 174F (+ 0014) 10 .... 240 | 14C4 (+ 0012) 10 .... ... | ....  ... ..  40 .... 9A0 | 9600 .. ... . |
|   880 | 1763 (+ 0014) .. .... 280 | 14D6 (+ 0012) .. .... ... | ....  ... ..  .. .... 940 | 9400 .. ... . |
|   881 | 174F (- 0014) .. .... 2C0 | 14C4 (- 0012) .. .... ... | ....  ... ..  .. .... 8E0 | 9200 .. ... . |
|   882 | 173B (- 0014) 40 .... 300 | 14B2 (- 0012) 40 .... ... | ....  ... ..  .. .... 880 | 9000 .. ... . |
|   883 | 1727 (- 0014) .. .... 340 | 14A0 (- 0012) .. .... ... | ....  ... ..  .. .... 840 | 8E00 .. ... . |
|   884 | 1713 (- 0014) .. .... 380 | 148E (- 0012) .. .... ... | ....  ... ..  .. .... 800 | 8C00 .. ... . |
|   885 | 1727 (+ 0014) .. .... 3C0 | 14A0 (+ 0012) .. .... ... | ....  ... ..  .. .... 7C0 | 8A00 .. ... . |
|   886 | 173B (+ 0014) .. .... 400 | 14B2 (+ 0012) .. .... ... | 29F9 (+ 0094) .. .... 780 | 8800 .. ... . |
|   887 | 174F (+ 0014) .. .... 440 | 14C4 (+ 0012) .. .... ... | 2A8D (+ 0094) .. .... 740 | 8600 .. ... . |
|   888 | 14B2  D#4 B3  11 .... 100 | 0F81  A#3 AE  11 .... 800 | 1F03  A#4 BA  41 .... A00 | .... .. ... . |
|   889 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | 8400 .. ... . |
|   890 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | 8600 .. ... . |
|   891 | 14C4 (+ 0012) 10 .... 240 | 0F8E (+ 000D) 10 .... ... | ....  ... ..  40 .... 9A0 | 8800 .. ... . |
|   892 | 14D6 (+ 0012) .. .... 280 | 0F9B (+ 000D) .. .... ... | ....  ... ..  .. .... 940 | 8A00 .. ... . |
|   893 | 14C4 (- 0012) .. .... 2C0 | 0F8E (- 000D) .. .... ... | ....  ... ..  .. .... 8E0 | 8C00 .. ... . |
|   894 | 14B2 (- 0012) 40 .... 300 | 1167  C-4 B0  11 .... 800 | 22CF  C-5 BC  41 .... A00 | .... .. ... . |
|   895 | 14A0 (- 0012) .. .... 340 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | 8E00 .. ... . |
|   896 | 148E (- 0012) .. .... 380 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | 9000 .. ... . |
|   897 | 14A0 (+ 0012) .. .... 3C0 | 1176 (+ 000F) 10 .... ... | ....  ... ..  40 .... 9A0 | 9200 .. ... . |
|   898 | 14B2 (+ 0012) .. .... 400 | 1185 (+ 000F) .. .... ... | ....  ... ..  .. .... 940 | 9400 .. ... . |
|   899 | 14C4 (+ 0012) .. .... 440 | 1176 (- 000F) .. .... ... | ....  ... ..  .. .... 8E0 | 9600 .. ... . |
|   900 | 1F03  A#4 BA  11 .... 100 | 14B2  D#4 B3  11 .... 800 | 2965  D#5 BF  41 .... A00 | .... .. ... . |
|   901 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | 9800 .. ... . |
|   902 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | 9A00 .. ... . |
|   903 | 1F1E (+ 001B) 10 .... 240 | 14C4 (+ 0012) 10 .... ... | ....  ... ..  40 .... 9A0 | 9C00 .. ... . |
|   904 | 1F39 (+ 001B) .. .... 280 | 14D6 (+ 0012) .. .... ... | ....  ... ..  .. .... 940 | 9E00 .. ... . |
|   905 | 1F1E (- 001B) .. .... 2C0 | 14C4 (- 0012) .. .... ... | ....  ... ..  .. .... 8E0 | A000 .. ... . |
|   906 | 22CF  C-5 BC  11 .... 100 | 1167  C-4 B0  11 .... 800 | 22CF  C-5 BC  41 .... A00 | .... .. ... . |
|   907 | ....  ... ..  .. .... 1C0 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... A60 | A200 .. ... . |
|   908 | ....  ... ..  .. .... 200 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | A400 .. ... . |
|   909 | 22EE (+ 001F) 10 .... 240 | 1176 (+ 000F) 10 .... ... | ....  ... ..  40 .... 9A0 | A600 .. ... . |
|   910 | 230D (+ 001F) .. .... 280 | 1185 (+ 000F) .. .... ... | ....  ... ..  .. .... 940 | A800 .. ... . |
|   911 | 22EE (- 001F) .. .... 2C0 | 1176 (- 000F) .. .... ... | ....  ... ..  .. .... 8E0 | AA00 .. ... . |
|   912 | 0A59  D#3 A7  11 .... 100 | 173B  F-4 B5  11 .... 800 | 2E76  F-5 C1  41 .... A00 | .... .. ... . |
