Load address: $87E8 Init address: $87E8 Play address: $87F4
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|   777 | ....  ... ..  .. .... 980 | 2965 (D#5 BF) .. .... ... | 28D1 (- 004A) .. .... ... | .... .. ... . |
|   778 | ....  ... ..  .. .... 9B0 | 1F03 (A#4 BA) .. .... ... | 291B (+ 004A) .. .... ... | .... .. ... . |
|   779 | ....  ... ..  .. .... 9E0 | 189D (F#4 B6) .. .... ... | 2965 (+ 004A) .. .... ... | .... .. ... . |
|   780 | ....  ... ..  .. .... A10 | 14B2 (D#4 B3) .. .... ... | 29AF (+ 004A) .. .... ... | .... .. ... . |
|   781 | ....  ... ..  .. .... A40 | 2965 (D#5 BF) .. .... ... | 29F9 (+ 004A) .. .... ... | .... .. ... . |
|   782 | ....  ... ..  .. .... A70 | 1F03 (A#4 BA) .. .... ... | 2A43 (+ 004A) .. .... ... | .... .. ... . |
|   783 | ....  ... ..  .. .... AA0 | 189D (F#4 B6) .. .... ... | 29F9 (- 004A) .. .... ... | .... .. ... . |
|   784 | ....  ... ..  .. .... AD0 | 14B2 (D#4 B3) .. .... ... | 29AF (- 004A) .. .... ... | .... .. ... . |
|   785 | ....  ... ..  .. .... B00 | 2965 (D#5 BF) .. .... ... | 2965 (- 004A) .. .... ... | .... .. ... . |
|   786 | ....  ... ..  .. .... B30 | 1F03 (A#4 BA) .. .... ... | 291B (- 004A) .. .... ... | .... .. ... . |
|   787 | ....  ... ..  .. .... B60 | 189D (F#4 B6) .. .... ... | 28D1 (- 004A) .. .... ... | .... .. ... . |
|   788 | 029A (+ 0004) .. .... B90 | 14B2 (D#4 B3) .. .... ... | 291B (+ 004A) .. .... ... | .... .. ... . |
|   789 | 029E (+ 0004) .. .... BC0 | 2965 (D#5 BF) .. .... ... | 2965 (+ 004A) .. .... ... | .... .. ... . |
|   790 | 02A2 (+ 0004) .. .... BF0 | 1F03 (A#4 BA) .. .... ... | 29AF (+ 004A) .. .... ... | .... .. ... . |
|   791 | 029E (- 0004) .. .... C20 | 189D (F#4 B6) .. .... ... | 29F9 (+ 004A) .. .... ... | .... .. ... . |
|   792 | 029A (- 0004) .. .... C50 | 14B2 (D#4 B3) .. .... ... | 2A43 (+ 004A) .. .... ... | .... .. ... . |
|   793 | 0296 (- 0004) .. .... C80 | 2965 (D#5 BF) .. .... ... | 29F9 (- 004A) .. .... ... | .... .. ... . |
|   794 | 0292 (- 0004) .. .... CB0 | 1F03 (A#4 BA) .. .... ... | 29AF (- 004A) .. .... ... | .... .. ... . |
|   795 | 028E (- 0004) .. .... CE0 | 189D (F#4 B6) .. .... ... | 2965 (- 004A) .. .... ... | .... .. ... . |
|   796 | 0292 (+ 0004) .. .... D10 | 14B2 (D#4 B3) .. .... ... | 291B (- 004A) .. .... ... | .... .. ... . |
|   797 | 0296 (+ 0004) .. .... D40 | 2965 (D#5 BF) .. .... ... | 28D1 (- 004A) .. .... ... | .... .. ... . |
|   798 | 029A (+ 0004) .. .... D70 | 1F03 (A#4 BA) .. .... ... | 291B (+ 004A) .. .... ... | .... .. ... . |
|   799 | 029E (+ 0004) .. .... DA0 | 189D (F#4 B6) .. .... ... | 2965 (+ 004A) .. .... ... | .... .. ... . |
|   800 | 02A2 (+ 0004) .. .... DD0 | 14B2 (D#4 B3) .. .... ... | 29AF (+ 004A) .. .... ... | .... .. ... . |
|   801 | 029E (- 0004) .. .... E00 | 2965 (D#5 BF) .. .... ... | 29F9 (+ 004A) .. .... ... | .... .. ... . |
|   802 | 029A (- 0004) .. .... E30 | 1F03 (A#4 BA) .. .... ... | 2A43 (+ 004A) .. .... ... | .... .. ... . |
|   803 | 0296 (- 0004) .. .... E60 | 189D (F#4 B6) .. .... ... | 29F9 (- 004A) .. .... ... | .... .. ... . |
|   804 | 0292 (- 0004) .. .... E90 | 14B2 (D#4 B3) .. .... ... | 29AF (- 004A) .. .... ... | .... .. ... . |
|   805 | 028E (- 0004) .. .... EC0 | 2965 (D#5 BF) .. .... ... | 2965 (- 004A) .. .... ... | .... .. ... . |
|   806 | 0292 (+ 0004) .. .... EF0 | 1F03 (A#4 BA) .. .... ... | 291B (- 004A) .. .... ... | .... .. ... . |
|   807 | 0296 (+ 0004) .. .... F20 | 189D (F#4 B6) .. .... ... | 28D1 (- 004A) .. .... ... | .... .. ... . |
|   808 | 029A (+ 0004) .. .... F50 | 14B2 (D#4 B3) .. .... ... | 291B (+ 004A) .. .... ... | .... .. ... . |
|   809 | 029E (+ 0004) .. .... F80 | 2965 (D#5 BF) .. .... ... | 2965 (+ 004A) .. .... ... | .... .. ... . |
|   810 | 02A2 (+ 0004) .. .... FB0 | 1F03 (A#4 BA) .. .... ... | 29AF (+ 004A) .. .... ... | .... .. ... . |
|   811 | 029E (- 0004) .. .... FE0 | 189D (F#4 B6) .. .... ... | 29F9 (+ 004A) .. .... ... | .... .. ... . |
|   812 | 029A (- 0004) .. .... 010 | 14B2 (D#4 B3) .. .... ... | 2A43 (+ 004A) .. .... ... | .... .. ... . |
|   813 | 0296 (- 0004) .. .... 040 | 2965 (D#5 BF) .. .... ... | 29F9 (- 004A) .. .... ... | .... .. ... . |
|   814 | 0292 (- 0004) .. .... 070 | 1F03 (A#4 BA) .. .... ... | 29AF (- 004A) .. .... ... | .... .. ... . |
|   815 | 028E (- 0004) .. .... 0A0 | 189D (F#4 B6) .. .... ... | 2965 (- 004A) .. .... ... | .... .. ... . |
|   816 | 0292 (+ 0004) .. .... 0D0 | 14B2 (D#4 B3) .. .... ... | 9C48  D-7 D6  15 00D8 000 | .... .. ... . |
|   817 | 0296 (+ 0004) .. .... 100 | 2965 (D#5 BF) .. .... ... | 0D39 (G-3 AB) .. .... ... | .... .. ... . |
|   818 | 029A (+ 0004) .. .... 130 | 1F03 (A#4 BA) .. .... ... | 7E2A (A#6 D2) 16 .... ... | .... .. ... . |
|   819 | 029E (+ 0004) .. .... 160 | 189D (F#4 B6) .. .... ... | 9C48  D-7 D6  15 .... ... | .... .. ... . |
|   820 | 02A2 (+ 0004) .. .... 190 | 14B2 (D#4 B3) .. .... ... | 0D39 (G-3 AB) .. .... ... | .... .. ... . |
|   821 | 029E (- 0004) .. .... 1C0 | 2965 (D#5 BF) .. .... ... | 7E2A (A#6 D2) 16 .... ... | .... .. ... . |
|   822 | 029A (- 0004) .. .... 1F0 | 1F03 (A#4 BA) .. .... ... | 9C48  D-7 D6  15 .... ... | .... .. ... . |
|   823 | 0296 (- 0004) .. .... 220 | 189D (F#4 B6) .. .... ... | 0D39 (G-3 AB) .. .... ... | .... .. ... . |
|   824 | 0292 (- 0004) .. .... 250 | 14B2 (D#4 B3) .. .... ... | 7E2A (A#6 D2) 16 .... ... | .... .. ... . |
|   825 | 028E (- 0004) .. .... 280 | 2965 (D#5 BF) .. .... ... | 4E24  D-6 CA  15 .... ... | .... .. ... . |
|   826 | 0292 (+ 0004) .. .... 2B0 | 1F03 (A#4 BA) .. .... ... | BF15 (F-7 D9) .. .... ... | .... .. ... . |
|   827 | 0296 (+ 0004) .. .... 2E0 | 189D (F#4 B6) .. .... ... | 3006 (F#5 C2) 16 .... ... | .... .. ... . |
|   828 | 029A (+ 0004) .. .... 310 | 14B2 (D#4 B3) .. .... ... | 4E24  D-6 CA  15 .... ... | .... .. ... . |
|   829 | 029E (+ 0004) .. .... 340 | 2965 (D#5 BF) .. .... ... | BF15 (F-7 D9) .. .... ... | .... .. ... . |
|   830 | 02A2 (+ 0004) .. .... 370 | 1F03 (A#4 BA) .. .... ... | 3006 (F#5 C2) 16 .... ... | .... .. ... . |
|   831 | 029E (- 0004) .. .... 3A0 | 189D (F#4 B6) .. .... ... | A0F7 (D#7 D7) .. .... ... | .... .. ... . |
|   832 | 029A (- 0004) .. .... 3D0 | 14B2 (D#4 B3) .. .... ... | 11E8 (C-4 B0) .. .... ... | .... .. ... . |
|   833 | 0296 (- 0004) .. .... 400 | 2965 (D#5 BF) .. .... ... | 82D9 (B-6 D3) .. .... ... | .... .. ... . |
|   834 | 0292 (- 0004) .. .... 430 | 1F03 (A#4 BA) .. .... ... | F3CA (A#7 DE) .. .... ... | .... .. ... . |
|   835 | 028E (- 0004) .. .... 460 | 189D (F#4 B6) .. .... ... | 64BB (F#6 CE) .. .... ... | .... .. ... . |
|   836 | 0292 (+ 0004) .. .... 490 | 14B2 (D#4 B3) .. .... ... | D5AC (G-7 DB) .. .... ... | .... .. ... . |
|   837 | 0296 (+ 0004) .. 0902 4C0 | 2965 (D#5 BF) .. .... ... | 469D (C-6 C8) .. .... ... | .... .. ... . |
|   838 | 029A (+ 0004) .. .... 4F0 | 1F03 (A#4 BA) .. .... ... | B78E (F-7 D9) .. .... ... | .... .. ... . |
|   839 | 029E (+ 0004) .. .... 520 | 189D (F#4 B6) .. .... ... | 287F (D#5 BF) .. .... ... | .... .. ... . |
|   840 | 0AF7  ... ..  01 00E8 800 | 14B2 (D#4 B3) .. .... ... | 9970 (D-7 D6) .. .... ... | .... .. ... . |
|   841 | 3100  F#5 C2  81 .... 880 | 2965 (D#5 BF) .. .... ... | 0A61 (D#3 A7) .. .... ... | .... .. ... . |
|   842 | 0B00 (E-3 A8) 41 .... ... | 1F03 (A#4 BA) .. .... ... | 7B52 (A#6 D2) .. .... ... | .... .. ... . |
|   843 | 024E (C#1 8D) .. 09DE 800 | 189D (F#4 B6) .. .... ... | EC43 (A-7 DD) .. .... ... | .... .. ... . |
|   844 | ....  ... ..  .. .... 890 | 14B2 (D#4 B3) .. .... ... | 5D34 (F-6 CD) .. .... ... | .... .. ... . |
|   845 | ....  ... ..  .. .... 8C0 | 2965 (D#5 BF) .. .... ... | CE25 (G-7 DB) .. .... ... | .... .. ... . |
|   846 | ....  ... ..  40 .... 8F0 | 1F03 (A#4 BA) .. .... ... | 3F16 (A#5 C6) .. .... ... | .... .. ... . |
|   847 | ....  ... ..  .. .... 920 | 189D (F#4 B6) .. .... ... | B007 (E-7 D8) .. .... ... | .... .. ... . |
|   848 | ....  ... ..  .. .... 950 | 14B2 (D#4 B3) .. .... ... | 20F8 (B-4 BB) .. .... ... | .... .. ... . |
|   849 | ....  ... ..  .. .... 980 | 2965 (D#5 BF) .. .... ... | 91E9 (C#7 D5) .. .... ... | .... .. ... . |
|   850 | ....  ... ..  .. .... 9B0 | 1F03 (A#4 BA) .. .... ... | 02DA (F-1 91) .. .... ... | .... .. ... . |
|   851 | ....  ... ..  .. .... 9E0 | 189D (F#4 B6) .. .... ... | 73CB (A-6 D1) .. .... ... | .... .. ... . |
|   852 | ....  ... ..  .. .... A10 | 14B2 (D#4 B3) .. .... ... | 459D  C-6 C8  15 .... ... | .... .. ... . |
|   853 | ....  ... ..  .. .... A40 | 2965 (D#5 BF) .. .... ... | B68E (F-7 D9) .. .... ... | .... .. ... . |
|   854 | ....  ... ..  .. .... A70 | 1F03 (A#4 BA) .. .... ... | 277F (D-5 BE) 16 .... ... | .... .. ... . |
|   855 | ....  ... ..  .. .... AA0 | 189D (F#4 B6) .. .... ... | 9870 (D-7 D6) .. .... ... | .... .. ... . |
|   856 | ....  ... ..  .. .... AD0 | 14B2 (D#4 B3) .. .... ... | 0961 (C#3 A5) .. .... ... | .... .. ... . |
|   857 | ....  ... ..  .. .... B00 | 2965 (D#5 BF) .. .... ... | 7A52 (A#6 D2) .. .... ... | .... .. ... . |
|   858 | ....  ... ..  .. .... B30 | 1F03 (A#4 BA) .. .... ... | 459D  C-6 C8  15 .... ... | .... .. ... . |
|   859 | ....  ... ..  .. .... B60 | 189D (F#4 B6) .. .... ... | B68E (F-7 D9) .. .... ... | .... .. ... . |
|   860 | 0252 (+ 0004) .. .... B90 | 14B2 (D#4 B3) .. .... ... | 277F (D-5 BE) 16 .... ... | .... .. ... . |
|   861 | 0256 (+ 0004) .. 0902 BC0 | 2965 (D#5 BF) 50 .... ... | 9870 (D-7 D6) .. .... ... | .... .. ... . |
|   862 | 025A (+ 0004) .. .... BF0 | 1F03 (A#4 BA) .. .... ... | 0961 (C#3 A5) .. .... ... | .... .. ... . |
|   863 | 0256 (- 0004) .. .... C20 | 189D (F#4 B6) .. .... ... | 7A52 (A#6 D2) .. .... ... | .... .. ... . |
|   864 | 0AF7  ... ..  01 00E8 800 | 14B2  D#4 B3  41 00D8 ... | 0A59  D#3 A7  27 00DE ... | .... .. ... . |
|   865 | 3100  F#5 C2  81 .... 880 | 2965 (D#5 BF) .. .... ... | 0B58 (F-3 A9) .. .... ... | .... .. ... . |
|   866 | 0B00 (E-3 A8) 41 .... ... | 1F03 (A#4 BA) .. .... ... | 0C57 (F#3 AA) .. .... ... | .... .. ... . |
|   867 | 0296 (D#1 8F) .. 09DE 800 | 189D (F#4 B6) 40 .... ... | 0D56 (G-3 AB) 26 .... ... | .... .. ... . |
|   868 | ....  ... ..  .. .... 890 | 14B2 (D#4 B3) .. .... ... | 0E55 (A-3 AD) .. .... ... | .... .. ... . |
|   869 | ....  ... ..  .. .... 8C0 | 2965 (D#5 BF) .. .... ... | 0F54 (A#3 AE) .. .... ... | .... .. ... . |
|   870 | ....  ... ..  40 .... 8F0 | 14B2  D#4 B3  41 .... ... | 1053 (B-3 AF) .. .... ... | .... .. ... . |
|   871 | ....  ... ..  .. .... 920 | 2965 (D#5 BF) .. .... ... | 1152 (C-4 B0) .. .... ... | .... .. ... . |
|   872 | ....  ... ..  .. .... 950 | 1F03 (A#4 BA) .. .... ... | 1251 (C#4 B1) .. .... ... | .... .. ... . |
|   873 | ....  ... ..  .. 0902 980 | 189D (F#4 B6) 40 .... ... | 1350 (D-4 B2) .. .... ... | .... .. ... . |
|   874 | ....  ... ..  .. .... 9B0 | 14B2 (D#4 B3) .. .... ... | 144F (D#4 B3) .. .... ... | .... .. ... . |
|   875 | ....  ... ..  .. .... 9E0 | 2965 (D#5 BF) .. .... ... | 154E (+ 00FF) .. .... ... | .... .. ... . |
|   876 | 052D  D#2 9B  41 09DE 800 | 14B2  D#4 B3  41 .... ... | 164D (E-4 B4) .. .... ... | .... .. ... . |
|   877 | ....  ... ..  .. .... 890 | 2965 (D#5 BF) .. .... ... | 174C (F-4 B5) .. .... ... | .... .. ... . |
|   878 | ....  ... ..  .. .... 8C0 | 1F03 (A#4 BA) .. .... ... | 184B (F#4 B6) .. .... ... | .... .. ... . |
|   879 | ....  ... ..  40 09D2 8F0 | 189D (F#4 B6) 40 .... ... | 194A (+ 00FF) .. .... ... | .... .. ... . |
|   880 | ....  ... ..  .. .... 920 | 14B2 (D#4 B3) .. .... ... | 1A49 (G-4 B7) .. .... ... | .... .. ... . |
|   881 | ....  ... ..  .. .... 950 | 2965 (D#5 BF) .. .... ... | 1B48 (G#4 B8) .. .... ... | .... .. ... . |
|   882 | 0938  C#3 A5  41 09DE 800 | 1F03 (A#4 BA) .. .... ... | 1C47 (+ 00FF) .. .... ... | .... .. ... . |
|   883 | ....  ... ..  .. .... 890 | 189D (F#4 B6) .. .... ... | 1D46 (A-4 B9) .. .... ... | .... .. ... . |
|   884 | ....  ... ..  .. .... 8C0 | 14B2 (D#4 B3) .. .... ... | 1E45 (A#4 BA) .. .... ... | .... .. ... . |
|   885 | ....  ... ..  40 09D2 8F0 | 2965 (D#5 BF) .. .... ... | 1F44 (+ 00FF) .. .... ... | .... .. ... . |
|   886 | ....  ... ..  .. .... 920 | 1F03 (A#4 BA) .. .... ... | 2043 (B-4 BB) .. .... ... | .... .. ... . |
|   887 | ....  ... ..  .. .... 950 | 189D (F#4 B6) .. .... ... | 2142 (+ 00FF) .. .... ... | .... .. ... . |
|   888 | 0AF7  ... ..  01 00E8 800 | 14B2  D#4 B3  41 .... ... | 2241 (C-5 BC) .. .... ... | .... .. ... . |
|   889 | 3100  F#5 C2  81 .... 880 | 2965 (D#5 BF) .. .... ... | 2340 (+ 00FF) .. .... ... | .... .. ... . |
|   890 | 0B00 (E-3 A8) 41 .... ... | 1F03 (A#4 BA) .. .... ... | 243F (C#5 BD) .. .... ... | .... .. ... . |
|   891 | 052D (D#2 9B) .. 09DE 800 | 189D (F#4 B6) 40 .... ... | 253E (+ 00FF) .. .... ... | .... .. ... . |
|   892 | ....  ... ..  .. .... 890 | 14B2 (D#4 B3) .. .... ... | 263D (D-5 BE) .. .... ... | .... .. ... . |
|   893 | ....  ... ..  .. .... 8C0 | 2965 (D#5 BF) .. .... ... | 273C (+ 00FF) .. .... ... | .... .. ... . |
|   894 | ....  ... ..  40 .... 8F0 | 1F03 (A#4 BA) .. .... ... | 283B (+ 00FF) .. .... ... | .... .. ... . |
|   895 | ....  ... ..  .. .... 920 | 189D (F#4 B6) .. .... ... | 293A (D#5 BF) .. .... ... | .... .. ... . |
|   896 | ....  ... ..  .. .... 950 | 14B2 (D#4 B3) .. .... ... | 2A39 (+ 00FF) .. .... ... | .... .. ... . |
|   897 | ....  ... ..  .. 0902 980 | 2965 (D#5 BF) .. .... ... | 2B38 (E-5 C0) .. .... ... | .... .. ... . |
|   898 | ....  ... ..  .. .... 9B0 | 1F03 (A#4 BA) .. .... ... | 2C37 (+ 00FF) .. .... ... | .... .. ... . |
|   899 | ....  ... ..  .. .... 9E0 | 189D (F#4 B6) .. .... ... | 2D36 (F-5 C1) .. .... ... | .... .. ... . |
|   900 | 0AF7  ... ..  01 00E8 800 | 14B2  D#4 B3  41 .... ... | 2E35 (+ 00FF) .. .... ... | .... .. ... . |
|   901 | F700  A#7 DE  81 .... 880 | 2965 (D#5 BF) .. .... ... | 2F34 (+ 00FF) .. .... ... | .... .. ... . |
|   902 | 0F00 (A-3 AD) 41 .... ... | 1F03 (A#4 BA) .. .... ... | 3033 (F#5 C2) .. .... ... | .... .. ... . |
|   903 | 0C00 (F#3 AA) 40 .... ... | 189D (F#4 B6) 40 .... ... | 3132 (+ 00FF) .. .... ... | .... .. ... . |
|   904 | D400 (G-7 DB) 80 .... ... | 14B2 (D#4 B3) .. .... ... | 3231 (+ 00FF) .. .... ... | .... .. ... . |
|   905 | ....  ... ..  .. .... ... | 2965 (D#5 BF) .. .... ... | 3330 (G-5 C3) .. .... ... | .... .. ... . |
|   906 | 049C  C#2 99  41 09DE 800 | 14B2  D#4 B3  41 .... ... | 342F (+ 00FF) .. .... ... | .... .. ... . |
|   907 | ....  ... ..  .. .... 890 | 2965 (D#5 BF) .. .... ... | 352E (+ 00FF) .. .... ... | .... .. ... . |
|   908 | ....  ... ..  .. .... 8C0 | 1F03 (A#4 BA) .. .... ... | 362D (G#5 C4) .. .... ... | .... .. ... . |
|   909 | ....  ... ..  40 09D2 8F0 | 189D (F#4 B6) 40 .... ... | 372C (+ 00FF) .. .... ... | .... .. ... . |
|   910 | ....  ... ..  .. .... 920 | 14B2 (D#4 B3) .. .... ... | 382B (+ 00FF) .. .... ... | .... .. ... . |
|   911 | ....  ... ..  .. .... 950 | 2965 (D#5 BF) .. .... ... | 392A (A-5 C5) .. .... ... | .... .. ... . |
|   912 | 0AF7  ... ..  01 00E8 800 | 14B2  D#4 B3  41 .... ... | 3A29 (+ 00FF) .. .... ... | .... .. ... . |
|   913 | 3100  F#5 C2  81 .... 880 | 2965 (D#5 BF) .. .... ... | 3B28 (+ 00FF) .. .... ... | .... .. ... . |
|   914 | 0B00 (E-3 A8) 41 .... ... | 1F03 (A#4 BA) .. .... ... | 3C27 (+ 00FF) .. .... ... | .... .. ... . |
|   915 | 0A59 (D#3 A7) 51 00D8 500 | 189D (F#4 B6) 40 .... ... | 3D26 (A#5 C6) .. .... ... | .... .. ... . |
|   916 | ....  ... ..  .. .... ... | 14B2 (D#4 B3) .. .... ... | 3E25 (+ 00FF) .. .... ... | .... .. ... . |
|   917 | ....  ... ..  .. .... ... | 2965 (D#5 BF) .. .... ... | 3F24 (+ 00FF) .. .... ... | .... .. ... . |
|   918 | ....  ... ..  50 .... ... | 1F03 (A#4 BA) .. .... ... | 4023 (B-5 C7) .. .... ... | .... .. ... . |
|   919 | ....  ... ..  .. .... ... | 189D (F#4 B6) .. .... ... | 4122 (+ 00FF) .. .... ... | .... .. ... . |
|   920 | ....  ... ..  .. .... ... | 14B2 (D#4 B3) .. .... ... | 4221 (+ 00FF) .. .... ... | .... .. ... . |
|   921 | ....  ... ..  .. .... ... | 2965 (D#5 BF) .. .... ... | 4320 (+ 00FF) .. .... ... | .... .. ... . |
|   922 | ....  ... ..  .. .... ... | 1F03 (A#4 BA) .. .... ... | 441F (C-6 C8) .. .... ... | .... .. ... . |
|   923 | ....  ... ..  .. .... ... | 189D (F#4 B6) .. .... ... | 451E (+ 00FF) .. .... ... | .... .. ... . |
|   924 | 052D  D#2 9B  51 .... ... | 14B2 (D#4 B3) .. .... ... | 461D (+ 00FF) .. .... ... | .... .. ... . |
|   925 | ....  ... ..  .. .... ... | 2965 (D#5 BF) .. .... ... | 471C (+ 00FF) .. .... ... | .... .. ... . |
|   926 | ....  ... ..  .. .... ... | 1F03 (A#4 BA) .. .... ... | 481B (C#6 C9) .. .... ... | .... .. ... . |
|   927 | ....  ... ..  50 .... ... | 189D (F#4 B6) .. .... ... | 491A (+ 00FF) .. .... ... | .... .. ... . |
|   928 | ....  ... ..  .. .... ... | 14B2 (D#4 B3) .. .... ... | 4A19 (+ 00FF) .. .... ... | .... .. ... . |
|   929 | ....  ... ..  .. .... ... | 2965 (D#5 BF) .. .... ... | 4B18 (+ 00FF) .. .... ... | .... .. ... . |
|   930 | 049C  C#2 99  41 09DE 800 | 14B2  D#4 B3  41 .... ... | 4C17 (D-6 CA) .. .... ... | .... .. ... . |
|   931 | ....  ... ..  .. .... 890 | 2965 (D#5 BF) .. .... ... | 4D16 (+ 00FF) .. .... ... | .... .. ... . |
|   932 | ....  ... ..  .. .... 8C0 | 1F03 (A#4 BA) .. .... ... | 4E15 (+ 00FF) .. .... ... | .... .. ... . |
|   933 | ....  ... ..  40 09D2 8F0 | 189D (F#4 B6) 40 .... ... | 4F14 (+ 00FF) .. .... ... | .... .. ... . |
|   934 | ....  ... ..  .. .... 920 | 14B2 (D#4 B3) .. .... ... | 5013 (+ 00FF) .. .... ... | .... .. ... . |
|   935 | ....  ... ..  .. .... 950 | 2965 (D#5 BF) .. .... ... | 5112 (D#6 CB) .. .... ... | .... .. ... . |
|   936 | 0AF7  ... ..  01 00E8 800 | 1F03 (A#4 BA) .. .... ... | 5211 (+ 00FF) .. .... ... | .... .. ... . |
|   937 | 3100  F#5 C2  81 .... 880 | 189D (F#4 B6) .. .... ... | 5310 (+ 00FF) .. .... ... | .... .. ... . |
|   938 | 0B00 (E-3 A8) 41 .... ... | 14B2 (D#4 B3) .. .... ... | 540F (+ 00FF) .. .... ... | .... .. ... . |
|   939 | 0296 (D#1 8F) .. 09DE 800 | 2965 (D#5 BF) .. .... ... | 550E (+ 00FF) .. .... ... | .... .. ... . |
|   940 | ....  ... ..  .. .... 890 | 1F03 (A#4 BA) .. .... ... | 560D (E-6 CC) .. .... ... | .... .. ... . |
|   941 | ....  ... ..  .. .... 8C0 | 189D (F#4 B6) .. .... ... | 570C (+ 00FF) .. .... ... | .... .. ... . |
|   942 | ....  ... ..  40 .... 8F0 | 14B2 (D#4 B3) .. .... ... | 580B (+ 00FF) .. .... ... | .... .. ... . |
|   943 | ....  ... ..  .. .... 920 | 2965 (D#5 BF) .. .... ... | 590A (+ 00FF) .. .... ... | .... .. ... . |
|   944 | ....  ... ..  .. .... 950 | 1F03 (A#4 BA) .. .... ... | 5A09 (+ 00FF) .. .... ... | .... .. ... . |
|   945 | ....  ... ..  .. 0902 980 | 189D (F#4 B6) .. .... ... | 5B08 (F-6 CD) .. .... ... | .... .. ... . |
|   946 | ....  ... ..  .. .... 9B0 | 14B2 (D#4 B3) .. .... ... | 5C07 (+ 00FF) .. .... ... | .... .. ... . |
|   947 | ....  ... ..  .. .... 9E0 | 2965 (D#5 BF) .. .... ... | 5D06 (+ 00FF) .. .... ... | .... .. ... . |
|   948 | 052D  D#2 9B  51 00D8 500 | 14B2  D#4 B3  41 .... ... | 5E05 (+ 00FF) .. .... ... | .... .. ... . |
|   949 | ....  ... ..  .. .... ... | 2965 (D#5 BF) .. .... ... | 5F04 (+ 00FF) .. .... ... | .... .. ... . |
|   950 | ....  ... ..  .. .... ... | 1F03 (A#4 BA) .. .... ... | 6003 (F#6 CE) .. .... ... | .... .. ... . |
|   951 | ....  ... ..  50 .... ... | 189D (F#4 B6) 40 .... ... | 6102 (+ 00FF) .. .... ... | .... .. ... . |
|   952 | ....  ... ..  .. .... ... | 14B2 (D#4 B3) .. .... ... | 6201 (+ 00FF) .. .... ... | .... .. ... . |
|   953 | ....  ... ..  .. .... ... | 2965 (D#5 BF) .. .... ... | 6300 (+ 00FF) .. .... ... | .... .. ... . |
|   954 | 049C  C#2 99  41 09DE 800 | 14B2  D#4 B3  41 .... ... | 63FF (+ 00FF) .. .... ... | .... .. ... . |
|   955 | ....  ... ..  .. .... 890 | 2965 (D#5 BF) .. .... ... | 64FE (+ 00FF) .. .... ... | .... .. ... . |
|   956 | ....  ... ..  .. .... 8C0 | 1F03 (A#4 BA) .. .... ... | 65FD (G-6 CF) .. .... ... | .... .. ... . |
|   957 | ....  ... ..  40 09D2 8F0 | 189D (F#4 B6) 40 .... ... | 66FC (+ 00FF) .. .... ... | .... .. ... . |
|   958 | ....  ... ..  .. .... 920 | 14B2 (D#4 B3) .. .... ... | 67FB (+ 00FF) .. .... ... | .... .. ... . |
|   959 | ....  ... ..  .. .... 950 | 2965 (D#5 BF) .. .... ... | 68FA (+ 00FF) .. .... ... | .... .. ... . |
|   960 | 0AF7  ... ..  01 00E8 800 | 14B2  D#4 B3  41 .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   961 | 3100  F#5 C2  81 .... 880 | 2965 (D#5 BF) .. .... ... | 69F9 (+ 00FF) .. .... ... | .... .. ... . |
|   962 | 0B00 (E-3 A8) 41 .... ... | 1F03 (A#4 BA) .. .... ... | 6AF8 (+ 00FF) .. .... ... | .... .. ... . |
|   963 | 0296 (D#1 8F) .. 09DE 800 | 189D (F#4 B6) 40 .... ... | 6BF7 (G#6 D0) .. .... ... | .... .. ... . |
|   964 | ....  ... ..  .. .... 890 | 14B2 (D#4 B3) .. .... ... | 6CF6 (+ 00FF) .. .... ... | .... .. ... . |
|   965 | ....  ... ..  .. .... 8C0 | 2965 (D#5 BF) .. .... ... | 6DF5 (+ 00FF) .. .... ... | .... .. ... . |
|   966 | ....  ... ..  40 .... 8F0 | 14B2  D#4 B3  41 .... ... | 6EF4 (+ 00FF) .. .... ... | .... .. ... . |
|   967 | ....  ... ..  .. .... 920 | 2965 (D#5 BF) .. .... ... | 6FF3 (+ 00FF) .. .... ... | .... .. ... . |
|   968 | ....  ... ..  .. .... 950 | 1F03 (A#4 BA) .. .... ... | 70F2 (+ 00FF) .. .... ... | .... .. ... . |
|   969 | ....  ... ..  .. 0902 980 | 189D (F#4 B6) 40 .... ... | 71F1 (A-6 D1) .. .... ... | .... .. ... . |
|   970 | ....  ... ..  .. .... 9B0 | 14B2 (D#4 B3) .. .... ... | 72F0 (+ 00FF) .. .... ... | .... .. ... . |
|   971 | ....  ... ..  .. .... 9E0 | 2965 (D#5 BF) .. .... ... | 73EF (+ 00FF) .. .... ... | .... .. ... . |
|   972 | 052D  D#2 9B  41 09DE 800 | 14B2  D#4 B3  41 .... ... | 74EE (+ 00FF) .. .... ... | .... .. ... . |
|   973 | ....  ... ..  .. .... 890 | 2965 (D#5 BF) .. .... ... | 75ED (+ 00FF) .. .... ... | .... .. ... . |
