Load address: $1800 Init address: $1800 Play address: $1806
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|   730 | ....  ... ..  .. .... ... | ....  ... ..  .. .... B80 | ....  ... ..  .. .... A82 | .... .. ... . |
|   731 | ....  ... ..  .. .... ... | ....  ... ..  .. .... BC0 | ....  ... ..  .. .... AE6 | .... .. ... . |
|   732 | 2187  B-4 BB  11 .... ... | 0968  C#3 A5  41 .... 400 | ....  ... ..  .. .... B4A | .... .. ... . |
|   733 | 2000 (- 0187) 81 .... ... | ....  ... ..  .. .... 4A0 | ....  ... ..  .. .... BAE | .... .. ... . |
|   734 | 0E00 (G#3 AC) 41 .... ... | ....  ... ..  40 .... 540 | ....  ... ..  .. .... C12 | .... .. ... . |
|   735 | 0C00 (F#3 AA) 40 .... ... | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... C76 | .... .. ... . |
|   736 | 3000 (F#5 C2) 80 .... ... | ....  ... ..  .. .... 680 | ....  ... ..  .. .... CDA | .... .. ... . |
|   737 | 1500 (D#4 B3) .. .... ... | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... D3E | .... .. ... . |
|   738 | 2000 (B-4 BB) .. .... ... | ....  ... ..  .. .... 740 | ....  ... ..  .. .... DA2 | .... .. ... . |
|   739 | 1000 (B-3 AF) .. .... ... | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... E06 | .... .. ... . |
|   740 | 3000 (F#5 C2) .. .... ... | ....  ... ..  .. .... 800 | ....  ... ..  .. .... E6A | .... .. ... . |
|   741 | 0D00 (G-3 AB) 10 .... ... | ....  ... ..  .. .... 840 | ....  ... ..  .. .... ECE | .... .. ... . |
|   742 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 880 | ....  ... ..  .. .... F32 | .... .. ... . |
|   743 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... ECE | .... .. ... . |
|   744 | 2187  B-4 BB  11 .... ... | ....  ... ..  .. .... 900 | ....  ... ..  .. .... E6A | .... .. ... . |
|   745 | 2000 (- 0187) 81 .... ... | ....  ... ..  .. .... 940 | ....  ... ..  .. .... E06 | .... .. ... . |
|   746 | 0E00 (G#3 AC) 41 .... ... | ....  ... ..  .. .... 980 | ....  ... ..  .. .... DA2 | .... .. ... . |
|   747 | 0C00 (F#3 AA) 40 .... ... | ....  ... ..  .. .... 9C0 | ....  ... ..  .. .... D3E | .... .. ... . |
|   748 | 3000 (F#5 C2) 80 .... ... | ....  ... ..  .. .... A00 | ....  ... ..  .. .... CDA | .... .. ... . |
|   749 | 1500 (D#4 B3) .. .... ... | ....  ... ..  .. .... A40 | ....  ... ..  .. .... C76 | .... .. ... . |
|   750 | 2000 (B-4 BB) .. .... ... | ....  ... ..  .. .... A80 | ....  ... ..  .. .... C12 | .... .. ... . |
|   751 | 1000 (B-3 AF) .. .... ... | ....  ... ..  .. .... AC0 | ....  ... ..  .. .... BAE | .... .. ... . |
|   752 | 3000 (F#5 C2) .. .... ... | ....  ... ..  .. .... B00 | ....  ... ..  .. .... B4A | .... .. ... . |
|   753 | 0D00 (G-3 AB) 10 .... ... | ....  ... ..  .. .... B40 | ....  ... ..  .. .... AE6 | .... .. ... . |
|   754 | ....  ... ..  .. .... ... | ....  ... ..  .. .... B80 | ....  ... ..  .. .... A82 | .... .. ... . |
|   755 | ....  ... ..  .. .... ... | ....  ... ..  .. .... BC0 | ....  ... ..  .. .... A1E | .... .. ... . |
|   756 | 010C  C-0 80  11 .... ... | 0861  B-2 A3  41 .... 400 | ....  ... ..  .. .... 9BA | .... .. ... . |
|   757 | 2000 (B-4 BB) 81 .... ... | ....  ... ..  .. .... 4A0 | ....  ... ..  .. .... 956 | .... .. ... . |
|   758 | 0E00 (G#3 AC) 41 .... ... | ....  ... ..  40 .... 540 | ....  ... ..  .. .... 8F2 | .... .. ... . |
|   759 | 0C00 (F#3 AA) 40 .... ... | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... 88E | .... .. ... . |
|   760 | 3000 (F#5 C2) 80 .... ... | ....  ... ..  .. .... 680 | ....  ... ..  .. .... 82A | .... .. ... . |
|   761 | 1500 (D#4 B3) .. .... ... | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... 7C6 | .... .. ... . |
|   762 | 2000 (B-4 BB) .. .... ... | ....  ... ..  .. .... 740 | ....  ... ..  .. .... 762 | .... .. ... . |
|   763 | 1000 (B-3 AF) .. .... ... | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... 6FE | .... .. ... . |
|   764 | 3000 (F#5 C2) .. .... ... | ....  ... ..  .. .... 800 | ....  ... ..  .. .... 69A | .... .. ... . |
|   765 | 0D00 (G-3 AB) 10 .... ... | ....  ... ..  .. .... 840 | ....  ... ..  .. .... 636 | .... .. ... . |
|   766 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 880 | ....  ... ..  .. .... 5D2 | .... .. ... . |
|   767 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... 56E | .... .. ... . |
|   768 | 010C  C-0 80  11 00A8 ... | 010C  ... ..  00 0000 000 | 1660  E-4 B4  41 00E8 400 | .... .. ... . |
|   769 | 3100 (F#5 C2) 81 .... ... | ....  ... ..  .. .... ... | 4800 (C#6 C9) 81 .... 480 | .... .. ... . |
|   770 | 0A00 (D-3 A6) 41 .... ... | ....  ... ..  .. .... ... | 2187 (B-4 BB) 40 .... 500 | .... .. ... . |
|   771 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... ... | 1C31 (G#4 B8) .. .... 580 | .... .. ... . |
|   772 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... ... | 1660 (E-4 B4) .. .... 5C0 | .... .. ... . |
|   773 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... ... | 2187 (B-4 BB) .. .... 600 | .... .. ... . |
|   774 | 0400 (B-1 97) .. .... ... | ....  ... ..  .. .... ... | 1C31 (G#4 B8) .. .... 640 | .... .. ... . |
|   775 | 0300 (F#1 92) .. .... ... | ....  ... ..  .. .... ... | 1660 (E-4 B4) .. .... 680 | .... .. ... . |
|   776 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 2187 (B-4 BB) .. .... 6C0 | .... .. ... . |
|   777 | 0200 (B-0 8B) .. .... ... | ....  ... ..  .. .... ... | 1C31 (G#4 B8) .. .... 700 | .... .. ... . |
|   778 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 1660 (E-4 B4) .. .... 740 | .... .. ... . |
|   779 | 0100 (C-0 80) .. .... ... | ....  ... ..  .. .... ... | 2187 (B-4 BB) .. .... 780 | .... .. ... . |
|   780 | 0598  E-2 9C  41 0DFA 400 | 10C3  B-3 AF  41 0D4C 800 | 1660  E-4 B4  41 .... 400 | .... .. ... . |
|   781 | ....  ... ..  .. .... 4A0 | ....  ... ..  .. .... 8A0 | 4800 (C#6 C9) 81 .... 480 | .... .. ... . |
|   782 | ....  ... ..  40 .... 540 | ....  ... ..  40 .... 940 | 2187 (B-4 BB) 40 .... 500 | .... .. ... . |
|   783 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... 9E0 | 1C31 (G#4 B8) .. .... 580 | .... .. ... . |
|   784 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... A80 | 1660 (E-4 B4) .. .... 5C0 | .... .. ... . |
|   785 | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... AE0 | 2187 (B-4 BB) .. .... 600 | .... .. ... . |
|   786 | ....  ... ..  .. .... 740 | ....  ... ..  .. .... B40 | 1C31 (G#4 B8) .. .... 640 | .... .. ... . |
|   787 | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... BA0 | 1660 (E-4 B4) .. .... 680 | .... .. ... . |
|   788 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... C00 | 2187 (B-4 BB) .. .... 6C0 | .... .. ... . |
|   789 | ....  ... ..  .. .... 840 | ....  ... ..  .. .... C98 | 1C31 (G#4 B8) .. .... 700 | .... .. ... . |
|   790 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... D30 | 1660 (E-4 B4) .. .... 740 | .... .. ... . |
|   791 | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... DC8 | 2187 (B-4 BB) .. .... 780 | .... .. ... . |
|   792 | 070C  G#2 A0  41 .... 400 | 10C3  B-3 AF  41 .... 800 | 010C  C-0 80  11 0DF8 800 | .... .. ... . |
|   793 | ....  ... ..  .. .... 4A0 | ....  ... ..  .. .... 8A0 | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|   794 | ....  ... ..  40 .... 540 | ....  ... ..  40 .... 940 | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|   795 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... 9E0 | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|   796 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... A80 | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|   797 | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... AE0 | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|   798 | ....  ... ..  .. .... 740 | ....  ... ..  .. .... B40 | 2000 (B-4 BB) .. .... ... | .... .. ... . |
|   799 | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... BA0 | 1000 (B-3 AF) .. .... ... | .... .. ... . |
|   800 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... C00 | 3000 (F#5 C2) .. .... ... | .... .. ... . |
|   801 | ....  ... ..  .. .... 840 | ....  ... ..  .. .... C98 | 0D00 (G-3 AB) 10 .... ... | .... .. ... . |
|   802 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... D30 | ....  ... ..  .. .... ... | .... .. ... . |
|   803 | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... DC8 | ....  ... ..  .. .... ... | .... .. ... . |
|   804 | 0861  B-2 A3  41 .... 400 | 10C3  B-3 AF  41 .... 800 | 191E  F#4 B6  41 00E8 400 | .... .. ... . |
|   805 | ....  ... ..  .. .... 4A0 | ....  ... ..  .. .... 8A0 | 4800 (C#6 C9) 81 .... 480 | .... .. ... . |
|   806 | ....  ... ..  40 .... 540 | ....  ... ..  40 .... 940 | 25A2 (C#5 BD) 40 .... 500 | .... .. ... . |
|   807 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... 9E0 | 1FA5 (A#4 BA) .. .... 580 | .... .. ... . |
|   808 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... A80 | 191E (F#4 B6) .. .... 5C0 | .... .. ... . |
|   809 | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... AE0 | 25A2 (C#5 BD) .. .... 600 | .... .. ... . |
|   810 | ....  ... ..  .. .... 740 | ....  ... ..  .. .... B40 | 1FA5 (A#4 BA) .. .... 640 | .... .. ... . |
|   811 | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... BA0 | 191E (F#4 B6) .. .... 680 | .... .. ... . |
|   812 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... C00 | 25A2 (C#5 BD) .. .... 6C0 | .... .. ... . |
|   813 | ....  ... ..  .. .... 840 | ....  ... ..  .. .... C98 | 1FA5 (A#4 BA) .. .... 700 | .... .. ... . |
|   814 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... D30 | 191E (F#4 B6) .. .... 740 | .... .. ... . |
|   815 | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... DC8 | 25A2 (C#5 BD) .. .... 780 | .... .. ... . |
|   816 | 010C  C-0 80  11 00A8 800 | 12D1  C#4 B1  41 .... 800 | 191E  F#4 B6  41 .... 400 | .... .. ... . |
|   817 | 3100 (F#5 C2) 81 .... ... | ....  ... ..  .. .... 8A0 | 4800 (C#6 C9) 81 .... 480 | .... .. ... . |
|   818 | 0A00 (D-3 A6) 41 .... ... | ....  ... ..  40 .... 940 | 25A2 (C#5 BD) 40 .... 500 | .... .. ... . |
|   819 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 9E0 | 1FA5 (A#4 BA) .. .... 580 | .... .. ... . |
|   820 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... A80 | 191E (F#4 B6) .. .... 5C0 | .... .. ... . |
|   821 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... AE0 | 25A2 (C#5 BD) .. .... 600 | .... .. ... . |
|   822 | 0400 (B-1 97) .. .... ... | ....  ... ..  .. .... B40 | 1FA5 (A#4 BA) .. .... 640 | .... .. ... . |
|   823 | 0300 (F#1 92) .. .... ... | ....  ... ..  .. .... BA0 | 191E (F#4 B6) .. .... 680 | .... .. ... . |
|   824 | ....  ... ..  .. .... ... | ....  ... ..  .. .... C00 | 25A2 (C#5 BD) .. .... 6C0 | .... .. ... . |
|   825 | 0200 (B-0 8B) .. .... ... | ....  ... ..  .. .... C98 | 1FA5 (A#4 BA) .. .... 700 | .... .. ... . |
|   826 | ....  ... ..  .. .... ... | ....  ... ..  .. .... D30 | 191E (F#4 B6) .. .... 740 | .... .. ... . |
|   827 | 0100 (C-0 80) .. .... ... | ....  ... ..  .. .... DC8 | 25A2 (C#5 BD) .. .... 780 | .... .. ... . |
|   828 | 0647  F#2 9E  41 0DFA 400 | ....  ... ..  .. .... E60 | 191E  F#4 B6  41 .... 400 | .... .. ... . |
|   829 | ....  ... ..  .. .... 4A0 | ....  ... ..  .. .... EF8 | 4800 (C#6 C9) 81 .... 480 | .... .. ... . |
|   830 | ....  ... ..  40 .... 540 | ....  ... ..  .. .... F90 | 25A2 (C#5 BD) 40 .... 500 | .... .. ... . |
|   831 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... EF8 | 1FA5 (A#4 BA) .. .... 580 | .... .. ... . |
|   832 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... E60 | 191E (F#4 B6) .. .... 5C0 | .... .. ... . |
|   833 | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... DC8 | 25A2 (C#5 BD) .. .... 600 | .... .. ... . |
|   834 | ....  ... ..  .. .... 740 | ....  ... ..  .. .... D30 | 1FA5 (A#4 BA) .. .... 640 | .... .. ... . |
|   835 | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... C98 | 191E (F#4 B6) .. .... 680 | .... .. ... . |
|   836 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... C00 | 25A2 (C#5 BD) .. .... 6C0 | .... .. ... . |
|   837 | ....  ... ..  .. .... 840 | ....  ... ..  .. .... B68 | 1FA5 (A#4 BA) .. .... 700 | .... .. ... . |
|   838 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... AD0 | 191E (F#4 B6) .. .... 740 | .... .. ... . |
|   839 | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... A38 | 25A2 (C#5 BD) .. .... 780 | .... .. ... . |
|   840 | 07E9  A#2 A2  41 .... 400 | 0FD2  A#3 AE  41 .... 800 | 010C  C-0 80  11 0DF8 800 | .... .. ... . |
|   841 | ....  ... ..  .. .... 4A0 | ....  ... ..  .. .... 8A0 | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|   842 | ....  ... ..  40 .... 540 | ....  ... ..  40 .... 940 | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|   843 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... 9E0 | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|   844 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... A80 | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|   845 | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... AE0 | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|   846 | ....  ... ..  .. .... 740 | ....  ... ..  .. .... B40 | 2000 (B-4 BB) .. .... ... | .... .. ... . |
|   847 | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... BA0 | 1000 (B-3 AF) .. .... ... | .... .. ... . |
|   848 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... C00 | 3000 (F#5 C2) .. .... ... | .... .. ... . |
|   849 | ....  ... ..  .. .... 840 | ....  ... ..  .. .... C98 | 0D00 (G-3 AB) 10 .... ... | .... .. ... . |
|   850 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... D30 | ....  ... ..  .. .... ... | .... .. ... . |
|   851 | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... DC8 | ....  ... ..  .. .... ... | .... .. ... . |
|   852 | 0968  C#3 A5  41 .... 400 | 0E18  G#3 AC  41 .... 800 | 10C3  B-3 AF  41 00E8 400 | .... .. ... . |
|   853 | ....  ... ..  .. .... 4A0 | ....  ... ..  .. .... 8A0 | 4800 (C#6 C9) 81 .... 480 | .... .. ... . |
|   854 | ....  ... ..  40 .... 540 | ....  ... ..  40 .... 940 | 191E (F#4 B6) 40 .... 500 | .... .. ... . |
|   855 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... 9E0 | 151F (D#4 B3) .. .... 580 | .... .. ... . |
|   856 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... A80 | 10C3 (B-3 AF) .. .... 5C0 | .... .. ... . |
|   857 | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... AE0 | 191E (F#4 B6) .. .... 600 | .... .. ... . |
|   858 | ....  ... ..  .. .... 740 | ....  ... ..  .. .... B40 | 151F (D#4 B3) .. .... 640 | .... .. ... . |
|   859 | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... BA0 | 10C3 (B-3 AF) .. .... 680 | .... .. ... . |
|   860 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... C00 | 191E (F#4 B6) .. .... 6C0 | .... .. ... . |
|   861 | ....  ... ..  .. .... 840 | ....  ... ..  .. .... C98 | 151F (D#4 B3) .. .... 700 | .... .. ... . |
|   862 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... D30 | 10C3 (B-3 AF) .. .... 740 | .... .. ... . |
|   863 | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... DC8 | 191E (F#4 B6) .. .... 780 | .... .. ... . |
|   864 | 010C  C-0 80  11 00A8 800 | 0C8F  F#3 AA  41 .... 800 | 10C3  B-3 AF  41 .... 400 | .... .. ... . |
|   865 | 3100 (F#5 C2) 81 .... ... | ....  ... ..  .. .... 8A0 | 4800 (C#6 C9) 81 .... 480 | .... .. ... . |
|   866 | 0A00 (D-3 A6) 41 .... ... | ....  ... ..  40 .... 940 | 191E (F#4 B6) 40 .... 500 | .... .. ... . |
|   867 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 9E0 | 151F (D#4 B3) .. .... 580 | .... .. ... . |
|   868 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... A80 | 10C3 (B-3 AF) .. .... 5C0 | .... .. ... . |
|   869 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... AE0 | 191E (F#4 B6) .. .... 600 | .... .. ... . |
|   870 | 0400 (B-1 97) .. .... ... | ....  ... ..  .. .... B40 | 151F (D#4 B3) .. .... 640 | .... .. ... . |
|   871 | 0300 (F#1 92) .. .... ... | ....  ... ..  .. .... BA0 | 10C3 (B-3 AF) .. .... 680 | .... .. ... . |
|   872 | ....  ... ..  .. .... ... | ....  ... ..  .. .... C00 | 191E (F#4 B6) .. .... 6C0 | .... .. ... . |
|   873 | 0200 (B-0 8B) .. .... ... | ....  ... ..  .. .... C98 | 151F (D#4 B3) .. .... 700 | .... .. ... . |
|   874 | ....  ... ..  .. .... ... | ....  ... ..  .. .... D30 | 10C3 (B-3 AF) .. .... 740 | .... .. ... . |
|   875 | 0100 (C-0 80) .. .... ... | ....  ... ..  .. .... DC8 | 191E (F#4 B6) .. .... 780 | .... .. ... . |
|   876 | 0430  B-1 97  41 0DFA 400 | 0C8F  F#3 AA  41 .... 800 | 10C3  B-3 AF  41 .... 400 | .... .. ... . |
|   877 | ....  ... ..  .. .... 4A0 | ....  ... ..  .. .... 8A0 | 4800 (C#6 C9) 81 .... 480 | .... .. ... . |
|   878 | ....  ... ..  40 .... 540 | ....  ... ..  40 .... 940 | 191E (F#4 B6) 40 .... 500 | .... .. ... . |
|   879 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... 9E0 | 151F (D#4 B3) .. .... 580 | .... .. ... . |
|   880 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... A80 | 10C3 (B-3 AF) .. .... 5C0 | .... .. ... . |
|   881 | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... AE0 | 191E (F#4 B6) .. .... 600 | .... .. ... . |
|   882 | ....  ... ..  .. .... 740 | ....  ... ..  .. .... B40 | 151F (D#4 B3) .. .... 640 | .... .. ... . |
|   883 | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... BA0 | 10C3 (B-3 AF) .. .... 680 | .... .. ... . |
|   884 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... C00 | 191E (F#4 B6) .. .... 6C0 | .... .. ... . |
|   885 | ....  ... ..  .. .... 840 | ....  ... ..  .. .... C98 | 151F (D#4 B3) .. .... 700 | .... .. ... . |
|   886 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... D30 | 10C3 (B-3 AF) .. .... 740 | .... .. ... . |
|   887 | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... DC8 | 191E (F#4 B6) .. .... 780 | .... .. ... . |
|   888 | 0547  D#2 9B  41 .... 400 | 0C8F  F#3 AA  41 .... 800 | 010C  C-0 80  11 0DF8 800 | .... .. ... . |
|   889 | ....  ... ..  .. .... 4A0 | ....  ... ..  .. .... 8A0 | 2000 (B-4 BB) 81 .... ... | .... .. ... . |
|   890 | ....  ... ..  40 .... 540 | ....  ... ..  40 .... 940 | 0E00 (G#3 AC) 41 .... ... | .... .. ... . |
|   891 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... 9E0 | 0C00 (F#3 AA) 40 .... ... | .... .. ... . |
|   892 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... A80 | 3000 (F#5 C2) 80 .... ... | .... .. ... . |
|   893 | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... AE0 | 1500 (D#4 B3) .. .... ... | .... .. ... . |
|   894 | ....  ... ..  .. .... 740 | ....  ... ..  .. .... B40 | 2000 (B-4 BB) .. .... ... | .... .. ... . |
|   895 | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... BA0 | 1000 (B-3 AF) .. .... ... | .... .. ... . |
|   896 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... C00 | 3000 (F#5 C2) .. .... ... | .... .. ... . |
|   897 | ....  ... ..  .. .... 840 | ....  ... ..  .. .... C98 | 0D00 (G-3 AB) 10 .... ... | .... .. ... . |
|   898 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... D30 | ....  ... ..  .. .... ... | .... .. ... . |
|   899 | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... DC8 | ....  ... ..  .. .... ... | .... .. ... . |
|   900 | 0647  F#2 9E  41 .... 400 | 0A8F  D#3 A7  41 .... 800 | 10C3  B-3 AF  41 00E8 400 | .... .. ... . |
|   901 | ....  ... ..  .. .... 4A0 | ....  ... ..  .. .... 8A0 | 4800 (C#6 C9) 81 .... 480 | .... .. ... . |
|   902 | ....  ... ..  40 .... 540 | ....  ... ..  40 .... 940 | 191E (F#4 B6) 40 .... 500 | .... .. ... . |
|   903 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... 9E0 | 151F (D#4 B3) .. .... 580 | .... .. ... . |
|   904 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... A80 | 10C3 (B-3 AF) .. .... 5C0 | .... .. ... . |
|   905 | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... AE0 | 191E (F#4 B6) .. .... 600 | .... .. ... . |
|   906 | ....  ... ..  .. .... 740 | ....  ... ..  .. .... B40 | 151F (D#4 B3) .. .... 640 | .... .. ... . |
|   907 | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... BA0 | 10C3 (B-3 AF) .. .... 680 | .... .. ... . |
|   908 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... C00 | 191E (F#4 B6) .. .... 6C0 | .... .. ... . |
|   909 | ....  ... ..  .. .... 840 | ....  ... ..  .. .... C98 | 151F (D#4 B3) .. .... 700 | .... .. ... . |
|   910 | ....  ... ..  .. .... 880 | ....  ... ..  .. .... D30 | 10C3 (B-3 AF) .. .... 740 | .... .. ... . |
|   911 | ....  ... ..  .. .... 8C0 | ....  ... ..  .. .... DC8 | 191E (F#4 B6) .. .... 780 | .... .. ... . |
|   912 | 010C  C-0 80  11 00A8 800 | 0E18  G#3 AC  41 .... 800 | 151F (D#4 B3) .. .... 7C0 | .... .. ... . |
|   913 | 3100 (F#5 C2) 81 .... ... | ....  ... ..  .. .... 8A0 | 10C3 (B-3 AF) .. .... 800 | .... .. ... . |
|   914 | 0A00 (D-3 A6) 41 .... ... | ....  ... ..  40 .... 940 | 191E (F#4 B6) .. .... 840 | .... .. ... . |
|   915 | 0800 (B-2 A3) 40 .... ... | ....  ... ..  .. .... 9E0 | 151F (D#4 B3) .. .... 880 | .... .. ... . |
|   916 | 0600 (F#2 9E) .. .... ... | ....  ... ..  .. .... A80 | 10C3 (B-3 AF) .. .... 8C0 | .... .. ... . |
|   917 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... AE0 | 191E (F#4 B6) .. .... 920 | .... .. ... . |
|   918 | 0400 (B-1 97) .. .... ... | ....  ... ..  .. .... B40 | 151F (D#4 B3) .. .... 980 | .... .. ... . |
|   919 | 0300 (F#1 92) .. .... ... | ....  ... ..  .. .... BA0 | 10C3 (B-3 AF) .. .... 9E0 | .... .. ... . |
|   920 | ....  ... ..  .. .... ... | ....  ... ..  .. .... C00 | 191E (F#4 B6) .. .... A40 | .... .. ... . |
|   921 | 0200 (B-0 8B) .. .... ... | ....  ... ..  .. .... C98 | 151F (D#4 B3) .. .... AA0 | .... .. ... . |
|   922 | ....  ... ..  .. .... ... | ....  ... ..  .. .... D30 | 10C3 (B-3 AF) .. .... B00 | .... .. ... . |
|   923 | 0100 (C-0 80) .. .... ... | ....  ... ..  .. .... DC8 | 191E (F#4 B6) .. .... B60 | .... .. ... . |
|   924 | 0430  B-1 97  41 0DFA 400 | ....  ... ..  .. .... E60 | 10C3  B-3 AF  41 .... 400 | .... .. ... . |
|   925 | ....  ... ..  .. .... 4A0 | ....  ... ..  .. .... EF8 | 4800 (C#6 C9) 81 .... 480 | .... .. ... . |
|   926 | ....  ... ..  40 .... 540 | ....  ... ..  .. .... F90 | 191E (F#4 B6) 40 .... 500 | .... .. ... . |
|   927 | ....  ... ..  .. .... 5E0 | ....  ... ..  .. .... EF8 | 151F (D#4 B3) .. .... 580 | .... .. ... . |
|   928 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... E60 | 10C3 (B-3 AF) .. .... 5C0 | .... .. ... . |
|   929 | ....  ... ..  .. .... 6E0 | ....  ... ..  .. .... DC8 | 191E (F#4 B6) .. .... 600 | .... .. ... . |
|   930 | ....  ... ..  .. .... 740 | ....  ... ..  .. .... D30 | 10C3  B-3 AF  41 .... 400 | .... .. ... . |
|   931 | ....  ... ..  .. .... 7A0 | ....  ... ..  .. .... C98 | 4800 (C#6 C9) 81 .... 480 | .... .. ... . |
|   932 | ....  ... ..  .. .... 800 | ....  ... ..  .. .... C00 | 191E (F#4 B6) 40 .... 500 | .... .. ... . |
