Load address: $AF80 Init address: $BFF8 Play address: $B000
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|   463 | ....  ... ..  .. .... 645 | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 4E0 | 9500 .. ... . |
|   464 | 0627  F#2 9E  41 0AEE 400 | 1270 (C#4 B1) .. .... 200 | 0BF6 (+ 0058) .. .... 4B1 | .... .. ... . |
|   465 | ....  ... ..  .. .... 46F | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 482 | 9400 .. ... . |
|   466 | ....  ... ..  .. .... 49E | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 453 | 9300 .. ... . |
|   467 | ....  ... ..  .. .... 4CD | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 424 | 9200 .. ... . |
|   468 | ....  ... ..  40 0AE2 4FC | 189D (F#4 B6) .. .... 200 | 0CA6 (F#3 AA) .. .... 3F5 | 9100 .. ... . |
|   469 | ....  ... ..  .. .... 52B | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 3C6 | 9000 .. ... . |
|   470 | ....  ... ..  .. .... 55A | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 397 | 8F00 .. ... . |
|   471 | ....  ... ..  .. .... 589 | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 368 | 8E00 .. ... . |
|   472 | 0314  F#1 92  41 0AEE 400 | 24E1 (C#5 BD) .. .... 200 | 0BF6 (+ 0058) .. .... 339 | .... .. ... . |
|   473 | ....  ... ..  .. .... 46F | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 30A | 8D00 .. ... . |
|   474 | ....  ... ..  .. .... 49E | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 2DB | 8C00 .. ... . |
|   475 | ....  ... ..  .. .... 4CD | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 2AC | 8B00 .. ... . |
|   476 | ....  ... ..  40 0AE2 4FC | 313A (F#5 C2) .. .... 200 | 0CA6 (F#3 AA) .. .... 27D | 8A00 .. ... . |
|   477 | ....  ... ..  .. .... 52B | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 24E | 8900 .. ... . |
|   478 | ....  ... ..  .. .... 55A | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 21F | 8800 .. ... . |
|   479 | ....  ... ..  .. .... 589 | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 1F0 | 8700 .. ... . |
|   480 | 0627  F#2 9E  41 0AEE 400 | 24E1 (C#5 BD) .. .... 200 | 0BF6 (+ 0058) .. .... ... | .... .. ... . |
|   481 | ....  ... ..  .. .... 46F | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 21F | 8600 .. ... . |
|   482 | ....  ... ..  .. .... 49E | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 24E | 8500 .. ... . |
|   483 | ....  ... ..  .. .... 4CD | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 27D | 8400 .. ... . |
|   484 | ....  ... ..  40 0AE2 4FC | 189D (F#4 B6) .. .... 200 | 0CA6 (F#3 AA) .. .... 2AC | 8300 .. ... . |
|   485 | ....  ... ..  .. .... 52B | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 2DB | 8200 .. ... . |
|   486 | ....  ... ..  .. .... 55A | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 30A | 8100 .. ... . |
|   487 | ....  ... ..  .. .... 589 | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 339 | 8000 .. ... . |
|   488 | 0314  F#1 92  41 0AEE 400 | 1270 (C#4 B1) .. .... 200 | 0BF6 (+ 0058) .. .... 368 | .... .. ... . |
|   489 | ....  ... ..  .. .... 46F | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 397 | 7F00 .. ... . |
|   490 | ....  ... ..  .. .... 49E | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 3C6 | 8000 .. ... . |
|   491 | ....  ... ..  .. .... 4CD | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 3F5 | 8100 .. ... . |
|   492 | ....  ... ..  40 0AE2 4FC | 0C4E (F#3 AA) .. .... 200 | 0CA6 (F#3 AA) .. .... 424 | 8200 .. ... . |
|   493 | ....  ... ..  .. .... 52B | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 453 | 8300 .. ... . |
|   494 | ....  ... ..  .. .... 55A | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 482 | 8400 .. ... . |
|   495 | ....  ... ..  .. .... 589 | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 4B1 | 8500 .. ... . |
|   496 | 0627  F#2 9E  41 0AEE 400 | 0938 (C#3 A5) .. .... 200 | 0BF6 (+ 0058) .. .... 4E0 | .... .. ... . |
|   497 | ....  ... ..  .. .... 46F | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 50F | 8600 .. ... . |
|   498 | ....  ... ..  .. .... 49E | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 53E | 8700 .. ... . |
|   499 | ....  ... ..  .. .... 4CD | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 56D | 8800 .. ... . |
|   500 | ....  ... ..  40 0AE2 4FC | 189D (F#4 B6) .. .... 200 | 0CA6 (F#3 AA) .. .... 59C | 8900 .. ... . |
|   501 | ....  ... ..  .. .... 52B | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 5CB | 8A00 .. ... . |
|   502 | ....  ... ..  .. .... 55A | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 5FA | 8B00 .. ... . |
|   503 | ....  ... ..  .. .... 589 | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 629 | 8C00 .. ... . |
|   504 | 0314  F#1 92  41 0AEE 400 | 0938 (C#3 A5) .. .... 200 | 0BF6 (+ 0058) .. .... 658 | .... .. ... . |
|   505 | ....  ... ..  .. .... 46F | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 687 | 8D00 .. ... . |
|   506 | ....  ... ..  .. .... 49E | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 6B6 | 8E00 .. ... . |
|   507 | ....  ... ..  .. .... 4CD | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 6E5 | 8F00 .. ... . |
|   508 | ....  ... ..  40 0AE2 4FC | 0C4E (F#3 AA) .. .... 200 | 0CA6 (F#3 AA) .. .... 714 | 9000 .. ... . |
|   509 | ....  ... ..  .. .... 52B | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 743 | 9100 .. ... . |
|   510 | ....  ... ..  .. .... 55A | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 772 | 9200 .. ... . |
|   511 | ....  ... ..  .. .... 589 | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 7A1 | 9300 .. ... . |
|   512 | 15ED  ... ..  01 00E4 800 | 0938 (C#3 A5) .. .... 200 | 0BF6 (+ 0058) .. .... 7D0 | .... .. ... . |
|   513 | 4F00  D-6 CA  81 .... ... | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 7FF | F000 .. ... . |
|   514 | 0A00 (D-3 A6) 41 .... ... | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 82E | .... .. ... . |
|   515 | 0700 (G#2 A0) .. .... ... | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 85D | .... .. ... . |
|   516 | 0100 (C-0 80) 40 .... ... | 189D (F#4 B6) .. .... 200 | 0CA6 (F#3 AA) .. .... 88C | .... .. ... . |
|   517 | 0400 (B-1 97) .. .... ... | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 8BB | .... .. ... . |
|   518 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 8EA | .... .. ... . |
|   519 | 0300 (F#1 92) 10 .... ... | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 919 | .... .. ... . |
|   520 | 15ED  ... ..  01 .... ... | 0938 (C#3 A5) .. .... 200 | 0BF6 (+ 0058) .. .... 948 | .... .. ... . |
|   521 | 4F00  D-6 CA  81 .... ... | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 977 | .... .. ... . |
|   522 | 0A00 (D-3 A6) 41 .... ... | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 9A6 | .... .. ... . |
|   523 | 0700 (G#2 A0) .. .... ... | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 9D5 | .... .. ... . |
|   524 | 0100 (C-0 80) 40 .... ... | 0C4E (F#3 AA) .. .... 200 | 0CA6 (F#3 AA) .. .... A04 | .... .. ... . |
|   525 | 0400 (B-1 97) .. .... ... | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... A33 | .... .. ... . |
|   526 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... A62 | .... .. ... . |
|   527 | 0300 (F#1 92) 10 .... ... | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... A91 | .... .. ... . |
|   528 | 0627  F#2 9E  41 0AEE 400 | 1270 (C#4 B1) .. .... 200 | 0BF6 (+ 0058) .. .... A62 | .... .. ... . |
|   529 | ....  ... ..  .. .... 46F | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... A33 | 9F00 .. ... . |
|   530 | ....  ... ..  .. .... 49E | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... A04 | 9E00 .. ... . |
|   531 | ....  ... ..  .. .... 4CD | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 9D5 | 9D00 .. ... . |
|   532 | ....  ... ..  40 0AE2 4FC | 189D (F#4 B6) .. .... 200 | 0CA6 (F#3 AA) .. .... 9A6 | 9C00 .. ... . |
|   533 | ....  ... ..  .. .... 52B | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 977 | 9B00 .. ... . |
|   534 | ....  ... ..  .. .... 55A | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 948 | 9A00 .. ... . |
|   535 | ....  ... ..  .. .... 589 | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 919 | 9900 .. ... . |
|   536 | 0627  F#2 9E  41 0AEE 400 | 24E1 (C#5 BD) .. .... 200 | 0BF6 (+ 0058) .. .... 8EA | .... .. ... . |
|   537 | ....  ... ..  .. .... 46F | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 8BB | 9800 .. ... . |
|   538 | ....  ... ..  .. .... 49E | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 88C | 9700 .. ... . |
|   539 | ....  ... ..  .. .... 4CD | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 85D | 9600 .. ... . |
|   540 | ....  ... ..  40 0AE2 4FC | 313A (F#5 C2) .. .... 200 | 0CA6 (F#3 AA) .. .... 82E | 9500 .. ... . |
|   541 | ....  ... ..  .. .... 52B | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 7FF | 9400 .. ... . |
|   542 | ....  ... ..  .. .... 55A | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 7D0 | 9300 .. ... . |
|   543 | ....  ... ..  .. .... 589 | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 7A1 | 9200 .. ... . |
|   544 | 0314  F#1 92  41 0AEE 400 | 24E1 (C#5 BD) .. .... 200 | 0BF6 (+ 0058) .. .... 772 | .... .. ... . |
|   545 | ....  ... ..  .. .... 46F | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 743 | 9100 .. ... . |
|   546 | ....  ... ..  .. .... 49E | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 714 | 9000 .. ... . |
|   547 | ....  ... ..  .. .... 4CD | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 6E5 | 8F00 .. ... . |
|   548 | ....  ... ..  40 0AE2 4FC | 189D (F#4 B6) .. .... 200 | 0CA6 (F#3 AA) .. .... 6B6 | 8E00 .. ... . |
|   549 | ....  ... ..  .. .... 52B | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 687 | 8D00 .. ... . |
|   550 | ....  ... ..  .. .... 55A | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 658 | 8C00 .. ... . |
|   551 | ....  ... ..  .. .... 589 | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 629 | 8B00 .. ... . |
|   552 | 0627  F#2 9E  41 0AEE 400 | 1270 (C#4 B1) .. .... 200 | 0BF6 (+ 0058) .. .... 5FA | .... .. ... . |
|   553 | ....  ... ..  .. .... 46F | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 5CB | 8A00 .. ... . |
|   554 | ....  ... ..  .. .... 49E | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 59C | 8900 .. ... . |
|   555 | ....  ... ..  .. .... 4CD | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 56D | 8800 .. ... . |
|   556 | ....  ... ..  40 0AE2 4FC | 0C4E (F#3 AA) .. .... 200 | 0CA6 (F#3 AA) .. .... 53E | 8700 .. ... . |
|   557 | ....  ... ..  .. .... 52B | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 50F | 8600 .. ... . |
|   558 | ....  ... ..  .. .... 55A | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 4E0 | 8500 .. ... . |
|   559 | ....  ... ..  .. .... 589 | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 4B1 | 8400 .. ... . |
|   560 | 0AF7  ... ..  01 00E4 800 | 0938 (C#3 A5) .. .... 200 | 0BF6 (+ 0058) .. .... 482 | .... .. ... . |
|   561 | 4F00  D-6 CA  81 .... ... | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 453 | F000 .. ... . |
|   562 | 0A00 (D-3 A6) 41 .... ... | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 424 | .... .. ... . |
|   563 | 0700 (G#2 A0) .. .... ... | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 3F5 | .... .. ... . |
|   564 | 0314 (F#1 92) .. 0AEE 400 | 189D (F#4 B6) .. .... 200 | 0CA6 (F#3 AA) .. .... 3C6 | .... .. ... . |
|   565 | ....  ... ..  .. .... 46F | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 397 | 9F00 .. ... . |
|   566 | ....  ... ..  .. .... 49E | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 368 | 9E00 .. ... . |
|   567 | ....  ... ..  .. .... 4CD | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 339 | 9D00 .. ... . |
|   568 | ....  ... ..  40 .... 4FC | 0938 (C#3 A5) .. .... 200 | 0BF6 (+ 0058) .. .... 30A | 9C00 .. ... . |
|   569 | ....  ... ..  .. .... 52B | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 2DB | 9B00 .. ... . |
|   570 | ....  ... ..  .. .... 55A | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 2AC | 9A00 .. ... . |
|   571 | ....  ... ..  .. .... 589 | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 27D | 9900 .. ... . |
|   572 | ....  ... ..  .. 0A02 5B8 | 0C4E (F#3 AA) .. .... 200 | 0CA6 (F#3 AA) .. .... 24E | 9800 .. ... . |
|   573 | ....  ... ..  .. .... 5E7 | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 21F | 9700 .. ... . |
|   574 | ....  ... ..  .. .... 616 | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 1F0 | 9600 .. ... . |
|   575 | ....  ... ..  .. .... 645 | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... ... | 9500 .. ... . |
|   576 | 0AF7  ... ..  01 00E4 800 | 0938 (C#3 A5) .. .... 200 | 0BF6 (+ 0058) .. .... 21F | .... .. ... . |
|   577 | 4F00  D-6 CA  81 .... ... | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 24E | F000 .. ... . |
|   578 | 0A00 (D-3 A6) 41 .... ... | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 27D | .... .. ... . |
|   579 | 0700 (G#2 A0) .. .... ... | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 2AC | .... .. ... . |
|   580 | 0314 (F#1 92) .. 0AEE 400 | 189D (F#4 B6) .. .... 200 | 0CA6 (F#3 AA) .. .... 2DB | .... .. ... . |
|   581 | ....  ... ..  .. .... 46F | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 30A | 9F00 .. ... . |
|   582 | ....  ... ..  .. .... 49E | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 339 | 9E00 .. ... . |
|   583 | ....  ... ..  .. .... 4CD | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 368 | 9D00 .. ... . |
|   584 | ....  ... ..  40 .... 4FC | 0938 (C#3 A5) .. .... 200 | 0BF6 (+ 0058) .. .... 397 | 9C00 .. ... . |
|   585 | ....  ... ..  .. .... 52B | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 3C6 | 9B00 .. ... . |
|   586 | ....  ... ..  .. .... 55A | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 3F5 | 9A00 .. ... . |
|   587 | ....  ... ..  .. .... 589 | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 424 | 9900 .. ... . |
|   588 | ....  ... ..  .. 0A02 5B8 | 0C4E (F#3 AA) .. .... 200 | 0CA6 (F#3 AA) .. .... 453 | 9800 .. ... . |
|   589 | ....  ... ..  .. .... 5E7 | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 482 | 9700 .. ... . |
|   590 | ....  ... ..  .. .... 616 | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 4B1 | 9600 .. ... . |
|   591 | ....  ... ..  .. .... 645 | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 4E0 | 9500 .. ... . |
|   592 | 0627  F#2 9E  41 0AEE 400 | 1270 (C#4 B1) .. .... 200 | 0BF6 (+ 0058) .. .... 50F | .... .. ... . |
|   593 | ....  ... ..  .. .... 46F | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 53E | 9400 .. ... . |
|   594 | ....  ... ..  .. .... 49E | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 56D | 9300 .. ... . |
|   595 | ....  ... ..  .. .... 4CD | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 59C | 9200 .. ... . |
|   596 | ....  ... ..  40 0AE2 4FC | 189D (F#4 B6) .. .... 200 | 0CA6 (F#3 AA) .. .... 5CB | 9100 .. ... . |
|   597 | ....  ... ..  .. .... 52B | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 5FA | 9000 .. ... . |
|   598 | ....  ... ..  .. .... 55A | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 629 | 8F00 .. ... . |
|   599 | ....  ... ..  .. .... 589 | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 658 | 8E00 .. ... . |
|   600 | 0314  F#1 92  41 0AEE 400 | 24E1 (C#5 BD) .. .... 200 | 0BF6 (+ 0058) .. .... 687 | .... .. ... . |
|   601 | ....  ... ..  .. .... 46F | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 6B6 | 8D00 .. ... . |
|   602 | ....  ... ..  .. .... 49E | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 6E5 | 8C00 .. ... . |
|   603 | ....  ... ..  .. .... 4CD | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 714 | 8B00 .. ... . |
|   604 | ....  ... ..  40 0AE2 4FC | 313A (F#5 C2) .. .... 200 | 0CA6 (F#3 AA) .. .... 743 | 8A00 .. ... . |
|   605 | ....  ... ..  .. .... 52B | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 772 | 8900 .. ... . |
|   606 | ....  ... ..  .. .... 55A | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 7A1 | 8800 .. ... . |
|   607 | ....  ... ..  .. .... 589 | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 7D0 | 8700 .. ... . |
|   608 | 0627  F#2 9E  41 0AEE 400 | 24E1 (C#5 BD) .. .... 200 | 0BF6 (+ 0058) .. .... 7FF | .... .. ... . |
|   609 | ....  ... ..  .. .... 46F | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 82E | 8600 .. ... . |
|   610 | ....  ... ..  .. .... 49E | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 85D | 8500 .. ... . |
|   611 | ....  ... ..  .. .... 4CD | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 88C | 8400 .. ... . |
|   612 | ....  ... ..  40 0AE2 4FC | 189D (F#4 B6) .. .... 200 | 0CA6 (F#3 AA) .. .... 8BB | 8300 .. ... . |
|   613 | ....  ... ..  .. .... 52B | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 8EA | 8200 .. ... . |
|   614 | ....  ... ..  .. .... 55A | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 919 | 8100 .. ... . |
|   615 | ....  ... ..  .. .... 589 | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 948 | 8000 .. ... . |
|   616 | 0314  F#1 92  41 0AEE 400 | 1270 (C#4 B1) .. .... 200 | 0BF6 (+ 0058) .. .... 977 | .... .. ... . |
|   617 | ....  ... ..  .. .... 46F | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 9A6 | 7F00 .. ... . |
|   618 | ....  ... ..  .. .... 49E | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 9D5 | 8000 .. ... . |
|   619 | ....  ... ..  .. .... 4CD | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... A04 | 8100 .. ... . |
|   620 | ....  ... ..  40 0AE2 4FC | 0C4E (F#3 AA) .. .... 200 | 0CA6 (F#3 AA) .. .... A33 | 8200 .. ... . |
|   621 | ....  ... ..  .. .... 52B | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... A62 | 8300 .. ... . |
|   622 | ....  ... ..  .. .... 55A | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... A91 | 8400 .. ... . |
|   623 | ....  ... ..  .. .... 589 | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... A62 | 8500 .. ... . |
|   624 | 0627  F#2 9E  41 0AEE 400 | 0938 (C#3 A5) .. .... 200 | 0BF6 (+ 0058) .. .... A33 | .... .. ... . |
|   625 | ....  ... ..  .. .... 46F | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... A04 | 8600 .. ... . |
|   626 | ....  ... ..  .. .... 49E | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 9D5 | 8700 .. ... . |
|   627 | ....  ... ..  .. .... 4CD | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 9A6 | 8800 .. ... . |
|   628 | ....  ... ..  40 0AE2 4FC | 189D (F#4 B6) .. .... 200 | 0CA6 (F#3 AA) .. .... 977 | 8900 .. ... . |
|   629 | ....  ... ..  .. .... 52B | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 948 | 8A00 .. ... . |
|   630 | ....  ... ..  .. .... 55A | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 919 | 8B00 .. ... . |
|   631 | ....  ... ..  .. .... 589 | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 8EA | 8C00 .. ... . |
|   632 | 0314  F#1 92  41 0AEE 400 | 0938 (C#3 A5) .. .... 200 | 0BF6 (+ 0058) .. .... 8BB | .... .. ... . |
|   633 | ....  ... ..  .. .... 46F | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 88C | 8D00 .. ... . |
|   634 | ....  ... ..  .. .... 49E | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 85D | 8E00 .. ... . |
|   635 | ....  ... ..  .. .... 4CD | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 82E | 8F00 .. ... . |
|   636 | ....  ... ..  40 0AE2 4FC | 0C4E (F#3 AA) .. .... 200 | 0CA6 (F#3 AA) .. .... 7FF | 9000 .. ... . |
|   637 | ....  ... ..  .. .... 52B | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 7D0 | 9100 .. ... . |
|   638 | ....  ... ..  .. .... 55A | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 7A1 | 9200 .. ... . |
|   639 | ....  ... ..  .. .... 589 | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 772 | 9300 .. ... . |
|   640 | 15ED  ... ..  01 00E4 800 | 0938 (C#3 A5) .. .... 200 | 0BF6 (+ 0058) .. .... 743 | .... .. ... . |
|   641 | 4F00  D-6 CA  81 .... ... | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 714 | F000 .. ... . |
|   642 | 0A00 (D-3 A6) 41 .... ... | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 6E5 | .... .. ... . |
|   643 | 0700 (G#2 A0) .. .... ... | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 6B6 | .... .. ... . |
|   644 | 0100 (C-0 80) 40 .... ... | 189D (F#4 B6) .. .... 200 | 0CA6 (F#3 AA) .. .... 687 | .... .. ... . |
|   645 | 0400 (B-1 97) .. .... ... | ....  ... ..  .. .... 2F0 | 0C4E (- 0058) .. .... 658 | .... .. ... . |
|   646 | 0500 (D-2 9A) .. .... ... | ....  ... ..  .. .... 3E0 | 0BF6 (F-3 A9) .. .... 629 | .... .. ... . |
|   647 | 0300 (F#1 92) 10 .... ... | ....  ... ..  .. .... 4D0 | 0B9E (- 0058) .. .... 5FA | .... .. ... . |
|   648 | 15ED  ... ..  01 .... ... | 0938 (C#3 A5) .. .... 200 | 0BF6 (+ 0058) .. .... 5CB | .... .. ... . |
|   649 | 4F00  D-6 CA  81 .... ... | ....  ... ..  .. .... 2F0 | 0C4E (F#3 AA) .. .... 59C | .... .. ... . |
|   650 | 0A00 (D-3 A6) 41 .... ... | ....  ... ..  .. .... 3E0 | 0CA6 (+ 0058) .. .... 56D | .... .. ... . |
|   651 | 0700 (G#2 A0) .. .... ... | ....  ... ..  .. .... 4D0 | 0CFE (G-3 AB) .. .... 53E | .... .. ... . |
