Load address: $A200 Init address: $BFBD Play address: $BFC9
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|   613 | 04DA (- 0008) .. .... 9EE | ....  ... ..  .. .... ... | 1D11 (- 0034) .. .... ... | AA00 .. ... . |
|   614 | 04D2 (- 0008) .. .... 9E4 | ....  ... ..  .. .... ... | 1CDD (- 0034) .. .... ... | A800 .. ... . |
|   615 | 04DA (+ 0008) .. .... 9DA | ....  ... ..  .. .... ... | 1D11 (+ 0034) .. .... ... | A600 .. ... . |
|   616 | 04E2 (+ 0008) .. .... 9D0 | ....  ... ..  .. .... ... | 1D45 (+ 0034) .. .... ... | A400 .. ... . |
|   617 | 04EA (+ 0008) .. .... 9C6 | 1F3A (+ 0037) .. .... ... | 1D79 (+ 0034) .. .... ... | A200 .. ... . |
|   618 | 04F2 (+ 0008) .. .... 9BC | 1F71 (+ 0037) 40 .... ... | 1DAD (+ 0034) .. .... ... | A000 .. ... . |
|   619 | 04FA (+ 0008) .. .... 9B2 | 1F3A (- 0037) .. .... ... | 1D79 (- 0034) .. .... ... | 9E00 .. ... . |
|   620 | 04F2 (- 0008) .. .... 9A8 | 1F03 (- 0037) .. .... ... | 1D45 (- 0034) .. .... ... | 9C00 .. ... . |
|   621 | 04EA (- 0008) .. .... 99E | 1ECC (- 0037) .. .... ... | 1D11 (- 0034) .. .... ... | 9A00 .. ... . |
|   622 | 04E2 (- 0008) .. .... 994 | 1E95 (- 0037) .. .... ... | 1CDD (- 0034) .. .... ... | 9800 .. ... . |
|   623 | 04DA (- 0008) .. .... 98A | 1ECC (+ 0037) .. .... ... | 1D11 (+ 0034) .. .... ... | 9600 .. ... . |
|   624 | 04D2 (- 0008) .. .... 980 | 1F03 (+ 0037) .. .... ... | 1D45  A-4 B9  51 .... 400 | 9400 .. ... . |
|   625 | 04DA (+ 0008) .. .... 976 | 1F3A (+ 0037) .. .... ... | ....  ... ..  .. .... 410 | 9200 .. ... . |
|   626 | 04E2 (+ 0008) .. .... 96C | 1F71 (+ 0037) .. .... ... | ....  ... ..  .. .... ... | 9000 .. ... . |
|   627 | 04EA (+ 0008) .. .... 962 | 1F3A (- 0037) .. .... ... | ....  ... ..  .. .... ... | 8E00 .. ... . |
|   628 | 04F2 (+ 0008) .. .... 958 | 1F03 (- 0037) .. .... ... | ....  ... ..  50 .... ... | 8C00 .. ... . |
|   629 | 04FA (+ 0008) .. .... 94E | 1ECC (- 0037) .. .... ... | ....  ... ..  .. .... ... | 8A00 .. ... . |
|   630 | 04F2 (- 0008) .. .... 944 | 1E95 (- 0037) .. .... ... | ....  ... ..  .. .... ... | 8800 .. ... . |
|   631 | 04EA (- 0008) .. .... 93A | 1ECC (+ 0037) .. .... ... | ....  ... ..  .. .... ... | 8600 .. ... . |
|   632 | 04E2 (- 0008) .. .... 930 | 1F03 (+ 0037) .. .... ... | ....  ... ..  .. .... ... | 8400 .. ... . |
|   633 | 04DA (- 0008) .. .... 926 | 1F3A (+ 0037) .. .... ... | 1D79 (+ 0034) .. .... ... | 8200 .. ... . |
|   634 | 04D2 (- 0008) .. .... 91C | 1F71 (+ 0037) .. .... ... | 1DAD (+ 0034) 40 .... ... | 8000 .. ... . |
|   635 | 04DA (+ 0008) .. .... 912 | 1F3A (- 0037) .. .... ... | 1D79 (- 0034) .. .... ... | 7E00 .. ... . |
|   636 | 04E2 (+ 0008) .. .... 908 | 1F03 (- 0037) .. .... ... | 1D45 (- 0034) .. .... ... | 7C00 .. ... . |
|   637 | 04EA (+ 0008) .. .... 8FE | 1ECC (- 0037) .. .... ... | 1D11 (- 0034) .. .... ... | 7A00 .. ... . |
|   638 | 04F2 (+ 0008) .. .... 8F4 | 1E95 (- 0037) .. .... ... | 1CDD (- 0034) .. .... ... | 7800 .. ... . |
|   639 | 04FA (+ 0008) .. .... 8EA | 1ECC (+ 0037) .. .... ... | 1D11 (+ 0034) .. .... ... | 7600 .. ... . |
|   640 | 04F2 (- 0008) .. .... 8E0 | 1389  D-4 B2  51 .... 400 | 1D45 (+ 0034) .. .... ... | 7400 .. ... . |
|   641 | 04EA (- 0008) .. .... 8D6 | ....  ... ..  .. .... 410 | 1D79 (+ 0034) .. .... ... | 7200 .. ... . |
|   642 | 04E2 (- 0008) .. .... 8CC | ....  ... ..  .. .... ... | 1DAD (+ 0034) .. .... ... | 7000 .. ... . |
|   643 | 04DA (- 0008) .. .... 8C2 | ....  ... ..  .. .... ... | 1D79 (- 0034) .. .... ... | 6E00 .. ... . |
|   644 | 04D2 (- 0008) .. .... 8B8 | ....  ... ..  50 .... ... | 1D45 (- 0034) .. .... ... | 6C00 .. ... . |
|   645 | 04DA (+ 0008) .. .... 8AE | ....  ... ..  .. .... ... | 1D11 (- 0034) .. .... ... | 6A00 .. ... . |
|   646 | 04E2 (+ 0008) .. .... 8A4 | ....  ... ..  .. .... ... | 1CDD (- 0034) .. .... ... | 6800 .. ... . |
|   647 | 04EA (+ 0008) .. .... 89A | ....  ... ..  .. .... ... | 1D11 (+ 0034) .. .... ... | 6600 .. ... . |
|   648 | 04F2 (+ 0008) .. .... 890 | ....  ... ..  .. .... ... | 1D45 (+ 0034) .. .... ... | 6400 .. ... . |
|   649 | 04FA (+ 0008) .. .... 886 | 13AC (+ 0023) .. .... ... | 1D79 (+ 0034) .. .... ... | 6200 .. ... . |
|   650 | 04F2 (- 0008) .. .... 87C | 13CF (+ 0023) 40 .... ... | 1DAD (+ 0034) .. .... ... | 6000 .. ... . |
|   651 | 04EA (- 0008) .. .... 872 | 13AC (- 0023) .. .... ... | 1D79 (- 0034) .. .... ... | 5E00 .. ... . |
|   652 | 04E2 (- 0008) .. .... 868 | 1389 (- 0023) .. .... ... | 1D45 (- 0034) .. .... ... | 5C00 .. ... . |
|   653 | 04DA (- 0008) .. .... 85E | 1366 (- 0023) .. .... ... | 1D11 (- 0034) .. .... ... | 5A00 .. ... . |
|   654 | 04D2 (- 0008) .. .... 854 | 1343 (- 0023) .. .... ... | 1CDD (- 0034) .. .... ... | 5800 .. ... . |
|   655 | 04DA (+ 0008) .. .... 84A | 1366 (+ 0023) .. .... ... | 1D11 (+ 0034) .. .... ... | 5600 .. ... . |
|   656 | 04E2 (+ 0008) .. .... 840 | 1389 (+ 0023) .. .... ... | 173B  F-4 B5  51 .... 400 | 5400 .. ... . |
|   657 | 04EA (+ 0008) .. .... 836 | 13AC (+ 0023) .. .... ... | ....  ... ..  .. .... 410 | 5200 .. ... . |
|   658 | 04F2 (+ 0008) .. .... 82C | 13CF (+ 0023) .. .... ... | ....  ... ..  .. .... ... | 5000 .. ... . |
|   659 | 04FA (+ 0008) .. .... 822 | 13AC (- 0023) .. .... ... | ....  ... ..  .. .... ... | 4E00 .. ... . |
|   660 | 04F2 (- 0008) .. .... 818 | 1389 (- 0023) .. .... ... | ....  ... ..  50 .... ... | 4C00 .. ... . |
|   661 | 04EA (- 0008) .. .... 80E | 1366 (- 0023) .. .... ... | ....  ... ..  .. .... ... | 4A00 .. ... . |
|   662 | 04E2 (- 0008) .. .... 804 | 1343 (- 0023) .. .... ... | ....  ... ..  .. .... ... | 4800 .. ... . |
|   663 | 04DA (- 0008) .. .... 7FA | 1366 (+ 0023) .. .... ... | ....  ... ..  .. .... ... | 4600 .. ... . |
|   664 | 04D2 (- 0008) .. .... 7F0 | 1389 (+ 0023) .. .... ... | ....  ... ..  .. .... ... | 4400 .. ... . |
|   665 | 04DA (+ 0008) .. .... 7E6 | 13AC (+ 0023) .. .... ... | 1764 (+ 0029) .. .... ... | 4200 .. ... . |
|   666 | 04E2 (+ 0008) .. .... 7DC | 13CF (+ 0023) .. .... ... | 178D (+ 0029) 40 .... ... | 4000 .. ... . |
|   667 | 04EA (+ 0008) .. .... 7D2 | 13AC (- 0023) .. .... ... | 1764 (- 0029) .. .... ... | 3E00 .. ... . |
|   668 | 04F2 (+ 0008) .. .... 7C8 | 1389 (- 0023) .. .... ... | 173B (- 0029) .. .... ... | 3C00 .. ... . |
|   669 | 04FA (+ 0008) .. .... 7BE | 1366 (- 0023) .. .... ... | 1712 (- 0029) .. .... ... | 3A00 .. ... . |
|   670 | 04F2 (- 0008) .. .... 7B4 | 1343 (- 0023) .. .... ... | 16E9 (- 0029) .. .... ... | 3800 .. ... . |
|   671 | 04EA (- 0008) .. .... 7AA | 1366 (+ 0023) .. .... ... | 1712 (+ 0029) .. .... ... | 3600 .. ... . |
|   672 | 04E2 (- 0008) .. .... 7A0 | 1D45  A-4 B9  51 .... 400 | 173B (+ 0029) .. .... ... | 3400 .. ... . |
|   673 | 04DA (- 0008) .. .... 796 | ....  ... ..  .. .... 410 | 1764 (+ 0029) .. .... ... | 3200 .. ... . |
|   674 | 04D2 (- 0008) .. .... 78C | ....  ... ..  .. .... ... | 178D (+ 0029) .. .... ... | 3000 .. ... . |
|   675 | 04DA (+ 0008) .. .... 782 | ....  ... ..  .. .... ... | 1764 (- 0029) .. .... ... | 2E00 .. ... . |
|   676 | 04E2 (+ 0008) .. .... 778 | ....  ... ..  50 .... ... | 173B (- 0029) .. .... ... | 2C00 .. ... . |
|   677 | 04EA (+ 0008) .. .... 76E | ....  ... ..  .. .... ... | 1712 (- 0029) .. .... ... | 2A00 .. ... . |
|   678 | 04F2 (+ 0008) .. .... 764 | ....  ... ..  .. .... ... | 16E9 (- 0029) .. .... ... | 2800 .. ... . |
|   679 | 04FA (+ 0008) .. .... 75A | ....  ... ..  .. .... ... | 1712 (+ 0029) .. .... ... | 2600 .. ... . |
|   680 | 04F2 (- 0008) .. .... 750 | ....  ... ..  .. .... ... | 173B (+ 0029) .. .... ... | 2400 .. ... . |
|   681 | 04EA (- 0008) .. .... 746 | 1D79 (+ 0034) .. .... ... | 1764 (+ 0029) .. .... ... | 2200 .. ... . |
|   682 | 04E2 (- 0008) .. .... 73C | 1DAD (+ 0034) 40 .... ... | 178D (+ 0029) .. .... ... | 2000 .. ... . |
|   683 | 04DA (- 0008) .. .... 732 | 1D79 (- 0034) .. .... ... | 1764 (- 0029) .. .... ... | 1E00 .. ... . |
|   684 | 04D2 (- 0008) .. .... 728 | 1D45 (- 0034) .. .... ... | 173B (- 0029) .. .... ... | 1C00 .. ... . |
|   685 | 04DA (+ 0008) .. .... 71E | 1D11 (- 0034) .. .... ... | 1712 (- 0029) .. .... ... | 1A00 .. ... . |
|   686 | 04E2 (+ 0008) .. .... 714 | 1CDD (- 0034) .. .... ... | 16E9 (- 0029) .. .... ... | 1800 .. ... . |
|   687 | 04EA (+ 0008) .. .... 70A | 1D11 (+ 0034) .. .... ... | 1712 (+ 0029) .. .... ... | 1600 .. ... . |
|   688 | 04F2 (+ 0008) .. .... 700 | 1D45 (+ 0034) .. .... ... | 173B  F-4 B5  51 .... 400 | 1400 .. ... . |
|   689 | 04FA (+ 0008) .. .... 6F6 | 1D79 (+ 0034) .. .... ... | ....  ... ..  .. .... 410 | 1200 .. ... . |
|   690 | 04F2 (- 0008) .. .... 6EC | 1DAD (+ 0034) .. .... ... | ....  ... ..  .. .... ... | 1000 .. ... . |
|   691 | 04EA (- 0008) .. .... 6E2 | 1D79 (- 0034) .. .... ... | ....  ... ..  .. .... ... | 0E00 .. ... . |
|   692 | 04E2 (- 0008) .. .... 6D8 | 1D45 (- 0034) .. .... ... | ....  ... ..  50 .... ... | 1000 .. ... . |
|   693 | 04DA (- 0008) .. .... 6CE | 1D11 (- 0034) .. .... ... | ....  ... ..  .. .... ... | 1200 .. ... . |
|   694 | 04D2 (- 0008) .. .... 6C4 | 1CDD (- 0034) .. .... ... | ....  ... ..  .. .... ... | 1400 .. ... . |
|   695 | 04DA (+ 0008) .. .... 6BA | 1D11 (+ 0034) .. .... ... | ....  ... ..  .. .... ... | 1600 .. ... . |
|   696 | 04E2 (+ 0008) .. .... 6B0 | 1D45 (+ 0034) .. .... ... | ....  ... ..  .. .... ... | 1800 .. ... . |
|   697 | 04EA (+ 0008) .. .... 6A6 | 1D79 (+ 0034) .. .... ... | 1764 (+ 0029) .. .... ... | 1A00 .. ... . |
|   698 | 04F2 (+ 0008) .. .... 69C | 1DAD (+ 0034) .. .... ... | 178D (+ 0029) 40 .... ... | 1C00 .. ... . |
|   699 | 04FA (+ 0008) .. .... 692 | 1D79 (- 0034) .. .... ... | 1764 (- 0029) .. .... ... | 1E00 .. ... . |
|   700 | 04F2 (- 0008) .. .... 688 | 1D45 (- 0034) .. .... ... | 173B (- 0029) .. .... ... | 2000 .. ... . |
|   701 | 04EA (- 0008) .. .... 67E | 1D11 (- 0034) .. .... ... | 1712 (- 0029) .. .... ... | 2200 .. ... . |
|   702 | 04E2 (- 0008) .. .... 674 | 1CDD (- 0034) .. .... ... | 16E9 (- 0029) .. .... ... | 2400 .. ... . |
|   703 | 04DA (- 0008) .. .... 66A | 1D11 (+ 0034) .. .... ... | 1712 (+ 0029) .. .... ... | 2600 .. ... . |
|   704 | 04D2 (- 0008) .. .... 660 | 1A14  G-4 B7  51 .... 400 | 173B (+ 0029) .. .... ... | 2800 .. ... . |
|   705 | 04DA (+ 0008) .. .... 656 | ....  ... ..  .. .... 410 | 1764 (+ 0029) .. .... ... | 2A00 .. ... . |
|   706 | 04E2 (+ 0008) .. .... 64C | ....  ... ..  .. .... ... | 178D (+ 0029) .. .... ... | 2C00 .. ... . |
|   707 | 04EA (+ 0008) .. .... 642 | ....  ... ..  .. .... ... | 1764 (- 0029) .. .... ... | 2E00 .. ... . |
|   708 | 04F2 (+ 0008) .. .... 638 | ....  ... ..  50 .... ... | 173B (- 0029) .. .... ... | 3000 .. ... . |
|   709 | 04FA (+ 0008) .. .... 62E | ....  ... ..  .. .... ... | 1712 (- 0029) .. .... ... | 3200 .. ... . |
|   710 | 04F2 (- 0008) .. .... 624 | ....  ... ..  .. .... ... | 16E9 (- 0029) .. .... ... | 3400 .. ... . |
|   711 | 04EA (- 0008) .. .... 61A | ....  ... ..  .. .... ... | 1712 (+ 0029) .. .... ... | 3600 .. ... . |
|   712 | 04E2 (- 0008) .. .... 610 | ....  ... ..  .. .... ... | 173B (+ 0029) .. .... ... | 3800 .. ... . |
|   713 | 04DA (- 0008) .. .... ... | 1A42 (+ 002E) .. .... ... | 1764 (+ 0029) .. .... ... | 3A00 .. ... . |
|   714 | 04D2 (- 0008) .. .... 61A | 1A70 (+ 002E) 40 .... ... | 178D (+ 0029) .. .... ... | 3C00 .. ... . |
|   715 | 04DA (+ 0008) .. .... 624 | 1A42 (- 002E) .. .... ... | 1764 (- 0029) .. .... ... | 3E00 .. ... . |
|   716 | 04E2 (+ 0008) .. .... 62E | 1A14 (- 002E) .. .... ... | 173B (- 0029) .. .... ... | 4000 .. ... . |
|   717 | 04EA (+ 0008) .. .... 638 | 19E6 (- 002E) .. .... ... | 1712 (- 0029) .. .... ... | 4200 .. ... . |
|   718 | 04F2 (+ 0008) .. .... 642 | 19B8 (- 002E) .. .... ... | 16E9 (- 0029) .. .... ... | 4400 .. ... . |
|   719 | 04FA (+ 0008) .. .... 64C | 19E6 (+ 002E) .. .... ... | 1712 (+ 0029) .. .... ... | 4600 .. ... . |
|   720 | 04F2 (- 0008) .. .... 656 | 1A14 (+ 002E) .. .... ... | 173B  F-4 B5  51 .... 400 | 4800 .. ... . |
|   721 | 04EA (- 0008) .. .... 660 | 1A42 (+ 002E) .. .... ... | ....  ... ..  .. .... 410 | 4A00 .. ... . |
|   722 | 04E2 (- 0008) .. .... 66A | 1A70 (+ 002E) .. .... ... | ....  ... ..  .. .... ... | 4C00 .. ... . |
|   723 | 04DA (- 0008) .. .... 674 | 1A42 (- 002E) .. .... ... | ....  ... ..  .. .... ... | 4E00 .. ... . |
|   724 | 04D2 (- 0008) .. .... 67E | 1A14 (- 002E) .. .... ... | ....  ... ..  50 .... ... | 5000 .. ... . |
|   725 | 04DA (+ 0008) .. .... 688 | 19E6 (- 002E) .. .... ... | ....  ... ..  .. .... ... | 5200 .. ... . |
|   726 | 04E2 (+ 0008) .. .... 692 | 19B8 (- 002E) .. .... ... | ....  ... ..  .. .... ... | 5400 .. ... . |
|   727 | 04EA (+ 0008) .. .... 69C | 19E6 (+ 002E) .. .... ... | ....  ... ..  .. .... ... | 5600 .. ... . |
|   728 | 04F2 (+ 0008) .. .... 6A6 | 1A14 (+ 002E) .. .... ... | ....  ... ..  .. .... ... | 5800 .. ... . |
|   729 | 04FA (+ 0008) .. .... 6B0 | 1A42 (+ 002E) .. .... ... | 1764 (+ 0029) .. .... ... | 5A00 .. ... . |
|   730 | 04F2 (- 0008) .. .... 6BA | 1A70 (+ 002E) .. .... ... | 178D (+ 0029) 40 .... ... | 5C00 .. ... . |
|   731 | 04EA (- 0008) .. .... 6C4 | 1A42 (- 002E) .. .... ... | 1764 (- 0029) .. .... ... | 5E00 .. ... . |
|   732 | 04E2 (- 0008) .. .... 6CE | 1A14 (- 002E) .. .... ... | 173B (- 0029) .. .... ... | 6000 .. ... . |
|   733 | 04DA (- 0008) .. .... 6D8 | 19E6 (- 002E) .. .... ... | 1712 (- 0029) .. .... ... | 6200 .. ... . |
|   734 | 04D2 (- 0008) .. .... 6E2 | 19B8 (- 002E) .. .... ... | 16E9 (- 0029) .. .... ... | 6400 .. ... . |
|   735 | 04DA (+ 0008) .. .... 6EC | 19E6 (+ 002E) .. .... ... | 1712 (+ 0029) .. .... ... | 6600 .. ... . |
|   736 | 04E2 (+ 0008) .. .... 6F6 | 15ED  E-4 B4  51 .... 400 | 173B (+ 0029) .. .... ... | 6800 .. ... . |
|   737 | 04EA (+ 0008) .. .... 700 | ....  ... ..  .. .... 410 | 1764 (+ 0029) .. .... ... | 6A00 .. ... . |
|   738 | 04F2 (+ 0008) .. .... 70A | ....  ... ..  .. .... ... | 178D (+ 0029) .. .... ... | 6C00 .. ... . |
|   739 | 04FA (+ 0008) .. .... 714 | ....  ... ..  .. .... ... | 1764 (- 0029) .. .... ... | 6E00 .. ... . |
|   740 | 04F2 (- 0008) .. .... 71E | ....  ... ..  50 .... ... | 173B (- 0029) .. .... ... | 7000 .. ... . |
|   741 | 04EA (- 0008) .. .... 728 | ....  ... ..  .. .... ... | 1712 (- 0029) .. .... ... | 7200 .. ... . |
|   742 | 04E2 (- 0008) .. .... 732 | ....  ... ..  .. .... ... | 16E9 (- 0029) .. .... ... | 7400 .. ... . |
|   743 | 04DA (- 0008) .. .... 73C | ....  ... ..  .. .... ... | 1712 (+ 0029) .. .... ... | 7600 .. ... . |
|   744 | 04D2 (- 0008) .. .... 746 | ....  ... ..  .. .... ... | 173B (+ 0029) .. .... ... | 7800 .. ... . |
|   745 | 04DA (+ 0008) .. .... 750 | 1614 (+ 0027) .. .... ... | 1764 (+ 0029) .. .... ... | 7A00 .. ... . |
|   746 | 04E2 (+ 0008) .. .... 75A | 163B (+ 0027) 40 .... ... | 178D (+ 0029) .. .... ... | 7C00 .. ... . |
|   747 | 04EA (+ 0008) .. .... 764 | 1614 (- 0027) .. .... ... | 1764 (- 0029) .. .... ... | 7E00 .. ... . |
|   748 | 04F2 (+ 0008) .. .... 76E | 15ED (- 0027) .. .... ... | 173B (- 0029) .. .... ... | 8000 .. ... . |
|   749 | 04FA (+ 0008) .. .... 778 | 15C6 (- 0027) .. .... ... | 1712 (- 0029) .. .... ... | 8200 .. ... . |
|   750 | 04F2 (- 0008) .. .... 782 | 159F (- 0027) .. .... ... | 16E9 (- 0029) .. .... ... | 8400 .. ... . |
|   751 | 04EA (- 0008) .. .... 78C | 15C6 (+ 0027) .. .... ... | 1712 (+ 0029) .. .... ... | 8600 .. ... . |
|   752 | 04E2 (- 0008) .. .... 796 | 15ED (+ 0027) .. .... ... | 1167  C-4 B0  51 .... 400 | 8800 .. ... . |
|   753 | 04DA (- 0008) .. .... 7A0 | 1614 (+ 0027) .. .... ... | ....  ... ..  .. .... 410 | 8A00 .. ... . |
|   754 | 04D2 (- 0008) .. .... 7AA | 163B (+ 0027) .. .... ... | ....  ... ..  .. .... ... | 8C00 .. ... . |
|   755 | 04DA (+ 0008) .. .... 7B4 | 1614 (- 0027) .. .... ... | ....  ... ..  .. .... ... | 8E00 .. ... . |
|   756 | 04E2 (+ 0008) .. .... 7BE | 15ED (- 0027) .. .... ... | ....  ... ..  50 .... ... | 9000 .. ... . |
|   757 | 04EA (+ 0008) .. .... 7C8 | 15C6 (- 0027) .. .... ... | ....  ... ..  .. .... ... | 9200 .. ... . |
|   758 | 04F2 (+ 0008) .. .... 7D2 | 159F (- 0027) .. .... ... | ....  ... ..  .. .... ... | 9400 .. ... . |
|   759 | 04FA (+ 0008) .. .... 7DC | 15C6 (+ 0027) .. .... ... | ....  ... ..  .. .... ... | 9600 .. ... . |
|   760 | 04F2 (- 0008) .. .... 7E6 | 15ED (+ 0027) .. .... ... | ....  ... ..  .. .... ... | 9800 .. ... . |
|   761 | 04EA (- 0008) .. .... 7F0 | 1614 (+ 0027) .. .... ... | 1186 (+ 001F) .. .... ... | 9A00 .. ... . |
|   762 | 04E2 (- 0008) .. .... 7FA | 163B (+ 0027) .. .... ... | 11A5 (+ 001F) 40 .... ... | 9C00 .. ... . |
|   763 | 04DA (- 0008) .. .... 804 | 1614 (- 0027) .. .... ... | 1186 (- 001F) .. .... ... | 9E00 .. ... . |
|   764 | 04D2 (- 0008) 40 0D02 80E | 15ED (- 0027) .. .... ... | 1167 (- 001F) .. .... ... | A000 .. ... . |
|   765 | 04DA (+ 0008) .. .... 818 | 15C6 (- 0027) .. .... ... | 1148 (- 001F) .. .... ... | A200 .. ... . |
|   766 | 04E2 (+ 0008) .. .... 822 | 159F (- 0027) .. .... ... | 1129 (- 001F) .. .... ... | A400 .. ... . |
|   767 | 04EA (+ 0008) .. .... 82C | 15C6 (+ 0027) .. .... ... | 1148 (+ 001F) .. .... ... | A600 .. ... . |
|   768 | 045A  C-2 98  41 0DDE 600 | 1389  D-4 B2  51 .... 400 | ....  ... ..  .. .... ... | .... .. ... . |
|   769 | ....  ... ..  .. .... 66A | ....  ... ..  .. .... 410 | 1167 (+ 001F) .. .... ... | 0E00 .. ... . |
|   770 | ....  ... ..  .. .... 674 | ....  ... ..  .. .... ... | 1186 (+ 001F) .. .... ... | 1000 .. ... . |
|   771 | ....  ... ..  .. .... 67E | ....  ... ..  .. .... ... | 11A5 (+ 001F) .. .... ... | 1200 .. ... . |
|   772 | ....  ... ..  .. .... 688 | ....  ... ..  50 .... ... | 1186 (- 001F) .. .... ... | 1400 .. ... . |
|   773 | ....  ... ..  .. .... 692 | ....  ... ..  .. .... ... | 1167 (- 001F) .. .... ... | 1600 .. ... . |
|   774 | ....  ... ..  .. .... 69C | ....  ... ..  .. .... ... | 1148 (- 001F) .. .... ... | 1800 .. ... . |
|   775 | ....  ... ..  .. .... 6A6 | ....  ... ..  .. .... ... | 1129 (- 001F) .. .... ... | 1A00 .. ... . |
|   776 | ....  ... ..  .. .... 6B0 | ....  ... ..  .. .... ... | 1148 (+ 001F) .. .... ... | 1C00 .. ... . |
|   777 | ....  ... ..  .. .... 6BA | 13AC (+ 0023) .. .... ... | 1167 (+ 001F) .. .... ... | 1E00 .. ... . |
|   778 | ....  ... ..  .. .... 6C4 | 13CF (+ 0023) 40 .... ... | 1186 (+ 001F) .. .... ... | 2000 .. ... . |
|   779 | ....  ... ..  .. .... 6CE | 13AC (- 0023) .. .... ... | 11A5 (+ 001F) .. .... ... | 2200 .. ... . |
|   780 | ....  ... ..  .. .... 6D8 | 1389 (- 0023) .. .... ... | 1186 (- 001F) .. .... ... | 2400 .. ... . |
|   781 | ....  ... ..  .. .... 6E2 | 1366 (- 0023) .. .... ... | 1167 (- 001F) .. .... ... | 2600 .. ... . |
|   782 | ....  ... ..  .. .... 6EC | 1343 (- 0023) .. .... ... | 1148 (- 001F) .. .... ... | 2800 .. ... . |
|   783 | ....  ... ..  .. .... 6F6 | 1366 (+ 0023) .. .... ... | 1129 (- 001F) .. .... ... | 2A00 .. ... . |
|   784 | ....  ... ..  .. .... 700 | 1389 (+ 0023) .. .... ... | 173B  F-4 B5  51 .... 400 | 2C00 .. ... . |
|   785 | ....  ... ..  .. .... 70A | 13AC (+ 0023) .. .... ... | ....  ... ..  .. .... 410 | 2E00 .. ... . |
|   786 | ....  ... ..  .. .... 714 | 13CF (+ 0023) .. .... ... | ....  ... ..  .. .... ... | 3000 .. ... . |
|   787 | ....  ... ..  .. .... 71E | 13AC (- 0023) .. .... ... | ....  ... ..  .. .... ... | 3200 .. ... . |
|   788 | ....  ... ..  .. .... 728 | 1389 (- 0023) .. .... ... | ....  ... ..  50 .... ... | 3400 .. ... . |
|   789 | ....  ... ..  .. .... 732 | 1366 (- 0023) .. .... ... | ....  ... ..  .. .... ... | 3600 .. ... . |
|   790 | ....  ... ..  .. .... 73C | 1343 (- 0023) .. .... ... | ....  ... ..  .. .... ... | 3800 .. ... . |
|   791 | ....  ... ..  .. .... 746 | 1366 (+ 0023) .. .... ... | ....  ... ..  .. .... ... | 3A00 .. ... . |
|   792 | ....  ... ..  .. .... 750 | 1389 (+ 0023) .. .... ... | ....  ... ..  .. .... ... | 3C00 .. ... . |
|   793 | 0461 (+ 0007) .. .... 75A | 13AC (+ 0023) .. .... ... | 1764 (+ 0029) .. .... ... | 3E00 .. ... . |
|   794 | 0468 (+ 0007) .. .... 764 | 13CF (+ 0023) .. .... ... | 178D (+ 0029) 40 .... ... | 4000 .. ... . |
|   795 | 046F (+ 0007) .. .... 76E | 13AC (- 0023) .. .... ... | 1764 (- 0029) .. .... ... | 4200 .. ... . |
|   796 | 0468 (- 0007) .. .... 778 | 1389 (- 0023) .. .... ... | 173B (- 0029) .. .... ... | 4400 .. ... . |
|   797 | 0461 (- 0007) .. .... 782 | 1366 (- 0023) .. .... ... | 1712 (- 0029) .. .... ... | 4600 .. ... . |
|   798 | 045A (- 0007) .. .... 78C | 1343 (- 0023) .. .... ... | 16E9 (- 0029) .. .... ... | 4800 .. ... . |
|   799 | 0453 (- 0007) .. .... 796 | 1366 (+ 0023) .. .... ... | 1712 (+ 0029) .. .... ... | 4A00 .. ... . |
|   800 | 044C (- 0007) .. .... 7A0 | 1D45  A-4 B9  51 .... 400 | 173B (+ 0029) .. .... ... | 4C00 .. ... . |
|   801 | 0453 (+ 0007) .. .... 7AA | ....  ... ..  .. .... 410 | 1764 (+ 0029) .. .... ... | 4E00 .. ... . |
|   802 | 045A (+ 0007) .. .... 7B4 | ....  ... ..  .. .... ... | 178D (+ 0029) .. .... ... | 5000 .. ... . |
|   803 | 0461 (+ 0007) .. .... 7BE | ....  ... ..  .. .... ... | 1764 (- 0029) .. .... ... | 5200 .. ... . |
|   804 | 0468 (+ 0007) .. .... 7C8 | ....  ... ..  50 .... ... | 173B (- 0029) .. .... ... | 5400 .. ... . |
|   805 | 046F (+ 0007) .. .... 7D2 | ....  ... ..  .. .... ... | 1712 (- 0029) .. .... ... | 5600 .. ... . |
|   806 | 0468 (- 0007) .. .... 7DC | ....  ... ..  .. .... ... | 16E9 (- 0029) .. .... ... | 5800 .. ... . |
|   807 | 0461 (- 0007) .. .... 7E6 | ....  ... ..  .. .... ... | 1712 (+ 0029) .. .... ... | 5A00 .. ... . |
|   808 | 045A (- 0007) .. .... 7F0 | ....  ... ..  .. .... ... | 173B (+ 0029) .. .... ... | 5C00 .. ... . |
|   809 | 0453 (- 0007) .. .... 7FA | 1D79 (+ 0034) .. .... ... | 1764 (+ 0029) .. .... ... | 5E00 .. ... . |
|   810 | 044C (- 0007) .. .... 804 | 1DAD (+ 0034) 40 .... ... | 178D (+ 0029) .. .... ... | 6000 .. ... . |
