Load address: $8000 Init address: $8000 Play address: $8003
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|   472 | 2953 (D#5 BF) .. .... 968 | 1F53 (+ 0028) .. .... 1F8 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   473 | 20DB (B-4 BB) 40 .... 9F8 | 1F7B (+ 0028) 40 .... 2C0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   474 | 1BA0 (G#4 B8) .. .... B18 | 1F53 (- 0028) .. .... 328 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   475 | ....  ... ..  .. .... BA8 | 1F2B (- 0028) .. .... 390 | ....  ... ..  .. .... ... | .... .. ... . |
|   476 | 1BA0  G#4 B8  41 .... 8D8 | 1F03 (- 0028) .. .... 3F8 | F0E8  A-7 DD  81 .... 292 | .... 00 ... . |
|   477 | 3741 (G#5 C4) .. .... 968 | 1EDB (- 0028) .. .... 4C0 | 06E8 (G#2 A0) 41 .... 322 | 9100 04 ... . |
|   478 | 2953 (D#5 BF) 40 .... A88 | 1EB3 (- 0028) .. .... 528 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   479 | 20DB (B-4 BB) .. .... B18 | 1EDB (+ 0028) .. .... 5F0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   480 | 1BA0 (G#4 B8) .. .... BA8 | 1F03 (+ 0028) .. .... 6B8 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   481 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   482 | 1BA0  G#4 B8  41 .... 848 | F0DB  A-7 DD  81 .... 068 | 0116  C-0 80  41 0F05 808 | .... 00 ... . |
|   483 | 3741 (G#5 C4) .. .... 8D8 | 2103 (B-4 BB) 41 .... 130 | 4116 (B-5 C7) 81 .... ... | .... .. ... . |
|   484 | 2953 (D#5 BF) .. .... 968 | 212B (+ 0028) .. .... 1F8 | 0916 (C#3 A5) 41 .... ... | .... .. ... . |
|   485 | 20DB (B-4 BB) 40 .... 9F8 | 2153 (+ 0028) 40 .... 2C0 | 0716 (G#2 A0) 40 .... ... | .... .. ... . |
|   486 | 1BA0 (G#4 B8) .. .... B18 | 212B (- 0028) .. .... 328 | 0516 (D#2 9B) .. .... ... | .... .. ... . |
|   487 | 3741 (G#5 C4) .. .... C38 | 2103 (- 0028) .. .... 390 | ....  ... ..  .. .... ... | .... .. ... . |
|   488 | 2953 (D#5 BF) .. .... CC8 | 20DB (- 0028) .. .... 458 | F0E8  A-7 DD  81 0F09 292 | .... .. ... . |
|   489 | 20DB (B-4 BB) .. .... ... | 20B3 (- 0028) .. .... 4C0 | 06E8 (G#2 A0) 41 .... 322 | 9100 04 ... . |
|   490 | 1BA0 (G#4 B8) .. .... BA8 | 208B (- 0028) .. .... 528 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   491 | 3741 (G#5 C4) .. .... B18 | 20B3 (+ 0028) .. .... 5F0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   492 | 2953 (D#5 BF) .. .... A88 | 20DB (+ 0028) .. .... 6B8 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   493 | ....  ... ..  .. .... ... | 2103 (+ 0028) .. .... 780 | ....  ... ..  .. .... ... | .... .. ... . |
|   494 | 1BA0  G#4 B8  41 .... 848 | 212B (+ 0028) .. .... 848 | F0D0  A-7 DD  81 .... 292 | .... 00 ... . |
|   495 | 3741 (G#5 C4) .. .... 8D8 | 2153 (+ 0028) .. .... 850 | 0DD0 (G#3 AC) 41 .... 322 | 9100 04 ... . |
|   496 | 2953 (D#5 BF) 40 .... 9F8 | 212B (- 0028) .. .... 8B8 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   497 | 20DB (B-4 BB) .. .... B18 | 2103 (- 0028) .. .... 920 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   498 | 1BA0 (G#4 B8) .. .... BA8 | 20DB (- 0028) .. .... 928 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   499 | 3741 (G#5 C4) .. .... CC8 | 20B3 (- 0028) .. .... 990 | ....  ... ..  .. .... ... | .... .. ... . |
|   500 | 2953 (D#5 BF) .. .... ... | 208B (- 0028) .. .... 9F8 | F0E8  A-7 DD  81 .... 292 | .... 00 ... . |
|   501 | 20DB (B-4 BB) .. .... C38 | 20B3 (+ 0028) .. .... A00 | 06E8 (G#2 A0) 41 .... 322 | 9100 04 ... . |
|   502 | 1BA0 (G#4 B8) .. .... BA8 | 20DB (+ 0028) .. .... A08 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   503 | 3741 (G#5 C4) .. .... B18 | 2103 (+ 0028) .. .... A10 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   504 | 2953 (D#5 BF) .. .... A88 | 212B (+ 0028) .. .... A18 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   505 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   506 | 0116  C-0 80  41 0F07 808 | F003  A-7 DD  81 .... 068 | 0116  C-0 80  41 0F05 808 | .... 00 ... . |
|   507 | 4816 (C#6 C9) 81 .... ... | 1F2B (A#4 BA) 41 .... 130 | 4116 (B-5 C7) 81 .... ... | .... .. ... . |
|   508 | 1016 (B-3 AF) 41 .... ... | 1F53 (+ 0028) .. .... 1F8 | 0916 (C#3 A5) 41 .... ... | .... .. ... . |
|   509 | 0E16 (G#3 AC) 40 .... ... | 1F7B (+ 0028) 40 .... 2C0 | 0716 (G#2 A0) 40 .... ... | .... .. ... . |
|   510 | 0C16 (F#3 AA) .. .... ... | 1F53 (- 0028) .. .... 328 | 0516 (D#2 9B) .. .... ... | .... .. ... . |
|   511 | ....  ... ..  .. .... ... | 1F2B (- 0028) .. .... 390 | ....  ... ..  .. .... ... | .... .. ... . |
|   512 | 4816 (C#6 C9) 80 .... ... | 1F03 (- 0028) .. .... 3F8 | F0E8  A-7 DD  81 0F09 292 | .... .. ... . |
|   513 | 1016 (B-3 AF) 40 .... ... | 1EDB (- 0028) .. .... 4C0 | 06E8 (G#2 A0) 41 .... 322 | 9100 04 ... . |
|   514 | 0E16 (G#3 AC) .. .... ... | 1EB3 (- 0028) .. .... 528 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   515 | 0C16 (F#3 AA) .. .... ... | 1EDB (+ 0028) .. .... 5F0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   516 | ....  ... ..  .. .... ... | 1F03 (+ 0028) .. .... 6B8 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   517 | ....  ... ..  .. .... ... | 1F2B (+ 0028) .. .... 780 | ....  ... ..  .. .... ... | .... .. ... . |
|   518 | 0116  C-0 80  41 .... ... | 1F53 (+ 0028) .. .... 848 | F0D0  A-7 DD  81 .... 292 | .... 00 ... . |
|   519 | 4816 (C#6 C9) 81 .... ... | 1F7B (+ 0028) .. .... 850 | 0DD0 (G#3 AC) 41 .... 322 | 9100 04 ... . |
|   520 | 1016 (B-3 AF) 40 .... ... | 1F53 (- 0028) .. .... 8B8 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   521 | 0E16 (G#3 AC) .. .... ... | 1F2B (- 0028) .. .... 920 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   522 | 0C16 (F#3 AA) .. .... ... | 1F03 (- 0028) .. .... 988 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   523 | ....  ... ..  .. .... ... | 1EDB (- 0028) .. .... 990 | ....  ... ..  .. .... ... | .... .. ... . |
|   524 | 4816 (C#6 C9) 80 .... ... | 1EB3 (- 0028) .. .... 9F8 | F0A0  A-7 DD  81 .... 292 | .... 00 ... . |
|   525 | 1016 (B-3 AF) 40 .... ... | 1EDB (+ 0028) .. .... A00 | 1BA0 (G#4 B8) 41 .... 322 | 9100 04 ... . |
|   526 | 0E16 (G#3 AC) .. .... ... | 1F03 (+ 0028) .. .... A08 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   527 | 0C16 (F#3 AA) .. .... ... | 1F2B (+ 0028) .. .... A10 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   528 | ....  ... ..  .. .... ... | 1F53 (+ 0028) .. .... A18 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   529 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   530 | 0116  C-0 80  41 .... ... | F0A0  A-7 DD  81 .... 068 | 0116  C-0 80  41 0F05 808 | .... 00 ... . |
|   531 | 4816 (C#6 C9) 81 .... ... | 1BC8 (G#4 B8) 41 .... 130 | 4116 (B-5 C7) 81 .... ... | .... .. ... . |
|   532 | 1016 (B-3 AF) 41 .... ... | 1BF0 (+ 0028) .. .... 1F8 | 0916 (C#3 A5) 41 .... ... | .... .. ... . |
|   533 | 0E16 (G#3 AC) 40 .... ... | 1C18 (+ 0028) 40 .... 2C0 | 0716 (G#2 A0) 40 .... ... | .... .. ... . |
|   534 | 0C16 (F#3 AA) .. .... ... | 1BF0 (- 0028) .. .... 388 | 0516 (D#2 9B) .. .... ... | .... .. ... . |
|   535 | ....  ... ..  .. .... ... | 1BC8 (- 0028) .. .... 3F0 | ....  ... ..  .. .... ... | .... .. ... . |
|   536 | 4816 (C#6 C9) 80 .... ... | 1BA0 (- 0028) .. .... 458 | F0D0  A-7 DD  81 0F09 292 | .... .. ... . |
|   537 | 1016 (B-3 AF) 40 .... ... | 1B78 (- 0028) .. .... 4C0 | 0DD0 (G#3 AC) 41 .... 322 | 9100 04 ... . |
|   538 | 0E16 (G#3 AC) .. .... ... | 1B50 (- 0028) .. .... 528 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   539 | 0C16 (F#3 AA) .. .... ... | 1B78 (+ 0028) .. .... 5F0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   540 | ....  ... ..  .. .... ... | 1BA0 (+ 0028) .. .... 6B8 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   541 | ....  ... ..  .. .... ... | 1BC8 (+ 0028) .. .... 780 | ....  ... ..  .. .... ... | .... .. ... . |
|   542 | F09D  A-7 DD  81 080A 848 | 1BF0 (+ 0028) .. .... 848 | F0E8  A-7 DD  81 .... 292 | .... 00 ... . |
|   543 | 313A (F#5 C2) 41 .... 8D8 | 1C18 (+ 0028) .. .... 850 | 06E8 (G#2 A0) 41 .... 322 | 9100 04 ... . |
|   544 | 24E1 (C#5 BD) .. .... 968 | 1BF0 (- 0028) .. .... 858 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   545 | 1F03 (A#4 BA) 40 .... A88 | 1BC8 (- 0028) .. .... 8C0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   546 | 189D (F#4 B6) .. .... BA8 | 1BA0 (- 0028) .. .... 928 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   547 | ....  ... ..  .. .... ... | 1B78 (- 0028) .. .... 990 | ....  ... ..  .. .... ... | .... .. ... . |
|   548 | F09D  A-7 DD  81 .... 8D8 | 1B50 (- 0028) .. .... 9F8 | F0E8  A-7 DD  81 .... 292 | .... 00 ... . |
|   549 | 313A (F#5 C2) 41 .... 968 | 1B78 (+ 0028) .. .... A00 | 06E8 (G#2 A0) 41 .... 322 | 9100 04 ... . |
|   550 | 24E1 (C#5 BD) .. .... 9F8 | 1BA0 (+ 0028) .. .... A08 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   551 | 1F03 (A#4 BA) 40 .... A88 | 1BC8 (+ 0028) .. .... A10 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   552 | 189D (F#4 B6) .. .... B18 | 1BF0 (+ 0028) .. .... A18 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   553 | 313A (F#5 C2) .. .... BA8 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   554 | 24E1 (C#5 BD) .. .... C38 | F09D  A-7 DD  81 .... 068 | 0116  C-0 80  41 0F05 808 | .... 00 ... . |
|   555 | 1F03 (A#4 BA) .. .... CC8 | 18C5 (F#4 B6) 41 .... 130 | 4116 (B-5 C7) 81 .... ... | .... .. ... . |
|   556 | 189D (F#4 B6) .. .... D58 | 18ED (+ 0028) .. .... 1F8 | 0916 (C#3 A5) 41 .... ... | .... .. ... . |
|   557 | 313A (F#5 C2) .. .... CC8 | 1915 (+ 0028) 40 .... 2C0 | 0716 (G#2 A0) 40 .... ... | .... .. ... . |
|   558 | 24E1 (C#5 BD) .. .... C38 | 18ED (- 0028) .. .... 388 | 0516 (D#2 9B) .. .... ... | .... .. ... . |
|   559 | ....  ... ..  .. .... ... | 18C5 (- 0028) .. .... 3F0 | ....  ... ..  .. .... ... | .... .. ... . |
|   560 | F09D  A-7 DD  81 .... 8D8 | 189D (- 0028) .. .... 458 | F0E8  A-7 DD  81 0F09 292 | .... .. ... . |
|   561 | 313A (F#5 C2) 41 .... 9F8 | 1875 (- 0028) .. .... 4C0 | 06E8 (G#2 A0) 41 .... 322 | 9100 04 ... . |
|   562 | 24E1 (C#5 BD) 40 .... B18 | 184D (- 0028) .. .... 528 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   563 | 1F03 (A#4 BA) .. .... BA8 | 1875 (+ 0028) .. .... 5F0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   564 | 189D (F#4 B6) .. .... C38 | 189D (+ 0028) .. .... 6B8 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   565 | 313A (F#5 C2) .. .... CC8 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   566 | 24E1 (C#5 BD) .. .... D58 | F0A0  A-7 DD  81 .... 068 | F0D0  A-7 DD  81 .... 292 | .... 00 ... . |
|   567 | 1F03 (A#4 BA) .. .... CC8 | 1BC8 (G#4 B8) 41 .... 130 | 0DD0 (G#3 AC) 41 .... 322 | 9100 04 ... . |
|   568 | 189D (F#4 B6) .. .... C38 | 1BF0 (+ 0028) .. .... 1F8 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   569 | 313A (F#5 C2) .. .... BA8 | 1C18 (+ 0028) 40 .... 2C0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   570 | 24E1 (C#5 BD) .. .... B18 | 1BF0 (- 0028) .. .... 388 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   571 | 1F03 (A#4 BA) .. .... 9F8 | 1BC8 (- 0028) .. .... 3F0 | ....  ... ..  .. .... ... | .... .. ... . |
|   572 | 189D (F#4 B6) .. .... 8D8 | 1BA0 (- 0028) .. .... 458 | F0E8  A-7 DD  81 .... 292 | .... 00 ... . |
|   573 | 313A (F#5 C2) .. .... ... | 1B78 (- 0028) .. .... 4C0 | 06E8 (G#2 A0) 41 .... 322 | 9100 04 ... . |
|   574 | 24E1 (C#5 BD) .. .... 9F8 | 1B50 (- 0028) .. .... 528 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   575 | 1F03 (A#4 BA) .. .... A88 | 1B78 (+ 0028) .. .... 5F0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   576 | 189D (F#4 B6) .. .... B18 | 1BA0 (+ 0028) .. .... 6B8 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   577 | ....  ... ..  .. .... ... | 1BC8 (+ 0028) .. .... 780 | ....  ... ..  .. .... ... | .... .. ... . |
|   578 | 1BA0  G#4 B8  41 0A0A 848 | 1BF0 (+ 0028) .. .... 848 | 0116  C-0 80  41 0F05 808 | .... 00 ... . |
|   579 | 3741 (G#5 C4) .. .... 8D8 | 1C18 (+ 0028) .. .... 850 | 4116 (B-5 C7) 81 .... ... | .... .. ... . |
|   580 | 2953 (D#5 BF) .. .... 968 | 1BF0 (- 0028) .. .... 858 | 0916 (C#3 A5) 41 .... ... | .... .. ... . |
|   581 | 20DB (B-4 BB) 40 .... A88 | 1BC8 (- 0028) .. .... 8C0 | 0716 (G#2 A0) 40 .... ... | .... .. ... . |
|   582 | 1BA0 (G#4 B8) .. .... BA8 | 1BA0 (- 0028) .. .... 928 | 0516 (D#2 9B) .. .... ... | .... .. ... . |
|   583 | 3741 (G#5 C4) .. .... CC8 | 1B78 (- 0028) .. .... 990 | ....  ... ..  .. .... ... | .... .. ... . |
|   584 | 2953 (D#5 BF) .. .... ... | 1B50 (- 0028) .. .... 9F8 | F09C  A-7 DD  81 0F09 292 | .... .. ... . |
|   585 | 20DB (B-4 BB) .. .... C38 | 1B78 (+ 0028) .. .... A00 | 049C (C#2 99) 41 .... 322 | 9100 04 ... . |
|   586 | 1BA0 (G#4 B8) .. .... BA8 | 1BA0 (+ 0028) .. .... A08 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   587 | 3741 (G#5 C4) .. .... B18 | 1BC8 (+ 0028) .. .... A10 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   588 | 2953 (D#5 BF) .. .... A88 | 1BF0 (+ 0028) .. .... A18 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   589 | ....  ... ..  .. .... ... | 1C18 (+ 0028) .. .... A20 | ....  ... ..  .. .... ... | .... .. ... . |
|   590 | 1BA0  G#4 B8  41 .... 848 | 1BF0 (- 0028) .. .... A28 | F038  A-7 DD  81 .... 292 | .... 00 ... . |
|   591 | 3741 (G#5 C4) .. .... 968 | 1BC8 (- 0028) .. .... A90 | 0938 (C#3 A5) 41 .... 322 | 9100 04 ... . |
|   592 | 2953 (D#5 BF) 40 .... A88 | 1BA0 (- 0028) .. .... AF8 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   593 | 20DB (B-4 BB) .. .... BA8 | 1B78 (- 0028) .. .... B60 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   594 | 1BA0 (G#4 B8) .. .... CC8 | 1B50 (- 0028) .. .... BC8 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   595 | 3741 (G#5 C4) .. .... D58 | 1B78 (+ 0028) .. .... C90 | ....  ... ..  .. .... ... | .... .. ... . |
|   596 | 2953 (D#5 BF) .. .... CC8 | 1BA0 (+ 0028) .. .... D58 | F09C  A-7 DD  81 .... 292 | .... 00 ... . |
|   597 | 20DB (B-4 BB) .. .... C38 | 1BC8 (+ 0028) .. .... E20 | 049C (C#2 99) 41 .... 322 | 9100 04 ... . |
|   598 | 1BA0 (G#4 B8) .. .... BA8 | 1BF0 (+ 0028) .. .... EE8 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   599 | 3741 (G#5 C4) .. .... B18 | 1C18 (+ 0028) .. .... FB0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   600 | 2953 (D#5 BF) .. .... A88 | 1BF0 (- 0028) .. .... 078 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   601 | ....  ... ..  .. .... ... | 1BC8 (- 0028) .. .... 0E0 | ....  ... ..  .. .... ... | .... .. ... . |
|   602 | 0116  C-0 80  41 0F07 808 | 1BA0 (- 0028) .. .... 148 | 0116  C-0 80  41 0F05 808 | .... 00 ... . |
|   603 | 4816 (C#6 C9) 81 .... ... | 1B78 (- 0028) .. .... 1B0 | 4116 (B-5 C7) 81 .... ... | .... .. ... . |
|   604 | 1016 (B-3 AF) 40 .... ... | 1B50 (- 0028) .. .... 218 | 0916 (C#3 A5) 41 .... ... | .... .. ... . |
|   605 | 0E16 (G#3 AC) .. .... ... | 1B78 (+ 0028) .. .... 2E0 | 0716 (G#2 A0) 40 .... ... | .... .. ... . |
|   606 | 0C16 (F#3 AA) .. .... ... | 1BA0 (+ 0028) .. .... 3A8 | 0516 (D#2 9B) .. .... ... | .... .. ... . |
|   607 | ....  ... ..  .. .... ... | 1BC8 (+ 0028) .. .... 3B0 | ....  ... ..  .. .... ... | .... .. ... . |
|   608 | 4816 (C#6 C9) 80 .... ... | 1BF0 (+ 0028) .. .... 3B8 | F09C  A-7 DD  81 0F09 292 | .... .. ... . |
|   609 | 1016 (B-3 AF) 40 .... ... | 1C18 (+ 0028) .. .... 3C0 | 049C (C#2 99) 41 .... 322 | 9100 04 ... . |
|   610 | 0E16 (G#3 AC) .. .... ... | 1BF0 (- 0028) .. .... 3C8 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   611 | 0C16 (F#3 AA) .. .... ... | 1BC8 (- 0028) .. .... 430 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   612 | ....  ... ..  .. .... ... | 1BA0 (- 0028) .. .... 498 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   613 | 4816 (C#6 C9) 80 .... ... | 1B78 (- 0028) .. .... 500 | ....  ... ..  .. .... ... | .... .. ... . |
|   614 | 1016 (B-3 AF) 40 .... ... | 1B50 (- 0028) .. .... 568 | F038  A-7 DD  81 .... 292 | .... 00 ... . |
|   615 | 0E16 (G#3 AC) .. .... ... | 1B78 (+ 0028) .. .... 570 | 0938 (C#3 A5) 41 .... 322 | 9100 04 ... . |
|   616 | 0C16 (F#3 AA) .. .... ... | 1BA0 (+ 0028) .. .... 578 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   617 | ....  ... ..  .. .... ... | 1BC8 (+ 0028) .. .... 580 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   618 | 4816 (C#6 C9) 80 .... ... | 1BF0 (+ 0028) .. .... 588 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   619 | ....  ... ..  .. .... ... | 1C18 (+ 0028) .. .... 650 | ....  ... ..  .. .... ... | .... .. ... . |
|   620 | 1BA0  G#4 B8  41 0A0A 848 | 1BF0 (- 0028) .. .... 718 | F070  A-7 DD  81 .... 292 | .... 00 ... . |
|   621 | 3741 (G#5 C4) .. .... 968 | 1BC8 (- 0028) .. .... 780 | 1270 (C#4 B1) 41 .... 322 | 9100 04 ... . |
|   622 | 2953 (D#5 BF) 40 .... A88 | 1BA0 (- 0028) .. .... 7E8 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   623 | 20DB (B-4 BB) .. .... BA8 | 1B78 (- 0028) .. .... 850 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   624 | 1BA0 (G#4 B8) .. .... CC8 | 1B50 (- 0028) .. .... 8B8 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   625 | 3741 (G#5 C4) .. .... D58 | 1B78 (+ 0028) .. .... 980 | ....  ... ..  .. .... ... | .... .. ... . |
|   626 | 2953 (D#5 BF) .. .... CC8 | 1BA0 (+ 0028) .. .... A48 | 0116  C-0 80  41 0F05 808 | .... 00 ... . |
|   627 | 20DB (B-4 BB) .. .... C38 | 1BC8 (+ 0028) .. .... B10 | 4116 (B-5 C7) 81 .... ... | .... .. ... . |
|   628 | 1BA0 (G#4 B8) .. .... BA8 | 1BF0 (+ 0028) .. .... BD8 | 0916 (C#3 A5) 41 .... ... | .... .. ... . |
|   629 | 3741 (G#5 C4) .. .... B18 | 1C18 (+ 0028) .. .... CA0 | 0716 (G#2 A0) 40 .... ... | .... .. ... . |
|   630 | 2953 (D#5 BF) .. .... A88 | 1BF0 (- 0028) .. .... D68 | 0516 (D#2 9B) .. .... ... | .... .. ... . |
|   631 | 20DB (B-4 BB) .. .... 968 | 1BC8 (- 0028) .. .... DD0 | ....  ... ..  .. .... ... | .... .. ... . |
|   632 | 1BA0 (G#4 B8) .. .... 848 | 1BA0 (- 0028) .. .... E38 | F038  A-7 DD  81 0F09 292 | .... .. ... . |
|   633 | 3741 (G#5 C4) .. .... 968 | 1B78 (- 0028) .. .... EA0 | 0938 (C#3 A5) 41 .... 322 | 9100 04 ... . |
|   634 | 2953 (D#5 BF) .. .... A88 | 1B50 (- 0028) .. .... F08 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   635 | 20DB (B-4 BB) .. .... B18 | 1B78 (+ 0028) .. .... F10 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   636 | 1BA0 (G#4 B8) .. .... BA8 | 1BA0 (+ 0028) .. .... F18 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   637 | ....  ... ..  .. .... ... | 1BC8 (+ 0028) .. .... F20 | ....  ... ..  .. .... ... | .... .. ... . |
|   638 | 1BA0  G#4 B8  41 .... 848 | 1BF0 (+ 0028) .. .... F28 | F09C  A-7 DD  81 .... 292 | .... 00 ... . |
|   639 | 3741 (G#5 C4) .. .... 8D8 | 1C18 (+ 0028) .. .... F30 | 049C (C#2 99) 41 .... 322 | 9100 04 ... . |
|   640 | 2953 (D#5 BF) .. .... 968 | 1BF0 (- 0028) .. .... F38 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   641 | 20DB (B-4 BB) 40 .... A88 | 1BC8 (- 0028) .. .... FA0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   642 | 1BA0 (G#4 B8) .. .... BA8 | 1BA0 (- 0028) .. .... 008 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   643 | 3741 (G#5 C4) .. .... CC8 | 1B78 (- 0028) .. .... 070 | ....  ... ..  .. .... ... | .... .. ... . |
|   644 | 2953 (D#5 BF) .. .... ... | 1B50 (- 0028) .. .... 0D8 | F09C  A-7 DD  81 .... 292 | .... 00 ... . |
|   645 | 20DB (B-4 BB) .. .... C38 | 1B78 (+ 0028) .. .... 0E0 | 049C (C#2 99) 41 .... 322 | 9100 04 ... . |
|   646 | 1BA0 (G#4 B8) .. .... BA8 | 1BA0 (+ 0028) .. .... 0E8 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   647 | 3741 (G#5 C4) .. .... B18 | 1BC8 (+ 0028) .. .... 1B0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
|   648 | 2953 (D#5 BF) .. .... A88 | 1BF0 (+ 0028) .. .... 278 | ....  ... ..  .. .... 4D2 | 9400 .. ... . |
|   649 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   650 | 0116  C-0 80  41 0F07 808 | F0A0  A-7 DD  81 .... 068 | 0116  C-0 80  41 0F05 808 | .... 00 ... . |
|   651 | 4816 (C#6 C9) 81 .... ... | 1BC8 (G#4 B8) 41 .... 130 | 4116 (B-5 C7) 81 .... ... | .... .. ... . |
|   652 | 1016 (B-3 AF) 41 .... ... | 1BF0 (+ 0028) .. .... 1F8 | 0916 (C#3 A5) 41 .... ... | .... .. ... . |
|   653 | 0E16 (G#3 AC) 40 .... ... | 1C18 (+ 0028) 40 .... 2C0 | 0716 (G#2 A0) 40 .... ... | .... .. ... . |
|   654 | 0C16 (F#3 AA) .. .... ... | 1BF0 (- 0028) .. .... 388 | 0516 (D#2 9B) .. .... ... | .... .. ... . |
|   655 | ....  ... ..  .. .... ... | 1BC8 (- 0028) .. .... 3F0 | ....  ... ..  .. .... ... | .... .. ... . |
|   656 | 4816 (C#6 C9) 80 .... ... | 1BA0 (- 0028) .. .... 458 | F09C  A-7 DD  81 0F09 292 | .... .. ... . |
|   657 | 1016 (B-3 AF) 40 .... ... | 1B78 (- 0028) .. .... 4C0 | 049C (C#2 99) 41 .... 322 | 9100 04 ... . |
|   658 | 0E16 (G#3 AC) .. .... ... | 1B50 (- 0028) .. .... 528 | ....  ... ..  .. .... 3B2 | 9200 .. ... . |
|   659 | 0C16 (F#3 AA) .. .... ... | 1B78 (+ 0028) .. .... 5F0 | ....  ... ..  40 .... 442 | 9300 .. ... . |
