Load address: $A600 Init address: $A600 Play address: $A603
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|   516 | 08D1 (+ 0010) .. .... A40 | 151F (D#4 B3) .. .... 420 | ....  ... ..  .. .... ... | 6300 .. ... . |
|   517 | 08E1 (+ 0010) .. .... 9E0 | 2386 (C-5 BC) .. .... 3A0 | ....  ... ..  .. .... ... | 6400 .. ... . |
|   518 | 08F1 (+ 0010) .. .... 980 | 1C31 (G#4 B8) .. .... 420 | ....  ... ..  .. .... ... | 6500 .. ... . |
|   519 | 0901 (C#3 A5) .. .... 920 | 151F (D#4 B3) .. .... 4A0 | ....  ... ..  .. .... ... | 6600 .. ... . |
|   520 | 0911 (+ 0010) .. .... 8C0 | 2386 (C-5 BC) .. .... 520 | ....  ... ..  .. .... ... | 6700 .. ... . |
|   521 | 0901 (- 0010) .. .... 860 | 1C31 (G#4 B8) .. .... 5A0 | ....  ... ..  .. .... ... | 6800 .. ... . |
|   522 | 08F1 (C-3 A4) .. .... 800 | 151F (D#4 B3) .. .... 620 | ....  ... ..  .. .... ... | 6900 .. ... . |
|   523 | 08E1 (- 0010) .. .... 7A0 | 2386 (C-5 BC) .. .... 6A0 | ....  ... ..  .. .... ... | 6A00 .. ... . |
|   524 | 08D1 (- 0010) .. .... 740 | 1C31 (G#4 B8) .. .... 720 | ....  ... ..  .. .... ... | 6B00 .. ... . |
|   525 | 08C1 (- 0010) .. .... 6E0 | 151F (D#4 B3) .. .... 7A0 | ....  ... ..  .. .... ... | 6C00 .. ... . |
|   526 | 08D1 (+ 0010) .. .... 740 | 2386 (C-5 BC) .. .... 820 | ....  ... ..  .. .... ... | 6D00 .. ... . |
|   527 | 08E1 (+ 0010) .. .... 7A0 | 1C31 (G#4 B8) .. .... 8A0 | ....  ... ..  .. .... ... | 6E00 .. ... . |
|   528 | 08F1 (+ 0010) .. .... 800 | 151F (D#4 B3) .. .... 920 | 070C  G#2 A0  11 .... ... | 6F00 .. ... . |
|   529 | 0901 (C#3 A5) .. .... 860 | 2386 (C-5 BC) .. .... 9A0 | 3400 (G-5 C3) 81 .... ... | 7000 .. ... . |
|   530 | 0911 (+ 0010) .. .... 8C0 | 1C31 (G#4 B8) .. .... A20 | 0A00 (D-3 A6) 41 .... ... | 7100 .. ... . |
|   531 | 0901 (- 0010) .. .... 920 | 151F (D#4 B3) .. .... AA0 | 0800 (B-2 A3) 40 .... ... | 7200 .. ... . |
|   532 | 08F1 (C-3 A4) .. .... 980 | 2386 (C-5 BC) .. .... B20 | 0600 (F#2 9E) .. .... ... | 7300 .. ... . |
|   533 | 08E1 (- 0010) .. .... 9E0 | 1C31 (G#4 B8) .. .... BA0 | 0400 (B-1 97) .. .... ... | 7400 .. ... . |
|   534 | 08D1 (- 0010) .. .... A40 | 151F (D#4 B3) .. .... C20 | 0500 (D-2 9A) .. .... ... | 7500 .. ... . |
|   535 | 08C1 (- 0010) .. .... AA0 | 2386 (C-5 BC) .. .... BA0 | 0600 (F#2 9E) .. .... ... | 7600 .. ... . |
|   536 | 08D1 (+ 0010) .. .... B00 | 1C31 (G#4 B8) .. .... B20 | 0500 (D-2 9A) .. .... ... | 7700 .. ... . |
|   537 | 08E1 (+ 0010) .. .... B60 | 151F (D#4 B3) .. .... AA0 | 0400 (B-1 97) .. .... ... | 7800 .. ... . |
|   538 | 08F1 (+ 0010) .. .... BC0 | 2386 (C-5 BC) .. .... A20 | 0500 (D-2 9A) .. .... ... | 7900 .. ... . |
|   539 | 0901 (C#3 A5) .. .... C20 | 1C31 (G#4 B8) .. .... 9A0 | ....  ... ..  .. .... ... | 7A00 .. ... . |
|   540 | 0911 (+ 0010) .. .... C80 | 151F (D#4 B3) .. .... 920 | ....  ... ..  .. .... ... | 7B00 .. ... . |
|   541 | 0901 (- 0010) .. .... CE0 | 2386 (C-5 BC) .. .... 8A0 | ....  ... ..  .. .... ... | 7C00 .. ... . |
|   542 | 08F1 (C-3 A4) .. .... D40 | 1C31 (G#4 B8) .. .... 820 | ....  ... ..  .. .... ... | 7D00 .. ... . |
|   543 | 08E1 (- 0010) .. .... CE0 | 151F (D#4 B3) .. .... 7A0 | ....  ... ..  .. .... ... | 7E00 .. ... . |
|   544 | 08D1 (- 0010) .. .... C80 | 2386 (C-5 BC) .. .... 720 | ....  ... ..  .. .... ... | 7F00 .. ... . |
|   545 | 08C1 (- 0010) .. .... C20 | 1C31 (G#4 B8) .. .... 6A0 | ....  ... ..  .. .... ... | 8000 .. ... . |
|   546 | 08D1 (+ 0010) .. .... BC0 | 151F (D#4 B3) .. .... 620 | ....  ... ..  .. .... ... | 8100 .. ... . |
|   547 | 08E1 (+ 0010) .. .... B60 | 2386 (C-5 BC) .. .... 5A0 | ....  ... ..  .. .... ... | 8200 .. ... . |
|   548 | 08F1 (+ 0010) .. .... B00 | 1C31 (G#4 B8) .. .... 520 | ....  ... ..  .. .... ... | 8300 .. ... . |
|   549 | 0901 (C#3 A5) .. .... AA0 | 151F (D#4 B3) .. .... 4A0 | ....  ... ..  .. .... ... | 8400 .. ... . |
|   550 | 0911 (+ 0010) .. .... A40 | 2386 (C-5 BC) .. .... 420 | ....  ... ..  .. .... ... | 8500 .. ... . |
|   551 | 0901 (- 0010) .. .... 9E0 | 1C31 (G#4 B8) .. .... 3A0 | ....  ... ..  .. .... ... | 8600 .. ... . |
|   552 | 08F1 (C-3 A4) .. .... 980 | 151F (D#4 B3) .. .... 420 | 0E18  G#3 AC  11 .... ... | 8700 .. ... . |
|   553 | 08E1 (- 0010) .. .... 920 | 2386 (C-5 BC) .. .... 4A0 | 3400 (G-5 C3) 81 .... ... | 8800 .. ... . |
|   554 | 08D1 (- 0010) .. .... 8C0 | 1C31 (G#4 B8) .. .... 520 | 0A00 (D-3 A6) 41 .... ... | 8900 .. ... . |
|   555 | 08C1 (- 0010) .. .... 860 | 151F (D#4 B3) .. .... 5A0 | 0800 (B-2 A3) 40 .... ... | 8A00 .. ... . |
|   556 | 08D1 (+ 0010) .. .... 800 | 2386 (C-5 BC) .. .... 620 | 0600 (F#2 9E) .. .... ... | 8B00 .. ... . |
|   557 | 08E1 (+ 0010) .. .... 7A0 | 1C31 (G#4 B8) .. .... 6A0 | 0400 (B-1 97) .. .... ... | 8C00 .. ... . |
|   558 | 08F1 (+ 0010) .. .... 740 | 151F (D#4 B3) .. .... 720 | 0500 (D-2 9A) .. .... ... | 8D00 .. ... . |
|   559 | 0901 (C#3 A5) .. .... 6E0 | 2386 (C-5 BC) .. .... 7A0 | 0600 (F#2 9E) .. .... ... | 8E00 .. ... . |
|   560 | 0911 (+ 0010) .. .... 740 | 1C31 (G#4 B8) .. .... 820 | 0500 (D-2 9A) .. .... ... | 8F00 .. ... . |
|   561 | 0901 (- 0010) .. .... 7A0 | 151F (D#4 B3) .. .... 8A0 | 0400 (B-1 97) .. .... ... | 9000 .. ... . |
|   562 | 08F1 (C-3 A4) .. .... 800 | 2386 (C-5 BC) .. .... 920 | 0500 (D-2 9A) .. .... ... | 9100 .. ... . |
|   563 | 08E1 (- 0010) .. .... 860 | 1C31 (G#4 B8) .. .... 9A0 | ....  ... ..  .. .... ... | 9200 .. ... . |
|   564 | 08D1 (- 0010) .. .... 8C0 | 151F (D#4 B3) .. .... A20 | ....  ... ..  .. .... ... | 9300 .. ... . |
|   565 | 08C1 (- 0010) .. .... 920 | 2386 (C-5 BC) .. .... AA0 | ....  ... ..  .. .... ... | 9400 .. ... . |
|   566 | 08D1 (+ 0010) .. .... 980 | 1C31 (G#4 B8) .. .... B20 | ....  ... ..  .. .... ... | 9500 .. ... . |
|   567 | 08E1 (+ 0010) .. .... 9E0 | 151F (D#4 B3) .. .... BA0 | ....  ... ..  .. .... ... | 9600 .. ... . |
|   568 | 08F1 (+ 0010) .. .... A40 | 2386 (C-5 BC) .. .... C20 | ....  ... ..  .. .... ... | 9700 .. ... . |
|   569 | 0901 (C#3 A5) .. .... AA0 | 1C31 (G#4 B8) .. .... BA0 | ....  ... ..  .. .... ... | 9800 .. ... . |
|   570 | 0911 (+ 0010) .. .... B00 | 151F (D#4 B3) .. .... B20 | ....  ... ..  .. .... ... | 9900 .. ... . |
|   571 | 0901 (- 0010) .. .... B60 | 2386 (C-5 BC) .. .... AA0 | ....  ... ..  .. .... ... | 9A00 .. ... . |
|   572 | 08F1 (C-3 A4) .. .... BC0 | 1C31 (G#4 B8) .. .... A20 | ....  ... ..  .. .... ... | 9B00 .. ... . |
|   573 | 08E1 (- 0010) 40 .... C20 | 151F (D#4 B3) 20 .... 9A0 | ....  ... ..  .. .... ... | 9C00 .. ... . |
|   574 | 08D1 (- 0010) .. .... C80 | 2386 (C-5 BC) .. .... 920 | ....  ... ..  .. .... ... | 9D00 .. ... . |
|   575 | 08C1 (- 0010) .. .... CE0 | 1C31 (G#4 B8) .. .... 8A0 | ....  ... ..  .. .... ... | 9E00 .. ... . |
|   576 | 03E0  A#1 96  41 .... 500 | 2386  C-5 BC  21 .... 400 | 070C  G#2 A0  11 .... ... | .... .. ... . |
|   577 | FA36 (A#7 DE) 81 .... 570 | 3539 (G-5 C3) 41 .... 430 | 3400 (G-5 C3) 81 .... ... | A000 .. ... . |
|   578 | 048C (C#2 99) 41 .... 5E0 | 2A3E (D#5 BF) .. .... 460 | 0A00 (D-3 A6) 41 .... ... | 9E00 .. ... . |
|   579 | 04E2 (D-2 9A) .. .... 650 | 2386 (C-5 BC) .. .... 490 | 0800 (B-2 A3) 40 .... ... | 9C00 .. ... . |
|   580 | 0538 (D#2 9B) .. .... 6B0 | 3539 (G-5 C3) .. .... 4C0 | 0600 (F#2 9E) .. .... ... | 9A00 .. ... . |
|   581 | 058E (E-2 9C) .. .... 710 | 2386 (C-5 BC) 21 .... 4F0 | 0400 (B-1 97) .. .... ... | 9800 .. ... . |
|   582 | 05E4 (F-2 9D) .. .... 770 | ....  ... ..  .. .... 520 | 0500 (D-2 9A) .. .... ... | 9600 .. ... . |
|   583 | 063A (F#2 9E) .. .... 7C0 | 3539 (G-5 C3) .. .... 5A0 | 0600 (F#2 9E) .. .... ... | 9400 .. ... . |
|   584 | 0690 (G-2 9F) .. .... 810 | 2A3E (D#5 BF) .. .... 620 | 0500 (D-2 9A) .. .... ... | 9200 .. ... . |
|   585 | 06E6 (G#2 A0) .. .... 860 | 2386 (C-5 BC) .. .... 6A0 | 0400 (B-1 97) .. .... ... | 9000 .. ... . |
|   586 | 073C (A-2 A1) .. .... 8C0 | 3539 (G-5 C3) .. .... 720 | 0500 (D-2 9A) .. .... ... | 8E00 .. ... . |
|   587 | 0792 (A#2 A2) .. .... 920 | 2A3E (D#5 BF) .. .... 7A0 | ....  ... ..  .. .... ... | 8C00 .. ... . |
|   588 | 07E9 (+ 0057) .. .... 980 | 2386 (C-5 BC) .. .... 820 | ....  ... ..  .. .... ... | 8A00 .. ... . |
|   589 | ....  ... ..  .. .... 9E0 | 3539 (G-5 C3) .. .... 8A0 | ....  ... ..  .. .... ... | 8800 .. ... . |
|   590 | 07F8 (+ 000F) .. .... A40 | 2A3E (D#5 BF) .. .... 920 | ....  ... ..  .. .... ... | 8600 .. ... . |
|   591 | 0807 (B-2 A3) .. .... AA0 | 2386 (C-5 BC) .. .... 9A0 | ....  ... ..  .. .... ... | 8400 .. ... . |
|   592 | 0816 (+ 000F) .. .... B00 | 3539 (G-5 C3) .. .... A20 | ....  ... ..  .. .... ... | 8200 .. ... . |
|   593 | 0807 (- 000F) .. .... B60 | 2A3E (D#5 BF) .. .... AA0 | ....  ... ..  .. .... ... | 8000 .. ... . |
|   594 | 07F8 (A#2 A2) .. .... BC0 | 2386 (C-5 BC) .. .... B20 | ....  ... ..  .. .... ... | 7E00 .. ... . |
|   595 | 07E9 (- 000F) .. .... C20 | 3539 (G-5 C3) .. .... BA0 | ....  ... ..  .. .... ... | 7C00 .. ... . |
|   596 | 07DA (- 000F) .. .... C80 | 2A3E (D#5 BF) .. .... C20 | ....  ... ..  .. .... ... | 7A00 .. ... . |
|   597 | 07CB (- 000F) .. .... CE0 | 2386 (C-5 BC) 20 .... BA0 | ....  ... ..  .. .... ... | 7800 .. ... . |
|   598 | 07DA (+ 000F) .. .... D40 | 3539 (G-5 C3) .. .... B20 | ....  ... ..  .. .... ... | 7600 .. ... . |
|   599 | 07E9 (+ 000F) .. .... CE0 | 2A3E (D#5 BF) .. .... AA0 | ....  ... ..  .. .... ... | 7400 .. ... . |
|   600 | 07F8 (+ 000F) .. .... C80 | 1FA5  A#4 BA  21 .... 400 | 0E18  G#3 AC  11 .... ... | .... .. ... . |
|   601 | 0807 (B-2 A3) .. .... C20 | 2F6B (F-5 C1) 41 .... 430 | 3400 (G-5 C3) 81 .... ... | A000 .. ... . |
|   602 | 0816 (+ 000F) .. .... BC0 | 27DF (D-5 BE) .. .... 460 | 0A00 (D-3 A6) 41 .... ... | 9E00 .. ... . |
|   603 | 0807 (- 000F) .. .... B60 | 1FA5 (A#4 BA) .. .... 490 | 0800 (B-2 A3) 40 .... ... | 9C00 .. ... . |
|   604 | 07F8 (A#2 A2) .. .... B00 | 2F6B (F-5 C1) .. .... 4C0 | 0600 (F#2 9E) .. .... ... | 9A00 .. ... . |
|   605 | 07E9 (- 000F) .. .... AA0 | 1FA5 (A#4 BA) 21 .... 4F0 | 0400 (B-1 97) .. .... ... | 9800 .. ... . |
|   606 | 07DA (- 000F) .. .... A40 | ....  ... ..  .. .... 520 | 0500 (D-2 9A) .. .... ... | 9600 .. ... . |
|   607 | 07CB (- 000F) .. .... 9E0 | 2F6B (F-5 C1) .. .... 5A0 | 0600 (F#2 9E) .. .... ... | 9400 .. ... . |
|   608 | 07DA (+ 000F) .. .... 980 | 27DF (D-5 BE) .. .... 620 | 0500 (D-2 9A) .. .... ... | 9200 .. ... . |
|   609 | 07E9 (+ 000F) .. .... 920 | 1FA5 (A#4 BA) 20 .... 6A0 | 0400 (B-1 97) .. .... ... | 9000 .. ... . |
|   610 | 07F8 (+ 000F) .. .... 8C0 | 2F6B (F-5 C1) .. .... 720 | 0500 (D-2 9A) .. .... ... | 8E00 .. ... . |
|   611 | 0807 (B-2 A3) .. .... 860 | 27DF (D-5 BE) .. .... 7A0 | ....  ... ..  .. .... ... | 8C00 .. ... . |
|   612 | 0816 (+ 000F) .. .... 800 | 1FA5  A#4 BA  21 .... 400 | ....  ... ..  .. .... ... | .... .. ... . |
|   613 | 0807 (- 000F) .. .... 7A0 | 2F6B (F-5 C1) 41 .... 430 | ....  ... ..  .. .... ... | A000 .. ... . |
|   614 | 07F8 (A#2 A2) .. .... 740 | 27DF (D-5 BE) .. .... 460 | ....  ... ..  .. .... ... | 9E00 .. ... . |
|   615 | 07E9 (- 000F) .. .... 6E0 | 1FA5 (A#4 BA) .. .... 490 | ....  ... ..  .. .... ... | 9C00 .. ... . |
|   616 | 07DA (- 000F) .. .... 740 | 2F6B (F-5 C1) .. .... 4C0 | ....  ... ..  .. .... ... | 9A00 .. ... . |
|   617 | 07CB (- 000F) .. .... 7A0 | 1FA5 (A#4 BA) 21 .... 4F0 | ....  ... ..  .. .... ... | 9800 .. ... . |
|   618 | 07DA (+ 000F) .. .... 800 | ....  ... ..  .. .... 520 | ....  ... ..  .. .... ... | 9600 .. ... . |
|   619 | 07E9 (+ 000F) .. .... 860 | 2F6B (F-5 C1) .. .... 5A0 | ....  ... ..  .. .... ... | 9400 .. ... . |
|   620 | 07F8 (+ 000F) .. .... 8C0 | 27DF (D-5 BE) .. .... 620 | ....  ... ..  .. .... ... | 9200 .. ... . |
|   621 | 0807 (B-2 A3) .. .... 920 | 1FA5 (A#4 BA) .. .... 6A0 | ....  ... ..  .. .... ... | 9000 .. ... . |
|   622 | 0816 (+ 000F) .. .... 980 | 2F6B (F-5 C1) .. .... 720 | ....  ... ..  .. .... ... | 8E00 .. ... . |
|   623 | 0807 (- 000F) .. .... 9E0 | 27DF (D-5 BE) .. .... 7A0 | ....  ... ..  .. .... ... | 8C00 .. ... . |
|   624 | 07F8 (A#2 A2) .. .... A40 | 1FA5 (A#4 BA) .. .... 820 | 070C  G#2 A0  11 .... ... | 8A00 .. ... . |
|   625 | 07E9 (- 000F) .. .... AA0 | 2F6B (F-5 C1) .. .... 8A0 | 3400 (G-5 C3) 81 .... ... | 8800 .. ... . |
|   626 | 07DA (- 000F) .. .... B00 | 27DF (D-5 BE) .. .... 920 | 0A00 (D-3 A6) 41 .... ... | 8600 .. ... . |
|   627 | 07CB (- 000F) .. .... B60 | 1FA5 (A#4 BA) .. .... 9A0 | 0800 (B-2 A3) 40 .... ... | 8400 .. ... . |
|   628 | 07DA (+ 000F) .. .... BC0 | 2F6B (F-5 C1) .. .... A20 | 0600 (F#2 9E) .. .... ... | 8200 .. ... . |
|   629 | 07E9 (+ 000F) .. .... C20 | 27DF (D-5 BE) .. .... AA0 | 0400 (B-1 97) .. .... ... | 8000 .. ... . |
|   630 | 07F8 (+ 000F) .. .... C80 | 1FA5 (A#4 BA) .. .... B20 | 0500 (D-2 9A) .. .... ... | 7E00 .. ... . |
|   631 | 0807 (B-2 A3) .. .... CE0 | 2F6B (F-5 C1) .. .... BA0 | 0600 (F#2 9E) .. .... ... | 7C00 .. ... . |
|   632 | 0816 (+ 000F) .. .... D40 | 27DF (D-5 BE) .. .... C20 | 0500 (D-2 9A) .. .... ... | 7A00 .. ... . |
|   633 | 0807 (- 000F) .. .... CE0 | 1FA5 (A#4 BA) .. .... BA0 | 0400 (B-1 97) .. .... ... | 7800 .. ... . |
|   634 | 07F8 (A#2 A2) .. .... C80 | 2F6B (F-5 C1) .. .... B20 | 0500 (D-2 9A) .. .... ... | 7600 .. ... . |
|   635 | 07E9 (- 000F) .. .... C20 | 27DF (D-5 BE) .. .... AA0 | ....  ... ..  .. .... ... | 7400 .. ... . |
|   636 | 07DA (- 000F) .. .... BC0 | 1FA5 (A#4 BA) .. .... A20 | ....  ... ..  .. .... ... | 7200 .. ... . |
|   637 | 07CB (- 000F) .. .... B60 | 2F6B (F-5 C1) .. .... 9A0 | ....  ... ..  .. .... ... | 7000 .. ... . |
|   638 | 07DA (+ 000F) .. .... B00 | 27DF (D-5 BE) .. .... 920 | ....  ... ..  .. .... ... | 6E00 .. ... . |
|   639 | 07E9 (+ 000F) .. .... AA0 | 1FA5 (A#4 BA) .. .... 8A0 | ....  ... ..  .. .... ... | 6C00 .. ... . |
|   640 | 07F8 (+ 000F) .. .... A40 | 2F6B (F-5 C1) .. .... 820 | ....  ... ..  .. .... ... | 6A00 .. ... . |
|   641 | 0807 (B-2 A3) .. .... 9E0 | 27DF (D-5 BE) .. .... 7A0 | ....  ... ..  .. .... ... | 6800 .. ... . |
|   642 | 0816 (+ 000F) .. .... 980 | 1FA5 (A#4 BA) .. .... 720 | ....  ... ..  .. .... ... | 6600 .. ... . |
|   643 | 0807 (- 000F) .. .... 920 | 2F6B (F-5 C1) .. .... 6A0 | ....  ... ..  .. .... ... | 6400 .. ... . |
|   644 | 07F8 (A#2 A2) .. .... 8C0 | 27DF (D-5 BE) .. .... 620 | ....  ... ..  .. .... ... | 6200 .. ... . |
|   645 | 07E9 (- 000F) .. .... 860 | 1FA5 (A#4 BA) .. .... 5A0 | ....  ... ..  .. .... ... | 6000 .. ... . |
|   646 | 07DA (- 000F) .. .... 800 | 2F6B (F-5 C1) .. .... 520 | ....  ... ..  .. .... ... | 6100 .. ... . |
|   647 | 07CB (- 000F) .. .... 7A0 | 27DF (D-5 BE) .. .... 4A0 | ....  ... ..  .. .... ... | 6200 .. ... . |
|   648 | 07DA (+ 000F) .. .... 740 | 1FA5 (A#4 BA) .. .... 420 | 0E18  G#3 AC  11 .... ... | 6300 .. ... . |
|   649 | 07E9 (+ 000F) .. .... 6E0 | 2F6B (F-5 C1) .. .... 3A0 | 3400 (G-5 C3) 81 .... ... | 6400 .. ... . |
|   650 | 07F8 (+ 000F) .. .... 740 | 27DF (D-5 BE) .. .... 420 | 0A00 (D-3 A6) 41 .... ... | 6500 .. ... . |
|   651 | 0807 (B-2 A3) .. .... 7A0 | 1FA5 (A#4 BA) .. .... 4A0 | 0800 (B-2 A3) 40 .... ... | 6600 .. ... . |
|   652 | 0816 (+ 000F) .. .... 800 | 2F6B (F-5 C1) .. .... 520 | 0600 (F#2 9E) .. .... ... | 6700 .. ... . |
|   653 | 0807 (- 000F) .. .... 860 | 27DF (D-5 BE) .. .... 5A0 | 0400 (B-1 97) .. .... ... | 6800 .. ... . |
|   654 | 07F8 (A#2 A2) .. .... 8C0 | 1FA5 (A#4 BA) .. .... 620 | 0500 (D-2 9A) .. .... ... | 6900 .. ... . |
|   655 | 07E9 (- 000F) .. .... 920 | 2F6B (F-5 C1) .. .... 6A0 | 0600 (F#2 9E) .. .... ... | 6A00 .. ... . |
|   656 | 07DA (- 000F) .. .... 980 | 27DF (D-5 BE) .. .... 720 | 0500 (D-2 9A) .. .... ... | 6B00 .. ... . |
|   657 | 07CB (- 000F) .. .... 9E0 | 1FA5 (A#4 BA) .. .... 7A0 | 0400 (B-1 97) .. .... ... | 6C00 .. ... . |
|   658 | 07DA (+ 000F) .. .... A40 | 2F6B (F-5 C1) .. .... 820 | 0500 (D-2 9A) .. .... ... | 6D00 .. ... . |
|   659 | 07E9 (+ 000F) .. .... AA0 | 27DF (D-5 BE) .. .... 8A0 | ....  ... ..  .. .... ... | 6E00 .. ... . |
|   660 | 07F8 (+ 000F) .. .... B00 | 1FA5 (A#4 BA) .. .... 920 | ....  ... ..  .. .... ... | 6F00 .. ... . |
|   661 | 0807 (B-2 A3) .. .... B60 | 2F6B (F-5 C1) .. .... 9A0 | ....  ... ..  .. .... ... | 7000 .. ... . |
|   662 | 0816 (+ 000F) .. .... BC0 | 27DF (D-5 BE) .. .... A20 | ....  ... ..  .. .... ... | 7100 .. ... . |
|   663 | 0807 (- 000F) .. .... C20 | 1FA5 (A#4 BA) .. .... AA0 | ....  ... ..  .. .... ... | 7200 .. ... . |
|   664 | 07F8 (A#2 A2) .. .... C80 | 2F6B (F-5 C1) .. .... B20 | ....  ... ..  .. .... ... | 7300 .. ... . |
|   665 | 07E9 (- 000F) .. .... CE0 | 27DF (D-5 BE) .. .... BA0 | ....  ... ..  .. .... ... | 7400 .. ... . |
|   666 | 07DA (- 000F) .. .... D40 | 1FA5 (A#4 BA) .. .... C20 | ....  ... ..  .. .... ... | 7500 .. ... . |
|   667 | 07CB (- 000F) .. .... CE0 | 2F6B (F-5 C1) .. .... BA0 | ....  ... ..  .. .... ... | 7600 .. ... . |
|   668 | 07DA (+ 000F) .. .... C80 | 27DF (D-5 BE) .. .... B20 | ....  ... ..  .. .... ... | 7700 .. ... . |
|   669 | 07E9 (+ 000F) .. .... C20 | 1FA5 (A#4 BA) .. .... AA0 | ....  ... ..  .. .... ... | 7800 .. ... . |
|   670 | 07F8 (+ 000F) .. .... BC0 | 2F6B (F-5 C1) .. .... A20 | ....  ... ..  .. .... ... | 7900 .. ... . |
|   671 | 0807 (B-2 A3) .. .... B60 | 27DF (D-5 BE) .. .... 9A0 | ....  ... ..  .. .... ... | 7A00 .. ... . |
|   672 | 0816 (+ 000F) .. .... B00 | 1FA5 (A#4 BA) .. .... 920 | 070C  G#2 A0  11 .... ... | 7B00 .. ... . |
|   673 | 0807 (- 000F) .. .... AA0 | 2F6B (F-5 C1) .. .... 8A0 | 3400 (G-5 C3) 81 .... ... | 7C00 .. ... . |
|   674 | 07F8 (A#2 A2) .. .... A40 | 27DF (D-5 BE) .. .... 820 | 0A00 (D-3 A6) 41 .... ... | 7D00 .. ... . |
|   675 | 07E9 (- 000F) .. .... 9E0 | 1FA5 (A#4 BA) .. .... 7A0 | 0800 (B-2 A3) 40 .... ... | 7E00 .. ... . |
|   676 | 07DA (- 000F) .. .... 980 | 2F6B (F-5 C1) .. .... 720 | 0600 (F#2 9E) .. .... ... | 7F00 .. ... . |
|   677 | 07CB (- 000F) .. .... 920 | 27DF (D-5 BE) .. .... 6A0 | 0400 (B-1 97) .. .... ... | 8000 .. ... . |
|   678 | 07DA (+ 000F) .. .... 8C0 | 1FA5 (A#4 BA) .. .... 620 | 0500 (D-2 9A) .. .... ... | 8100 .. ... . |
|   679 | 07E9 (+ 000F) .. .... 860 | 2F6B (F-5 C1) .. .... 5A0 | 0600 (F#2 9E) .. .... ... | 8200 .. ... . |
|   680 | 07F8 (+ 000F) .. .... 800 | 27DF (D-5 BE) .. .... 520 | 0500 (D-2 9A) .. .... ... | 8300 .. ... . |
|   681 | 0807 (B-2 A3) .. .... 7A0 | 1FA5 (A#4 BA) .. .... 4A0 | 0400 (B-1 97) .. .... ... | 8400 .. ... . |
|   682 | 0816 (+ 000F) .. .... 740 | 2F6B (F-5 C1) .. .... 420 | 0500 (D-2 9A) .. .... ... | 8500 .. ... . |
|   683 | 0807 (- 000F) .. .... 6E0 | 27DF (D-5 BE) .. .... 3A0 | ....  ... ..  .. .... ... | 8600 .. ... . |
|   684 | 07F8 (A#2 A2) .. .... 740 | 1FA5 (A#4 BA) .. .... 420 | ....  ... ..  .. .... ... | 8700 .. ... . |
|   685 | 07E9 (- 000F) .. .... 7A0 | 2F6B (F-5 C1) .. .... 4A0 | ....  ... ..  .. .... ... | 8800 .. ... . |
|   686 | 07DA (- 000F) .. .... 800 | 27DF (D-5 BE) .. .... 520 | ....  ... ..  .. .... ... | 8900 .. ... . |
|   687 | 07CB (- 000F) .. .... 860 | 1FA5 (A#4 BA) .. .... 5A0 | ....  ... ..  .. .... ... | 8A00 .. ... . |
|   688 | 07DA (+ 000F) .. .... 8C0 | 2F6B (F-5 C1) .. .... 620 | ....  ... ..  .. .... ... | 8B00 .. ... . |
|   689 | 07E9 (+ 000F) .. .... 920 | 27DF (D-5 BE) .. .... 6A0 | ....  ... ..  .. .... ... | 8C00 .. ... . |
|   690 | 07F8 (+ 000F) .. .... 980 | 1FA5 (A#4 BA) .. .... 720 | ....  ... ..  .. .... ... | 8D00 .. ... . |
|   691 | 0807 (B-2 A3) .. .... 9E0 | 2F6B (F-5 C1) .. .... 7A0 | ....  ... ..  .. .... ... | 8E00 .. ... . |
|   692 | 0816 (+ 000F) .. .... A40 | 27DF (D-5 BE) .. .... 820 | ....  ... ..  .. .... ... | 8F00 .. ... . |
|   693 | 0807 (- 000F) .. .... AA0 | 1FA5 (A#4 BA) .. .... 8A0 | ....  ... ..  .. .... ... | 9000 .. ... . |
|   694 | 07F8 (A#2 A2) .. .... B00 | 2F6B (F-5 C1) .. .... 920 | ....  ... ..  .. .... ... | 9100 .. ... . |
|   695 | 07E9 (- 000F) .. .... B60 | 27DF (D-5 BE) .. .... 9A0 | ....  ... ..  .. .... ... | 9200 .. ... . |
|   696 | 07DA (- 000F) .. .... BC0 | 1FA5 (A#4 BA) .. .... A20 | 0E18  G#3 AC  11 .... ... | 9300 .. ... . |
|   697 | 07CB (- 000F) .. .... C20 | 2F6B (F-5 C1) .. .... AA0 | 3400 (G-5 C3) 81 .... ... | 9400 .. ... . |
|   698 | 07DA (+ 000F) .. .... C80 | 27DF (D-5 BE) .. .... B20 | 0A00 (D-3 A6) 41 .... ... | 9500 .. ... . |
|   699 | 07E9 (+ 000F) .. .... CE0 | 1FA5 (A#4 BA) .. .... BA0 | 0800 (B-2 A3) 40 .... ... | 9600 .. ... . |
|   700 | 07F8 (+ 000F) .. .... D40 | 2F6B (F-5 C1) .. .... C20 | 0600 (F#2 9E) .. .... ... | 9700 .. ... . |
