Load address: $A000 Init address: $C000 Play address: $C020
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|   626 | ....  ... ..  .. .... 6E0 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... 9F0 | .... .. ... . |
|   627 | ....  ... ..  .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... A80 | .... .. ... . |
|   628 | ....  ... ..  .. .... 6A0 | 08A5 (C-3 A4) .. .... ... | ....  ... ..  .. .... B10 | .... .. ... . |
|   629 | ....  ... ..  .. .... 680 | 06A6 (G-2 9F) .. .... ... | ....  ... ..  .. .... BA0 | .... .. ... . |
|   630 | ....  ... ..  .. .... 660 | 04A7 (C#2 99) .. .... ... | ....  ... ..  .. .... C30 | .... .. ... . |
|   631 | ....  ... ..  .. 0509 600 | 02A8 (D#1 8F) .. .... ... | 173B (F-4 B5) .. .... 600 | .... .. ... . |
|   632 | 057B (E-2 9C) .. .... 660 | 00A9 (C-0 80) .. .... ... | ....  ... ..  .. .... 690 | .... .. ... . |
|   633 | 0685 (G-2 9F) .. .... 6C0 | 0002 (- 00A7) .. .... ... | ....  ... ..  .. .... 720 | .... .. ... . |
|   634 | 0751 (A-2 A1) .. .... 720 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 7B0 | .... .. ... . |
|   635 | 06E8 (G#2 A0) .. .... 780 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 840 | .... .. ... . |
|   636 | 0685 (G-2 9F) .. .... 7E0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 8D0 | .... .. ... . |
|   637 | 07C1 (A#2 A2) .. 0709 700 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... 960 | .... .. ... . |
|   638 | ....  ... ..  .. .... 6E0 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... 9F0 | .... .. ... . |
|   639 | ....  ... ..  .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... A80 | .... .. ... . |
|   640 | ....  ... ..  .. .... 6A0 | 08A5 (C-3 A4) .. .... ... | ....  ... ..  .. .... B10 | .... .. ... . |
|   641 | ....  ... ..  .. .... 680 | 06A6 (G-2 9F) .. .... ... | ....  ... ..  .. .... BA0 | .... .. ... . |
|   642 | ....  ... ..  .. .... 660 | 04A7 (C#2 99) .. .... ... | ....  ... ..  .. .... C30 | .... .. ... . |
|   643 | ....  ... ..  .. .... 700 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... CC0 | .... .. ... . |
|   644 | ....  ... ..  .. .... 6E0 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... D50 | .... .. ... . |
|   645 | ....  ... ..  .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... DE0 | .... .. ... . |
|   646 | ....  ... ..  .. .... 6A0 | 08A5 (C-3 A4) .. .... ... | ....  ... ..  .. .... E70 | .... .. ... . |
|   647 | ....  ... ..  .. .... 680 | 06A6 (G-2 9F) .. .... ... | ....  ... ..  .. .... F00 | .... .. ... . |
|   648 | ....  ... ..  .. .... 660 | 04A7 (C#2 99) .. .... ... | ....  ... ..  .. .... F90 | .... .. ... . |
|   649 | ....  ... ..  .. .... 700 | 02A8 (D#1 8F) .. .... ... | 15ED (E-4 B4) .. .... 600 | .... .. ... . |
|   650 | ....  ... ..  .. .... 6E0 | 00A9 (C-0 80) .. .... ... | ....  ... ..  .. .... 690 | .... .. ... . |
|   651 | ....  ... ..  .. .... 6C0 | 0002 (- 00A7) .. .... ... | ....  ... ..  .. .... 720 | .... .. ... . |
|   652 | ....  ... ..  .. .... 6A0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 7B0 | .... .. ... . |
|   653 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 840 | .... .. ... . |
|   654 | ....  ... ..  .. .... 660 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 8D0 | .... .. ... . |
|   655 | 0AF7 (E-3 A8) .. 0FF8 900 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 960 | .... .. ... . |
|   656 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... 9F0 | .... .. ... . |
|   657 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... A80 | .... .. ... . |
|   658 | D4C8 (G-7 DB) 80 .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... B10 | .... .. ... . |
|   659 | D40D (- 00BB) .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... BA0 | .... .. ... . |
|   660 | D4C8 (+ 00BB) .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... C30 | .... .. ... . |
|   661 | 08B4  C-3 A4  41 0709 700 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... CC0 | .... .. ... . |
|   662 | ....  ... ..  .. .... 6E0 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... D50 | .... .. ... . |
|   663 | ....  ... ..  .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... DE0 | .... .. ... . |
|   664 | ....  ... ..  .. .... 6A0 | 08A5 (C-3 A4) .. .... ... | ....  ... ..  .. .... E70 | .... .. ... . |
|   665 | ....  ... ..  .. .... 680 | 06A6 (G-2 9F) .. .... ... | ....  ... ..  .. .... F00 | .... .. ... . |
|   666 | ....  ... ..  .. .... 660 | 04A7 (C#2 99) .. .... ... | ....  ... ..  .. .... F90 | .... .. ... . |
|   667 | ....  ... ..  .. .... 700 | 0EA2 (A-3 AD) .. .... ... | 1389 (D-4 B2) .. .... 600 | .... .. ... . |
|   668 | ....  ... ..  .. .... 6E0 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... 690 | .... .. ... . |
|   669 | ....  ... ..  .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... 720 | .... .. ... . |
|   670 | ....  ... ..  .. .... 6A0 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... 7B0 | .... .. ... . |
|   671 | ....  ... ..  .. .... 680 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... 840 | .... .. ... . |
|   672 | ....  ... ..  .. .... 660 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... 8D0 | .... .. ... . |
|   673 | ....  ... ..  .. .... 700 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... 960 | .... .. ... . |
|   674 | ....  ... ..  .. .... 6E0 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... 9F0 | .... .. ... . |
|   675 | ....  ... ..  .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... A80 | .... .. ... . |
|   676 | ....  ... ..  .. .... 6A0 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... B10 | .... .. ... . |
|   677 | ....  ... ..  .. .... 680 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... BA0 | .... .. ... . |
|   678 | ....  ... ..  .. .... 660 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... C30 | .... .. ... . |
|   679 | 05CF (F-2 9D) .. 0509 600 | 0EA2 (A-3 AD) .. .... ... | 1167 (C-4 B0) .. .... 600 | .... .. ... . |
|   680 | 057B (E-2 9C) .. .... 660 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... 690 | .... .. ... . |
|   681 | 0685 (G-2 9F) .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... 720 | .... .. ... . |
|   682 | 0751 (A-2 A1) .. .... 720 | 08A5 (C-3 A4) .. .... ... | ....  ... ..  .. .... 7B0 | .... .. ... . |
|   683 | 06E8 (G#2 A0) .. .... 780 | 06A6 (G-2 9F) .. .... ... | ....  ... ..  .. .... 840 | .... .. ... . |
|   684 | 0685 (G-2 9F) .. .... 7E0 | 04A7 (C#2 99) .. .... ... | ....  ... ..  .. .... 8D0 | .... .. ... . |
|   685 | 05CF (F-2 9D) .. 0709 700 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... 960 | .... .. ... . |
|   686 | ....  ... ..  .. .... 6E0 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... 9F0 | .... .. ... . |
|   687 | ....  ... ..  .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... A80 | .... .. ... . |
|   688 | ....  ... ..  .. .... 6A0 | 08A5 (C-3 A4) .. .... ... | ....  ... ..  .. .... B10 | .... .. ... . |
|   689 | ....  ... ..  .. .... 680 | 06A6 (G-2 9F) .. .... ... | ....  ... ..  .. .... BA0 | .... .. ... . |
|   690 | ....  ... ..  .. .... 660 | 04A7 (C#2 99) .. .... ... | ....  ... ..  .. .... C30 | .... .. ... . |
|   691 | ....  ... ..  .. .... 700 | 02A8 (D#1 8F) .. .... ... | ....  ... ..  .. .... CC0 | .... .. ... . |
|   692 | ....  ... ..  .. .... 6E0 | 00A9 (C-0 80) .. .... ... | ....  ... ..  .. .... D50 | .... .. ... . |
|   693 | ....  ... ..  .. .... 6C0 | 0002 (- 00A7) .. .... ... | ....  ... ..  .. .... DE0 | .... .. ... . |
|   694 | ....  ... ..  .. .... 6A0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... E70 | .... .. ... . |
|   695 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... ... | ....  ... ..  .. .... F00 | .... .. ... . |
|   696 | ....  ... ..  .. .... 660 | ....  ... ..  .. .... ... | ....  ... ..  .. .... F90 | .... .. ... . |
|   697 | ....  ... ..  .. .... 700 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... 020 | .... .. ... . |
|   698 | ....  ... ..  .. .... 6E0 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... 0B0 | .... .. ... . |
|   699 | ....  ... ..  .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... 140 | .... .. ... . |
|   700 | ....  ... ..  .. .... 6A0 | 08A5 (C-3 A4) .. .... ... | ....  ... ..  .. .... 1D0 | .... .. ... . |
|   701 | ....  ... ..  .. .... 680 | 06A6 (G-2 9F) .. .... ... | ....  ... ..  .. .... 260 | .... .. ... . |
|   702 | ....  ... ..  .. .... 660 | 04A7 (C#2 99) .. .... ... | ....  ... ..  .. .... 2F0 | .... .. ... . |
|   703 | 0AF7 (E-3 A8) .. 0FF8 900 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... 380 | .... .. ... . |
|   704 | ....  ... ..  .. .... ... | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... 410 | .... .. ... . |
|   705 | ....  ... ..  .. .... ... | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... 4A0 | .... .. ... . |
|   706 | D4C8 (G-7 DB) 80 .... ... | 08A5 (C-3 A4) .. .... ... | ....  ... ..  .. .... 530 | .... .. ... . |
|   707 | D40D (- 00BB) .. .... ... | 06A6 (G-2 9F) .. .... ... | ....  ... ..  .. .... 5C0 | .... .. ... . |
|   708 | D4C8 (+ 00BB) .. .... ... | 04A7 (C#2 99) .. .... ... | ....  ... ..  .. .... 650 | .... .. ... . |
|   709 | 05CF  F-2 9D  41 0709 700 | 02A8 (D#1 8F) .. .... ... | ....  ... ..  .. .... 6E0 | .... .. ... . |
|   710 | ....  ... ..  .. .... 6E0 | 00A9 (C-0 80) .. .... ... | ....  ... ..  .. .... 770 | .... .. ... . |
|   711 | ....  ... ..  .. .... 6C0 | 0002 (- 00A7) .. .... ... | ....  ... ..  .. .... 800 | .... .. ... . |
|   712 | ....  ... ..  .. .... 6A0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 890 | .... .. ... . |
|   713 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 920 | .... .. ... . |
|   714 | ....  ... ..  .. .... 660 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 9B0 | .... .. ... . |
|   715 | ....  ... ..  .. .... 700 | 0EA2 (A-3 AD) .. .... ... | 1A14 (G-4 B7) .. .... 600 | .... .. ... . |
|   716 | ....  ... ..  .. .... 6E0 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... 690 | .... .. ... . |
|   717 | ....  ... ..  .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... 720 | .... .. ... . |
|   718 | ....  ... ..  .. .... 6A0 | 08A5 (C-3 A4) .. .... ... | ....  ... ..  .. .... 7B0 | .... .. ... . |
|   719 | ....  ... ..  .. .... 680 | 06A6 (G-2 9F) .. .... ... | ....  ... ..  .. .... 840 | .... .. ... . |
|   720 | ....  ... ..  .. .... 660 | 04A7 (C#2 99) .. .... ... | ....  ... ..  .. .... 8D0 | .... .. ... . |
|   721 | ....  ... ..  .. .... 700 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... 960 | .... .. ... . |
|   722 | ....  ... ..  .. .... 6E0 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... 9F0 | .... .. ... . |
|   723 | ....  ... ..  .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... A80 | .... .. ... . |
|   724 | ....  ... ..  .. .... 6A0 | 08A5 (C-3 A4) .. .... ... | ....  ... ..  .. .... B10 | .... .. ... . |
|   725 | ....  ... ..  .. .... 680 | 06A6 (G-2 9F) .. .... ... | ....  ... ..  .. .... BA0 | .... .. ... . |
|   726 | ....  ... ..  .. .... 660 | 04A7 (C#2 99) .. .... ... | ....  ... ..  .. .... C30 | .... .. ... . |
|   727 | ....  ... ..  .. 0509 600 | 02A8 (D#1 8F) .. .... ... | 173B (F-4 B5) .. .... 600 | .... .. ... . |
|   728 | 057B (E-2 9C) .. .... 660 | 00A9 (C-0 80) .. .... ... | ....  ... ..  .. .... 690 | .... .. ... . |
|   729 | 0685 (G-2 9F) .. .... 6C0 | 0002 (- 00A7) .. .... ... | ....  ... ..  .. .... 720 | .... .. ... . |
|   730 | 0751 (A-2 A1) .. .... 720 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 7B0 | .... .. ... . |
|   731 | 06E8 (G#2 A0) .. .... 780 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 840 | .... .. ... . |
|   732 | 0685 (G-2 9F) .. .... 7E0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 8D0 | .... .. ... . |
|   733 | 05CF (F-2 9D) .. 0709 700 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... 960 | .... .. ... . |
|   734 | ....  ... ..  .. .... 6E0 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... 9F0 | .... .. ... . |
|   735 | ....  ... ..  .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... A80 | .... .. ... . |
|   736 | ....  ... ..  .. .... 6A0 | 08A5 (C-3 A4) .. .... ... | ....  ... ..  .. .... B10 | .... .. ... . |
|   737 | ....  ... ..  .. .... 680 | 06A6 (G-2 9F) .. .... ... | ....  ... ..  .. .... BA0 | .... .. ... . |
|   738 | ....  ... ..  .. .... 660 | 04A7 (C#2 99) .. .... ... | ....  ... ..  .. .... C30 | .... .. ... . |
|   739 | ....  ... ..  .. .... 700 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... CC0 | .... .. ... . |
|   740 | ....  ... ..  .. .... 6E0 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... D50 | .... .. ... . |
|   741 | ....  ... ..  .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... DE0 | .... .. ... . |
|   742 | ....  ... ..  .. .... 6A0 | 08A5 (C-3 A4) .. .... ... | ....  ... ..  .. .... E70 | .... .. ... . |
|   743 | ....  ... ..  .. .... 680 | 06A6 (G-2 9F) .. .... ... | ....  ... ..  .. .... F00 | .... .. ... . |
|   744 | ....  ... ..  .. .... 660 | 04A7 (C#2 99) .. .... ... | ....  ... ..  .. .... F90 | .... .. ... . |
|   745 | ....  ... ..  .. .... 700 | 02A8 (D#1 8F) .. .... ... | ....  ... ..  .. .... 020 | .... .. ... . |
|   746 | ....  ... ..  .. .... 6E0 | 00A9 (C-0 80) .. .... ... | ....  ... ..  .. .... 0B0 | .... .. ... . |
|   747 | ....  ... ..  .. .... 6C0 | 0002 (- 00A7) .. .... ... | ....  ... ..  .. .... 140 | .... .. ... . |
|   748 | ....  ... ..  .. .... 6A0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 1D0 | .... .. ... . |
|   749 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 260 | .... .. ... . |
|   750 | ....  ... ..  .. .... 660 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 2F0 | .... .. ... . |
|   751 | 0AF7 (E-3 A8) .. 0FF8 900 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 380 | .... .. ... . |
|   752 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... 410 | .... .. ... . |
|   753 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... 4A0 | .... .. ... . |
|   754 | D4C8 (G-7 DB) 80 .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... 530 | .... .. ... . |
|   755 | D40D (- 00BB) .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... 5C0 | .... .. ... . |
|   756 | D4C8 (+ 00BB) .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... 650 | .... .. ... . |
|   757 | 05CF  F-2 9D  41 0709 700 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... 6E0 | .... .. ... . |
|   758 | ....  ... ..  .. .... 6E0 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... 770 | .... .. ... . |
|   759 | ....  ... ..  .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... 800 | .... .. ... . |
|   760 | ....  ... ..  .. .... 6A0 | 08A5 (C-3 A4) .. .... ... | ....  ... ..  .. .... 890 | .... .. ... . |
|   761 | ....  ... ..  .. .... 680 | 06A6 (G-2 9F) .. .... ... | ....  ... ..  .. .... 920 | .... .. ... . |
|   762 | ....  ... ..  .. .... 660 | 04A7 (C#2 99) .. .... ... | ....  ... ..  .. .... 9B0 | .... .. ... . |
|   763 | ....  ... ..  .. .... 700 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... A40 | .... .. ... . |
|   764 | ....  ... ..  .. .... 6E0 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... AD0 | .... .. ... . |
|   765 | ....  ... ..  .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... B60 | .... .. ... . |
|   766 | ....  ... ..  .. .... 6A0 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... BF0 | .... .. ... . |
|   767 | ....  ... ..  .. .... 680 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... C80 | .... .. ... . |
|   768 | ....  ... ..  .. .... 660 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... D10 | .... .. ... . |
|   769 | ....  ... ..  .. .... 700 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... DA0 | .... .. ... . |
|   770 | ....  ... ..  .. .... 6E0 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... E30 | .... .. ... . |
|   771 | ....  ... ..  .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... EC0 | .... .. ... . |
|   772 | ....  ... ..  .. .... 6A0 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... F50 | .... .. ... . |
|   773 | ....  ... ..  .. .... 680 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... FE0 | .... .. ... . |
|   774 | ....  ... ..  .. .... 660 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... 070 | .... .. ... . |
|   775 | ....  ... ..  .. 0509 600 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... 100 | .... .. ... . |
|   776 | 057B (E-2 9C) .. .... 660 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... 190 | .... .. ... . |
|   777 | 0685 (G-2 9F) .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... 220 | .... .. ... . |
|   778 | 0751 (A-2 A1) .. .... 720 | 08A5 (C-3 A4) .. .... ... | ....  ... ..  .. .... 2B0 | .... .. ... . |
|   779 | 06E8 (G#2 A0) .. .... 780 | 06A6 (G-2 9F) .. .... ... | ....  ... ..  .. .... 340 | .... .. ... . |
|   780 | 0685 (G-2 9F) .. .... 7E0 | 04A7 (C#2 99) .. .... ... | ....  ... ..  .. .... 3D0 | .... .. ... . |
|   781 | 05CF (F-2 9D) .. 0709 700 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... 460 | .... .. ... . |
|   782 | ....  ... ..  .. .... 6E0 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... 4F0 | .... .. ... . |
|   783 | ....  ... ..  .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... 580 | .... .. ... . |
|   784 | ....  ... ..  .. .... 6A0 | 08A5 (C-3 A4) .. .... ... | ....  ... ..  .. .... 610 | .... .. ... . |
|   785 | ....  ... ..  .. .... 680 | 06A6 (G-2 9F) .. .... ... | ....  ... ..  .. .... 6A0 | .... .. ... . |
|   786 | ....  ... ..  .. .... 660 | 04A7 (C#2 99) .. .... ... | ....  ... ..  .. .... 730 | .... .. ... . |
|   787 | ....  ... ..  .. .... 700 | 02A8 (D#1 8F) .. .... ... | ....  ... ..  .. .... 7C0 | .... .. ... . |
|   788 | ....  ... ..  .. .... 6E0 | 00A9 (C-0 80) .. .... ... | ....  ... ..  .. .... 850 | .... .. ... . |
|   789 | ....  ... ..  .. .... 6C0 | 0002 (- 00A7) .. .... ... | ....  ... ..  .. .... 8E0 | .... .. ... . |
|   790 | ....  ... ..  .. .... 6A0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 970 | .... .. ... . |
|   791 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A00 | .... .. ... . |
|   792 | ....  ... ..  .. .... 660 | ....  ... ..  .. .... ... | ....  ... ..  .. .... A90 | .... .. ... . |
|   793 | ....  ... ..  .. .... 700 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... B20 | .... .. ... . |
|   794 | ....  ... ..  .. .... 6E0 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... BB0 | .... .. ... . |
|   795 | ....  ... ..  .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... C40 | .... .. ... . |
|   796 | ....  ... ..  .. .... 6A0 | 08A5 (C-3 A4) .. .... ... | ....  ... ..  .. .... CD0 | .... .. ... . |
|   797 | ....  ... ..  .. .... 680 | 06A6 (G-2 9F) .. .... ... | ....  ... ..  .. .... D60 | .... .. ... . |
|   798 | ....  ... ..  .. .... 660 | 04A7 (C#2 99) .. .... ... | ....  ... ..  .. .... DF0 | .... .. ... . |
|   799 | 0AF7 (E-3 A8) .. 0FF8 900 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... E80 | .... .. ... . |
|   800 | ....  ... ..  .. .... ... | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... F10 | .... .. ... . |
|   801 | ....  ... ..  .. .... ... | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... FA0 | .... .. ... . |
|   802 | D4C8 (G-7 DB) 80 .... ... | 08A5 (C-3 A4) .. .... ... | ....  ... ..  .. .... 030 | .... .. ... . |
|   803 | D40D (- 00BB) .. .... ... | 06A6 (G-2 9F) .. .... ... | ....  ... ..  .. .... 0C0 | .... .. ... . |
|   804 | D4C8 (+ 00BB) .. .... ... | 04A7 (C#2 99) .. .... ... | ....  ... ..  .. .... 150 | .... .. ... . |
|   805 | 05CF  F-2 9D  41 0709 700 | 02A8 (D#1 8F) .. .... ... | ....  ... ..  .. .... 1E0 | .... .. ... . |
|   806 | ....  ... ..  .. .... 6E0 | 00A9 (C-0 80) .. .... ... | ....  ... ..  .. .... 270 | .... .. ... . |
|   807 | ....  ... ..  .. .... 6C0 | 0002 (- 00A7) .. .... ... | ....  ... ..  .. .... 300 | .... .. ... . |
|   808 | ....  ... ..  .. .... 6A0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 390 | .... .. ... . |
|   809 | ....  ... ..  .. .... 680 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 420 | .... .. ... . |
|   810 | ....  ... ..  .. .... 660 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 4B0 | .... .. ... . |
|   811 | ....  ... ..  .. .... 700 | 0EA2 (A-3 AD) .. .... ... | 0B9E (F-3 A9) .. .... 600 | .... .. ... . |
|   812 | ....  ... ..  .. .... 6E0 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... 690 | .... .. ... . |
|   813 | ....  ... ..  .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... 720 | .... .. ... . |
|   814 | ....  ... ..  .. .... 6A0 | 08A5 (C-3 A4) .. .... ... | ....  ... ..  .. .... 7B0 | .... .. ... . |
|   815 | ....  ... ..  .. .... 680 | 06A6 (G-2 9F) .. .... ... | ....  ... ..  .. .... 840 | .... .. ... . |
|   816 | ....  ... ..  .. .... 660 | 04A7 (C#2 99) .. .... ... | ....  ... ..  .. .... 8D0 | .... .. ... . |
|   817 | ....  ... ..  .. .... 700 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... 960 | .... .. ... . |
|   818 | ....  ... ..  .. .... 6E0 | 0CA3 (F#3 AA) .. .... ... | ....  ... ..  .. .... 9F0 | .... .. ... . |
|   819 | ....  ... ..  .. .... 6C0 | 0AA4 (D#3 A7) .. .... ... | ....  ... ..  .. .... A80 | .... .. ... . |
|   820 | ....  ... ..  .. .... 6A0 | 08A5 (C-3 A4) .. .... ... | ....  ... ..  .. .... B10 | .... .. ... . |
|   821 | ....  ... ..  .. .... 680 | 06A6 (G-2 9F) .. .... ... | ....  ... ..  .. .... BA0 | .... .. ... . |
|   822 | ....  ... ..  .. .... 660 | 04A7 (C#2 99) .. .... ... | ....  ... ..  .. .... C30 | .... .. ... . |
|   823 | ....  ... ..  .. 0509 600 | 02A8 (D#1 8F) .. .... ... | 173B (F-4 B5) .. .... 600 | .... .. ... . |
|   824 | 057B (E-2 9C) .. .... 660 | 00A9 (C-0 80) .. .... ... | ....  ... ..  .. .... 690 | .... .. ... . |
|   825 | 0685 (G-2 9F) .. .... 6C0 | 0002 (- 00A7) .. .... ... | ....  ... ..  .. .... 720 | .... .. ... . |
|   826 | 0751 (A-2 A1) .. .... 720 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 7B0 | .... .. ... . |
|   827 | 06E8 (G#2 A0) .. .... 780 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 840 | .... .. ... . |
|   828 | 0685 (G-2 9F) .. .... 7E0 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 8D0 | .... .. ... . |
|   829 | 07C1 (A#2 A2) .. 0709 700 | 0EA2 (A-3 AD) .. .... ... | ....  ... ..  .. .... 960 | .... .. ... . |
