Load address: $8000 Init address: $8000 Play address: $8003
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|   519 | 22CF (C-5 BC) .. .... 5A4 | ....  ... ..  .. .... 6E6 | 1BA9 (+ 0009) .. .... 1F8 | .... .. ... . |
|   520 | 1BA0 (G#4 B8) 40 .... 634 | ....  ... ..  40 .... 736 | 1BB2 (+ 0009) 40 .... 2D0 | .... .. ... . |
|   521 | 173B (F-4 B5) .. .... 6C4 | ....  ... ..  .. .... 786 | 1BBB (+ 0009) .. .... 3A8 | .... .. ... . |
|   522 | 2E76 (F-5 C1) .. .... 754 | ....  ... ..  .. .... ... | 1BC4 (+ 0009) .. .... 480 | .... .. ... . |
|   523 | 22CF (C-5 BC) .. .... 7E4 | F0E7  A-7 DD  81 .... 646 | 1BCD (+ 0009) .. .... 558 | .... .. ... . |
|   524 | 1BA0 (G#4 B8) .. .... 874 | 02E7 (F-1 91) 41 .... 696 | 1BC4 (- 0009) .. .... 630 | .... .. ... . |
|   525 | 173B (F-4 B5) .. .... 904 | ....  ... ..  .. .... 6E6 | 1BBB (- 0009) .. .... 708 | .... .. ... . |
|   526 | 2E76 (F-5 C1) .. .... 994 | ....  ... ..  40 .... 736 | 1BB2 (- 0009) .. .... 7E0 | .... .. ... . |
|   527 | 22CF (C-5 BC) .. .... 904 | ....  ... ..  .. .... 786 | 1BA9 (- 0009) .. .... 798 | .... .. ... . |
|   528 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   529 | 173B  F-4 B5  41 .... 484 | 0116  C-0 80  11 0F08 808 | 173B  F-4 B5  41 .... 048 | .... .. ... . |
|   530 | 2E76 (F-5 C1) .. .... 514 | 4116 (B-5 C7) 81 .... ... | ....  ... ..  .. .... 120 | .... .. ... . |
|   531 | 22CF (C-5 BC) .. .... 5A4 | 0916 (C#3 A5) 41 .... ... | 1743 (+ 0008) .. .... 1F8 | .... .. ... . |
|   532 | 1BA0 (G#4 B8) 40 .... 634 | 0716 (G#2 A0) 40 .... ... | 174B (+ 0008) 40 .... 2D0 | .... .. ... . |
|   533 | 173B (F-4 B5) .. .... 6C4 | 0516 (D#2 9B) .. .... ... | 1753 (+ 0008) .. .... 3A8 | .... .. ... . |
|   534 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 175B (+ 0008) .. .... 480 | .... .. ... . |
|   535 | 173B  F-4 B5  41 .... 484 | F09E  A-7 DD  81 00F9 646 | 1763 (+ 0008) .. .... 558 | .... .. ... . |
|   536 | 2E76 (F-5 C1) .. .... 514 | 0B9E (F-3 A9) 41 .... 696 | 175B (- 0008) .. .... 630 | .... .. ... . |
|   537 | 22CF (C-5 BC) .. .... 5A4 | ....  ... ..  .. .... 6E6 | 1753 (- 0008) .. .... 708 | .... .. ... . |
|   538 | 1BA0 (G#4 B8) 40 .... 634 | ....  ... ..  40 .... 736 | 174B (- 0008) .. .... 7E0 | .... .. ... . |
|   539 | 173B (F-4 B5) .. .... 6C4 | ....  ... ..  .. .... 786 | 1743 (- 0008) .. .... 798 | .... .. ... . |
|   540 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   541 | 173B  F-4 B5  41 .... 484 | F0CF  A-7 DD  81 .... 646 | 1F03  A#4 BA  41 .... 048 | .... .. ... . |
|   542 | 2E76 (F-5 C1) .. .... 514 | 05CF (F-2 9D) 41 .... 696 | ....  ... ..  .. .... 120 | .... .. ... . |
|   543 | 22CF (C-5 BC) .. .... 5A4 | ....  ... ..  .. .... 6E6 | 1F0C (+ 0009) .. .... 1F8 | .... .. ... . |
|   544 | 1BA0 (G#4 B8) 40 .... 634 | ....  ... ..  40 .... 736 | 1F15 (+ 0009) 40 .... 2D0 | .... .. ... . |
|   545 | 173B (F-4 B5) .. .... 6C4 | ....  ... ..  .. .... 786 | 1F1E (+ 0009) .. .... 3A8 | .... .. ... . |
|   546 | 2E76 (F-5 C1) .. .... 754 | ....  ... ..  .. .... ... | 1F27 (+ 0009) .. .... 480 | .... .. ... . |
|   547 | 22CF (C-5 BC) .. .... 7E4 | F0CF  A-7 DD  81 .... 646 | 1F30 (+ 0009) .. .... 558 | .... .. ... . |
|   548 | 1BA0 (G#4 B8) .. .... 874 | 05CF (F-2 9D) 41 .... 696 | 1F27 (- 0009) .. .... 630 | .... .. ... . |
|   549 | 173B (F-4 B5) .. .... 904 | ....  ... ..  .. .... 6E6 | 1F1E (- 0009) .. .... 708 | .... .. ... . |
|   550 | 2E76 (F-5 C1) .. .... 994 | ....  ... ..  40 .... 736 | 1F15 (- 0009) .. .... 7E0 | .... .. ... . |
|   551 | 22CF (C-5 BC) .. .... 904 | ....  ... ..  .. .... 786 | 1F0C (- 0009) .. .... 798 | .... .. ... . |
|   552 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   553 | 0116  C-0 80  41 0F04 808 | 0116  C-0 80  11 0F08 808 | 173B  F-4 B5  41 .... 048 | .... .. ... . |
|   554 | 4716 (C-6 C8) 81 .... ... | 4116 (B-5 C7) 81 .... ... | ....  ... ..  .. .... 120 | .... .. ... . |
|   555 | 0F16 (A#3 AE) 41 .... ... | 0916 (C#3 A5) 41 .... ... | 1743 (+ 0008) .. .... 1F8 | .... .. ... . |
|   556 | 0D16 (G-3 AB) 40 .... ... | 0716 (G#2 A0) 40 .... ... | 174B (+ 0008) 40 .... 2D0 | .... .. ... . |
|   557 | 0B16 (E-3 A8) .. .... ... | 0516 (D#2 9B) .. .... ... | 1753 (+ 0008) .. .... 3A8 | .... .. ... . |
|   558 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 175B (+ 0008) .. .... 480 | .... .. ... . |
|   559 | ....  ... ..  .. .... ... | F081  A-7 DD  81 00F9 646 | 1763 (+ 0008) .. .... 558 | .... .. ... . |
|   560 | ....  ... ..  .. .... ... | 0F81 (A#3 AE) 41 .... 696 | 175B (- 0008) .. .... 630 | .... .. ... . |
|   561 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 6E6 | 1753 (- 0008) .. .... 708 | .... .. ... . |
|   562 | ....  ... ..  .. .... ... | ....  ... ..  40 .... 736 | 174B (- 0008) .. .... 7E0 | .... .. ... . |
|   563 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 786 | 1743 (- 0008) .. .... 798 | .... .. ... . |
|   564 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   565 | 173B  F-4 B5  41 0F06 484 | F0C1  A-7 DD  81 .... 646 | 1BA0  G#4 B8  41 .... 048 | .... .. ... . |
|   566 | 2E76 (F-5 C1) .. .... 514 | 07C1 (A#2 A2) 41 .... 696 | ....  ... ..  .. .... 120 | .... .. ... . |
|   567 | 22CF (C-5 BC) .. .... 5A4 | ....  ... ..  .. .... 6E6 | 1BA9 (+ 0009) .. .... 1F8 | .... .. ... . |
|   568 | 1BA0 (G#4 B8) 40 .... 634 | ....  ... ..  40 .... 736 | 1BB2 (+ 0009) 40 .... 2D0 | .... .. ... . |
|   569 | 173B (F-4 B5) .. .... 6C4 | ....  ... ..  .. .... 786 | 1BBB (+ 0009) .. .... 3A8 | .... .. ... . |
|   570 | 2E76 (F-5 C1) .. .... 754 | ....  ... ..  .. .... ... | 1BC4 (+ 0009) .. .... 480 | .... .. ... . |
|   571 | 22CF (C-5 BC) .. .... 7E4 | F05A  A-7 DD  81 .... 646 | 1BCD (+ 0009) .. .... 558 | .... .. ... . |
|   572 | 1BA0 (G#4 B8) .. .... 874 | 045A (C-2 98) 41 .... 696 | 1BC4 (- 0009) .. .... 630 | .... .. ... . |
|   573 | 173B (F-4 B5) .. .... 904 | ....  ... ..  .. .... 6E6 | 1BBB (- 0009) .. .... 708 | .... .. ... . |
|   574 | 2E76 (F-5 C1) .. .... 994 | ....  ... ..  40 .... 736 | 1BB2 (- 0009) .. .... 7E0 | .... .. ... . |
|   575 | 22CF (C-5 BC) .. .... 904 | ....  ... ..  .. .... 786 | 1BA9 (- 0009) .. .... 798 | .... .. ... . |
|   576 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   577 | 173B  F-4 B5  41 .... 484 | 0116  C-0 80  11 0F08 808 | 173B  F-4 B5  41 .... 048 | .... .. ... . |
|   578 | 2E76 (F-5 C1) .. .... 514 | 4116 (B-5 C7) 81 .... ... | ....  ... ..  .. .... 120 | .... .. ... . |
|   579 | 22CF (C-5 BC) .. .... 5A4 | 0916 (C#3 A5) 41 .... ... | 1743 (+ 0008) .. .... 1F8 | .... .. ... . |
|   580 | 1BA0 (G#4 B8) 40 .... 634 | 0716 (G#2 A0) 40 .... ... | 174B (+ 0008) 40 .... 2D0 | .... .. ... . |
|   581 | 173B (F-4 B5) .. .... 6C4 | 0516 (D#2 9B) .. .... ... | 1753 (+ 0008) .. .... 3A8 | .... .. ... . |
|   582 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 175B (+ 0008) .. .... 480 | .... .. ... . |
|   583 | 173B  F-4 B5  41 .... 484 | F059  A-7 DD  81 00F9 646 | 1763 (+ 0008) .. .... 558 | .... .. ... . |
|   584 | 2E76 (F-5 C1) .. .... 514 | 0A59 (D#3 A7) 41 .... 696 | 175B (- 0008) .. .... 630 | .... .. ... . |
|   585 | 22CF (C-5 BC) .. .... 5A4 | ....  ... ..  .. .... 6E6 | 1753 (- 0008) .. .... 708 | .... .. ... . |
|   586 | 1BA0 (G#4 B8) 40 .... 634 | ....  ... ..  40 .... 736 | 174B (- 0008) .. .... 7E0 | .... .. ... . |
|   587 | 173B (F-4 B5) .. .... 6C4 | ....  ... ..  .. .... 786 | 1743 (- 0008) .. .... 798 | .... .. ... . |
|   588 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   589 | 173B  F-4 B5  41 .... 484 | F02D  A-7 DD  81 .... 646 | 1A14  G-4 B7  41 .... 048 | .... .. ... . |
|   590 | 2E76 (F-5 C1) .. .... 514 | 052D (D#2 9B) 41 .... 696 | ....  ... ..  .. .... 120 | .... .. ... . |
|   591 | 22CF (C-5 BC) .. .... 5A4 | ....  ... ..  .. .... 6E6 | 1A1D (+ 0009) .. .... 1F8 | .... .. ... . |
|   592 | 1BA0 (G#4 B8) 40 .... 634 | ....  ... ..  40 .... 736 | 1A26 (+ 0009) 40 .... 2D0 | .... .. ... . |
|   593 | 173B (F-4 B5) .. .... 6C4 | ....  ... ..  .. .... 786 | 1A2F (+ 0009) .. .... 3A8 | .... .. ... . |
|   594 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 1A38 (+ 0009) .. .... 480 | .... .. ... . |
|   595 | 173B  F-4 B5  41 .... 484 | F02D  A-7 DD  81 .... 646 | 1A41 (+ 0009) .. .... 558 | .... .. ... . |
|   596 | 2E76 (F-5 C1) .. .... 514 | 052D (D#2 9B) 41 .... 696 | 1A38 (- 0009) .. .... 630 | .... .. ... . |
|   597 | 22CF (C-5 BC) .. .... 5A4 | ....  ... ..  .. .... 6E6 | 1A2F (- 0009) .. .... 708 | .... .. ... . |
|   598 | 1BA0 (G#4 B8) 40 .... 634 | ....  ... ..  40 .... 736 | 1A26 (- 0009) .. .... 7E0 | .... .. ... . |
|   599 | 173B (F-4 B5) .. .... 6C4 | ....  ... ..  .. .... 786 | 1A1D (- 0009) .. .... 798 | .... .. ... . |
|   600 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   601 | 0116  C-0 80  41 0F04 808 | 0116  C-0 80  11 0F08 808 | 173B  F-4 B5  41 .... 048 | .... .. ... . |
|   602 | 4716 (C-6 C8) 81 .... ... | 4116 (B-5 C7) 81 .... ... | ....  ... ..  .. .... 120 | .... .. ... . |
|   603 | 0F16 (A#3 AE) 41 .... ... | 0916 (C#3 A5) 41 .... ... | 1743 (+ 0008) .. .... 1F8 | .... .. ... . |
|   604 | 0D16 (G-3 AB) 40 .... ... | 0716 (G#2 A0) 40 .... ... | 174B (+ 0008) 40 .... 2D0 | .... .. ... . |
|   605 | 0B16 (E-3 A8) .. .... ... | 0516 (D#2 9B) .. .... ... | 1753 (+ 0008) .. .... 3A8 | .... .. ... . |
|   606 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 175B (+ 0008) .. .... 480 | .... .. ... . |
|   607 | ....  ... ..  .. .... ... | F059  A-7 DD  81 00F9 646 | 1763 (+ 0008) .. .... 558 | .... .. ... . |
|   608 | ....  ... ..  .. .... ... | 0A59 (D#3 A7) 41 .... 696 | 175B (- 0008) .. .... 630 | .... .. ... . |
|   609 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 6E6 | 1753 (- 0008) .. .... 708 | .... .. ... . |
|   610 | ....  ... ..  .. .... ... | ....  ... ..  40 .... 736 | 174B (- 0008) .. .... 7E0 | .... .. ... . |
|   611 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 786 | 1743 (- 0008) .. .... 798 | .... .. ... . |
|   612 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   613 | 173B  F-4 B5  41 0F06 484 | F02D  A-7 DD  81 .... 646 | 1BA0  G#4 B8  41 .... 048 | .... .. ... . |
|   614 | 2E76 (F-5 C1) .. .... 514 | 052D (D#2 9B) 41 .... 696 | ....  ... ..  .. .... 120 | .... .. ... . |
|   615 | 22CF (C-5 BC) .. .... 5A4 | ....  ... ..  .. .... 6E6 | 1BA9 (+ 0009) .. .... 1F8 | .... .. ... . |
|   616 | 1BA0 (G#4 B8) 40 .... 634 | ....  ... ..  40 .... 736 | 1BB2 (+ 0009) 40 .... 2D0 | .... .. ... . |
|   617 | 173B (F-4 B5) .. .... 6C4 | ....  ... ..  .. .... 786 | 1BBB (+ 0009) .. .... 3A8 | .... .. ... . |
|   618 | 2E76 (F-5 C1) .. .... 754 | ....  ... ..  .. .... ... | 1BC4 (+ 0009) .. .... 480 | .... .. ... . |
|   619 | 22CF (C-5 BC) .. .... 7E4 | F096  A-7 DD  81 .... 646 | 1BCD (+ 0009) .. .... 558 | .... .. ... . |
|   620 | 1BA0 (G#4 B8) .. .... 874 | 0296 (D#1 8F) 41 .... 696 | 1BC4 (- 0009) .. .... 630 | .... .. ... . |
|   621 | 173B (F-4 B5) .. .... 904 | ....  ... ..  .. .... 6E6 | 1BBB (- 0009) .. .... 708 | .... .. ... . |
|   622 | 2E76 (F-5 C1) .. .... 994 | ....  ... ..  40 .... 736 | 1BB2 (- 0009) .. .... 7E0 | .... .. ... . |
|   623 | 22CF (C-5 BC) .. .... 904 | ....  ... ..  .. .... 786 | 1BA9 (- 0009) .. .... 798 | .... .. ... . |
|   624 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   625 | 173B  F-4 B5  41 .... 484 | 0116  C-0 80  11 0F08 808 | 173B  F-4 B5  41 .... 048 | .... .. ... . |
|   626 | 2E76 (F-5 C1) .. .... 514 | 4116 (B-5 C7) 81 .... ... | ....  ... ..  .. .... 120 | .... .. ... . |
|   627 | 22CF (C-5 BC) .. .... 5A4 | 0916 (C#3 A5) 41 .... ... | 1743 (+ 0008) .. .... 1F8 | .... .. ... . |
|   628 | 1BA0 (G#4 B8) 40 .... 634 | 0716 (G#2 A0) 40 .... ... | 174B (+ 0008) 40 .... 2D0 | .... .. ... . |
|   629 | 173B (F-4 B5) .. .... 6C4 | 0516 (D#2 9B) .. .... ... | 1753 (+ 0008) .. .... 3A8 | .... .. ... . |
|   630 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 175B (+ 0008) .. .... 480 | .... .. ... . |
|   631 | 173B  F-4 B5  41 .... 484 | F059  A-7 DD  81 00F9 646 | 1763 (+ 0008) .. .... 558 | .... .. ... . |
|   632 | 2E76 (F-5 C1) .. .... 514 | 0A59 (D#3 A7) 41 .... 696 | 175B (- 0008) .. .... 630 | .... .. ... . |
|   633 | 22CF (C-5 BC) .. .... 5A4 | ....  ... ..  .. .... 6E6 | 1753 (- 0008) .. .... 708 | .... .. ... . |
|   634 | 1BA0 (G#4 B8) 40 .... 634 | ....  ... ..  40 .... 736 | 174B (- 0008) .. .... 7E0 | .... .. ... . |
|   635 | 173B (F-4 B5) .. .... 6C4 | ....  ... ..  .. .... 786 | 1743 (- 0008) .. .... 798 | .... .. ... . |
|   636 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   637 | 173B  F-4 B5  41 .... 484 | F02D  A-7 DD  81 .... 646 | 1F03  A#4 BA  41 .... 048 | .... .. ... . |
|   638 | 2E76 (F-5 C1) .. .... 514 | 052D (D#2 9B) 41 .... 696 | ....  ... ..  .. .... 120 | .... .. ... . |
|   639 | 22CF (C-5 BC) .. .... 5A4 | ....  ... ..  .. .... 6E6 | 1F0C (+ 0009) .. .... 1F8 | .... .. ... . |
|   640 | 1BA0 (G#4 B8) 40 .... 634 | ....  ... ..  40 .... 736 | 1F15 (+ 0009) 40 .... 2D0 | .... .. ... . |
|   641 | 173B (F-4 B5) .. .... 6C4 | ....  ... ..  .. .... 786 | 1F1E (+ 0009) .. .... 3A8 | .... .. ... . |
|   642 | 2E76 (F-5 C1) .. .... 754 | ....  ... ..  .. .... ... | 1F27 (+ 0009) .. .... 480 | .... .. ... . |
|   643 | 22CF (C-5 BC) .. .... 7E4 | F02D  A-7 DD  81 .... 646 | 1F30 (+ 0009) .. .... 558 | .... .. ... . |
|   644 | 1BA0 (G#4 B8) .. .... 874 | 052D (D#2 9B) 41 .... 696 | 1F27 (- 0009) .. .... 630 | .... .. ... . |
|   645 | 173B (F-4 B5) .. .... 904 | ....  ... ..  .. .... 6E6 | 1F1E (- 0009) .. .... 708 | .... .. ... . |
|   646 | 2E76 (F-5 C1) .. .... 994 | ....  ... ..  40 .... 736 | 1F15 (- 0009) .. .... 7E0 | .... .. ... . |
|   647 | 22CF (C-5 BC) .. .... 904 | ....  ... ..  .. .... 786 | 1F0C (- 0009) .. .... 798 | .... .. ... . |
|   648 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   649 | 0116  C-0 80  41 0F04 808 | 0116  C-0 80  11 0F08 808 | 173B  F-4 B5  41 .... 048 | .... .. ... . |
|   650 | 4716 (C-6 C8) 81 .... ... | 4116 (B-5 C7) 81 .... ... | ....  ... ..  .. .... 120 | .... .. ... . |
|   651 | 0F16 (A#3 AE) 41 .... ... | 0916 (C#3 A5) 41 .... ... | 1743 (+ 0008) .. .... 1F8 | .... .. ... . |
|   652 | 0D16 (G-3 AB) 40 .... ... | 0716 (G#2 A0) 40 .... ... | 174B (+ 0008) 40 .... 2D0 | .... .. ... . |
|   653 | 0B16 (E-3 A8) .. .... ... | 0516 (D#2 9B) .. .... ... | 1753 (+ 0008) .. .... 3A8 | .... .. ... . |
|   654 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 175B (+ 0008) .. .... 480 | .... .. ... . |
|   655 | ....  ... ..  .. .... ... | F059  A-7 DD  81 00F9 646 | 1763 (+ 0008) .. .... 558 | .... .. ... . |
|   656 | ....  ... ..  .. .... ... | 0A59 (D#3 A7) 41 .... 696 | 175B (- 0008) .. .... 630 | .... .. ... . |
|   657 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 6E6 | 1753 (- 0008) .. .... 708 | .... .. ... . |
|   658 | ....  ... ..  .. .... ... | ....  ... ..  40 .... 736 | 174B (- 0008) .. .... 7E0 | .... .. ... . |
|   659 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 786 | 1743 (- 0008) .. .... 798 | .... .. ... . |
|   660 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   661 | 173B  F-4 B5  41 0F06 484 | F02D  A-7 DD  81 .... 646 | 1BA0  G#4 B8  41 .... 048 | .... .. ... . |
|   662 | 2E76 (F-5 C1) .. .... 514 | 052D (D#2 9B) 41 .... 696 | ....  ... ..  .. .... 120 | .... .. ... . |
|   663 | 22CF (C-5 BC) .. .... 5A4 | ....  ... ..  .. .... 6E6 | 1BA9 (+ 0009) .. .... 1F8 | .... .. ... . |
|   664 | 1BA0 (G#4 B8) 40 .... 634 | ....  ... ..  40 .... 736 | 1BB2 (+ 0009) 40 .... 2D0 | .... .. ... . |
|   665 | 173B (F-4 B5) .. .... 6C4 | ....  ... ..  .. .... 786 | 1BBB (+ 0009) .. .... 3A8 | .... .. ... . |
|   666 | 2E76 (F-5 C1) .. .... 754 | ....  ... ..  .. .... ... | 1BC4 (+ 0009) .. .... 480 | .... .. ... . |
|   667 | 22CF (C-5 BC) .. .... 7E4 | F02D  A-7 DD  81 .... 646 | 1BCD (+ 0009) .. .... 558 | .... .. ... . |
|   668 | 1BA0 (G#4 B8) .. .... 874 | 052D (D#2 9B) 41 .... 696 | 1BC4 (- 0009) .. .... 630 | .... .. ... . |
|   669 | 173B (F-4 B5) .. .... 904 | ....  ... ..  .. .... 6E6 | 1BBB (- 0009) .. .... 708 | .... .. ... . |
|   670 | 2E76 (F-5 C1) .. .... 994 | ....  ... ..  40 .... 736 | 1BB2 (- 0009) .. .... 7E0 | .... .. ... . |
|   671 | 22CF (C-5 BC) .. .... 904 | ....  ... ..  .. .... 786 | 1BA9 (- 0009) .. .... 798 | .... .. ... . |
|   672 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   673 | 173B  F-4 B5  41 .... 484 | 0116  C-0 80  11 0F08 808 | 173B  F-4 B5  41 .... 048 | .... .. ... . |
|   674 | 2E76 (F-5 C1) .. .... 514 | 4116 (B-5 C7) 81 .... ... | ....  ... ..  .. .... 120 | .... .. ... . |
|   675 | 22CF (C-5 BC) .. .... 5A4 | 0916 (C#3 A5) 41 .... ... | 1743 (+ 0008) .. .... 1F8 | .... .. ... . |
|   676 | 1BA0 (G#4 B8) 40 .... 634 | 0716 (G#2 A0) 40 .... ... | 174B (+ 0008) 40 .... 2D0 | .... .. ... . |
|   677 | 173B (F-4 B5) .. .... 6C4 | 0516 (D#2 9B) .. .... ... | 1753 (+ 0008) .. .... 3A8 | .... .. ... . |
|   678 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 175B (+ 0008) .. .... 480 | .... .. ... . |
|   679 | 173B  F-4 B5  41 .... 484 | F059  A-7 DD  81 00F9 646 | 1763 (+ 0008) .. .... 558 | .... .. ... . |
|   680 | 2E76 (F-5 C1) .. .... 514 | 0A59 (D#3 A7) 41 .... 696 | 175B (- 0008) .. .... 630 | .... .. ... . |
|   681 | 22CF (C-5 BC) .. .... 5A4 | ....  ... ..  .. .... 6E6 | 1753 (- 0008) .. .... 708 | .... .. ... . |
|   682 | 1BA0 (G#4 B8) 40 .... 634 | ....  ... ..  40 .... 736 | 174B (- 0008) .. .... 7E0 | .... .. ... . |
|   683 | 173B (F-4 B5) .. .... 6C4 | ....  ... ..  .. .... 786 | 1743 (- 0008) .. .... 798 | .... .. ... . |
|   684 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   685 | 173B  F-4 B5  41 .... 484 | F02D  A-7 DD  81 .... 646 | 1A14  G-4 B7  41 .... 048 | .... .. ... . |
|   686 | 2E76 (F-5 C1) .. .... 514 | 052D (D#2 9B) 41 .... 696 | ....  ... ..  .. .... 120 | .... .. ... . |
|   687 | 22CF (C-5 BC) .. .... 5A4 | ....  ... ..  .. .... 6E6 | 1A1D (+ 0009) .. .... 1F8 | .... .. ... . |
|   688 | 1BA0 (G#4 B8) 40 .... 634 | ....  ... ..  40 .... 736 | 1A26 (+ 0009) 40 .... 2D0 | .... .. ... . |
|   689 | 173B (F-4 B5) .. .... 6C4 | ....  ... ..  .. .... 786 | 1A2F (+ 0009) .. .... 3A8 | .... .. ... . |
|   690 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 1A38 (+ 0009) .. .... 480 | .... .. ... . |
|   691 | 173B  F-4 B5  41 .... 484 | F02D  A-7 DD  81 .... 646 | 1A41 (+ 0009) .. .... 558 | .... .. ... . |
|   692 | 2E76 (F-5 C1) .. .... 514 | 052D (D#2 9B) 41 .... 696 | 1A38 (- 0009) .. .... 630 | .... .. ... . |
|   693 | 22CF (C-5 BC) .. .... 5A4 | ....  ... ..  .. .... 6E6 | 1A2F (- 0009) .. .... 708 | .... .. ... . |
|   694 | 1BA0 (G#4 B8) 40 .... 634 | ....  ... ..  40 .... 736 | 1A26 (- 0009) .. .... 7E0 | .... .. ... . |
|   695 | 173B (F-4 B5) .. .... 6C4 | ....  ... ..  .. .... 786 | 1A1D (- 0009) .. .... 798 | .... .. ... . |
|   696 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   697 | 0116  C-0 80  41 0F04 808 | 0116  C-0 80  11 0F08 808 | 173B  F-4 B5  41 .... 048 | .... .. ... . |
|   698 | 4716 (C-6 C8) 81 .... ... | 4116 (B-5 C7) 81 .... ... | ....  ... ..  .. .... 120 | .... .. ... . |
|   699 | 0F16 (A#3 AE) 41 .... ... | 0916 (C#3 A5) 41 .... ... | 1743 (+ 0008) .. .... 1F8 | .... .. ... . |
|   700 | 0D16 (G-3 AB) 40 .... ... | 0716 (G#2 A0) 40 .... ... | 174B (+ 0008) 40 .... 2D0 | .... .. ... . |
|   701 | 0B16 (E-3 A8) .. .... ... | 0516 (D#2 9B) .. .... ... | 1753 (+ 0008) .. .... 3A8 | .... .. ... . |
|   702 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | 175B (+ 0008) .. .... 480 | .... .. ... . |
|   703 | ....  ... ..  .. .... ... | F059  A-7 DD  81 00F9 646 | 1763 (+ 0008) .. .... 558 | .... .. ... . |
|   704 | ....  ... ..  .. .... ... | 0A59 (D#3 A7) 41 .... 696 | 175B (- 0008) .. .... 630 | .... .. ... . |
|   705 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 6E6 | 1753 (- 0008) .. .... 708 | .... .. ... . |
|   706 | ....  ... ..  .. .... ... | ....  ... ..  40 .... 736 | 174B (- 0008) .. .... 7E0 | .... .. ... . |
|   707 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 786 | 1743 (- 0008) .. .... 798 | .... .. ... . |
|   708 | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | ....  ... ..  .. .... ... | .... .. ... . |
|   709 | 173B  F-4 B5  41 0F06 484 | F02D  A-7 DD  81 .... 646 | 1BA0  G#4 B8  41 .... 048 | .... .. ... . |
|   710 | 2E76 (F-5 C1) .. .... 514 | 052D (D#2 9B) 41 .... 696 | ....  ... ..  .. .... 120 | .... .. ... . |
|   711 | 22CF (C-5 BC) .. .... 5A4 | ....  ... ..  .. .... 6E6 | 1BA9 (+ 0009) .. .... 1F8 | .... .. ... . |
|   712 | 1BA0 (G#4 B8) 40 .... 634 | ....  ... ..  40 .... 736 | 1BB2 (+ 0009) 40 .... 2D0 | .... .. ... . |
|   713 | 173B (F-4 B5) .. .... 6C4 | ....  ... ..  .. .... 786 | 1BBB (+ 0009) .. .... 3A8 | .... .. ... . |
