Load address: $A000 Init address: $C000 Play address: $C020
Calling initroutine with subtune 0
Calling playroutine for 3000 frames, starting from frame 0
Middle C frequency is $1168

| Frame | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | Freq Note/Abs WF ADSR Pul | FCut RC Typ V |
|   618 | ....  ... ..  .. .... ... | 183F (- 0090) .. .... 430 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   619 | 07C1  A#2 A2  41 0909 200 | 17AF (F-4 B5) .. .... 4C0 | 3E05 (A#5 C6) .. 0809 900 | .... .. ... . |
|   620 | ....  ... ..  .. .... 220 | 175F (- 0050) .. .... 550 | 2E76 (F-5 C1) .. .... 930 | .... .. ... . |
|   621 | ....  ... ..  .. .... 240 | 175B (- 0004) .. .... 5E0 | 2712 (D-5 BE) .. .... 960 | .... .. ... . |
|   622 | ....  ... ..  .. .... 260 | 177B (+ 0020) .. .... 670 | 1F03 (A#4 BA) .. .... 990 | .... .. ... . |
|   623 | ....  ... ..  .. .... 280 | 179B (+ 0020) .. .... 700 | 3E05 (A#5 C6) .. .... 9C0 | .... .. ... . |
|   624 | ....  ... ..  .. .... 2A0 | 17BB (+ 0020) .. .... 790 | 2E76 (F-5 C1) .. .... 9F0 | .... .. ... . |
|   625 | ....  ... ..  .. .... 200 | 179B (- 0020) .. .... 820 | 1F03 (A#4 BA) .. 1909 900 | .... .. ... . |
|   626 | ....  ... ..  .. .... 220 | 177B (- 0020) .. .... 8B0 | ....  ... ..  .. .... 990 | .... .. ... . |
|   627 | ....  ... ..  .. .... 240 | 175B (- 0020) .. .... ... | ....  ... ..  .. .... A20 | .... .. ... . |
|   628 | ....  ... ..  .. .... 260 | 173B (- 0020) .. .... 740 | ....  ... ..  .. .... AB0 | .... .. ... . |
|   629 | ....  ... ..  .. .... 280 | ....  ... ..  .. .... 7D0 | ....  ... ..  .. .... B40 | .... .. ... . |
|   630 | ....  ... ..  .. .... 2A0 | 171B (- 0020) .. .... 860 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   631 | 03E0 (A#1 96) .. .... 200 | 1A14 (G-4 B7) .. .... 740 | 173B (F-4 B5) .. .... 900 | .... .. ... . |
|   632 | ....  ... ..  .. .... 220 | ....  ... ..  .. .... 7D0 | ....  ... ..  .. .... 990 | .... .. ... . |
|   633 | ....  ... ..  .. .... 240 | 19F4 (- 0020) .. .... 860 | ....  ... ..  .. .... A20 | .... .. ... . |
|   634 | ....  ... ..  .. .... 260 | ....  ... ..  .. .... 8F0 | ....  ... ..  .. .... AB0 | .... .. ... . |
|   635 | ....  ... ..  .. .... 280 | 19D4 (- 0020) .. .... 980 | ....  ... ..  .. .... B40 | .... .. ... . |
|   636 | ....  ... ..  .. .... 2A0 | 19F4 (+ 0020) .. .... A10 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   637 | 0F81 (A#3 AE) .. .... 200 | 1A14 (+ 0020) .. .... AA0 | 1F03 (A#4 BA) .. .... 900 | .... .. ... . |
|   638 | ....  ... ..  .. .... 220 | 1A34 (+ 0020) .. .... B30 | ....  ... ..  .. .... 990 | .... .. ... . |
|   639 | ....  ... ..  .. .... 240 | 1A54 (+ 0020) .. .... BC0 | ....  ... ..  .. .... A20 | .... .. ... . |
|   640 | ....  ... ..  .. .... 260 | 1A74 (+ 0020) .. .... C50 | ....  ... ..  .. .... AB0 | .... .. ... . |
|   641 | ....  ... ..  .. .... 280 | 1A54 (- 0020) .. .... CE0 | ....  ... ..  .. .... B40 | .... .. ... . |
|   642 | ....  ... ..  .. .... 2A0 | 1A34 (- 0020) .. .... D70 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   643 | 07C1 (A#2 A2) .. .... 200 | 1A14 (- 0020) .. .... E00 | 3E05 (A#5 C6) .. 0809 900 | .... .. ... . |
|   644 | ....  ... ..  .. .... 220 | 19F4 (- 0020) .. .... E90 | 2E76 (F-5 C1) .. .... 930 | .... .. ... . |
|   645 | ....  ... ..  .. .... 240 | 19D4 (- 0020) .. .... F20 | 2712 (D-5 BE) .. .... 960 | .... .. ... . |
|   646 | ....  ... ..  .. .... 260 | 19F4 (+ 0020) .. .... FB0 | 1F03 (A#4 BA) .. .... 990 | .... .. ... . |
|   647 | ....  ... ..  .. .... 280 | 1A14 (+ 0020) .. .... 040 | 3E05 (A#5 C6) .. .... 9C0 | .... .. ... . |
|   648 | ....  ... ..  .. .... 2A0 | 1A34 (+ 0020) .. .... 0D0 | 2E76 (F-5 C1) .. .... 9F0 | .... .. ... . |
|   649 | ....  ... ..  .. .... 200 | 1A54 (+ 0020) .. .... 160 | 1F03 (A#4 BA) .. 1909 900 | .... .. ... . |
|   650 | ....  ... ..  .. .... 220 | 1A74 (+ 0020) .. .... 1F0 | ....  ... ..  .. .... 990 | .... .. ... . |
|   651 | ....  ... ..  .. .... 240 | 1A54 (- 0020) .. .... 280 | ....  ... ..  .. .... A20 | .... .. ... . |
|   652 | ....  ... ..  .. .... 260 | 1A34 (- 0020) .. .... 310 | ....  ... ..  .. .... AB0 | .... .. ... . |
|   653 | ....  ... ..  .. .... 280 | 1A14 (- 0020) .. .... 3A0 | ....  ... ..  .. .... B40 | .... .. ... . |
|   654 | ....  ... ..  .. .... 2A0 | 19F4 (- 0020) .. .... 430 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   655 | 0AF7 (E-3 A8) .. 0FF8 900 | 1D45 (A-4 B9) .. .... 740 | 173B (F-4 B5) .. .... 900 | .... .. ... . |
|   656 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 7D0 | ....  ... ..  .. .... 990 | .... .. ... . |
|   657 | ....  ... ..  .. .... ... | 1D25 (- 0020) .. .... 860 | ....  ... ..  .. .... A20 | .... .. ... . |
|   658 | ....  ... ..  80 .... ... | ....  ... ..  .. .... 8F0 | ....  ... ..  .. .... AB0 | .... .. ... . |
|   659 | D4C8 (G-7 DB) .. .... ... | 1D05 (- 0020) .. .... 980 | ....  ... ..  .. .... B40 | .... .. ... . |
|   660 | D40D (- 00BB) .. .... ... | 1D25 (+ 0020) .. .... A10 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   661 | D4C8 (+ 00BB) .. .... ... | 1D45 (+ 0020) .. .... AA0 | 1F03 (A#4 BA) .. .... 900 | .... .. ... . |
|   662 | D40D (- 00BB) .. .... ... | 1D65 (+ 0020) .. .... B30 | ....  ... ..  .. .... 990 | .... .. ... . |
|   663 | 0AF7 (E-3 A8) .. .... ... | 1D85 (+ 0020) .. .... BC0 | ....  ... ..  .. .... A20 | .... .. ... . |
|   664 | ....  ... ..  .. .... ... | 1DA5 (+ 0020) .. .... C50 | ....  ... ..  .. .... AB0 | .... .. ... . |
|   665 | ....  ... ..  .. .... ... | 1D85 (- 0020) .. .... CE0 | ....  ... ..  .. .... B40 | .... .. ... . |
|   666 | ....  ... ..  .. .... ... | 1D65 (- 0020) .. .... D70 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   667 | 03E0  A#1 96  41 0909 200 | 1D45 (- 0020) .. .... E00 | 3E05 (A#5 C6) .. 0809 900 | .... .. ... . |
|   668 | ....  ... ..  .. .... 220 | 1D25 (- 0020) .. .... E90 | 2E76 (F-5 C1) .. .... 930 | .... .. ... . |
|   669 | ....  ... ..  .. .... 240 | 1D05 (- 0020) .. .... F20 | 2712 (D-5 BE) .. .... 960 | .... .. ... . |
|   670 | ....  ... ..  .. .... 260 | 1D25 (+ 0020) .. .... FB0 | 1F03 (A#4 BA) .. .... 990 | .... .. ... . |
|   671 | ....  ... ..  .. .... 280 | 1D45 (+ 0020) .. .... 040 | 3E05 (A#5 C6) .. .... 9C0 | .... .. ... . |
|   672 | ....  ... ..  .. .... 2A0 | 1D65 (+ 0020) .. .... 0D0 | 2E76 (F-5 C1) .. .... 9F0 | .... .. ... . |
|   673 | 07C1 (A#2 A2) .. .... 200 | 1D85 (+ 0020) .. .... 160 | 3E05 (A#5 C6) .. .... 900 | .... .. ... . |
|   674 | ....  ... ..  .. .... 220 | 1DA5 (+ 0020) .. .... 1F0 | 2E76 (F-5 C1) .. .... 930 | .... .. ... . |
|   675 | ....  ... ..  .. .... 240 | 1D85 (- 0020) .. .... 280 | 2712 (D-5 BE) .. .... 960 | .... .. ... . |
|   676 | ....  ... ..  .. .... 260 | 1D65 (- 0020) .. .... 310 | 1F03 (A#4 BA) .. .... 990 | .... .. ... . |
|   677 | ....  ... ..  .. .... 280 | 1D45 (- 0020) .. .... 3A0 | 3E05 (A#5 C6) .. .... 9C0 | .... .. ... . |
|   678 | ....  ... ..  .. .... 2A0 | 1D25 (- 0020) .. .... 430 | 2E76 (F-5 C1) .. .... 9F0 | .... .. ... . |
|   679 | 022D (C-1 8C) .. .... 200 | 1F03 (A#4 BA) .. .... 740 | 459D (C-6 C8) .. .... 900 | .... .. ... . |
|   680 | ....  ... ..  .. .... 220 | ....  ... ..  .. .... 7D0 | 3427 (G-5 C3) .. .... 930 | .... .. ... . |
|   681 | ....  ... ..  .. .... 240 | 1EE3 (- 0020) .. .... 860 | 2BDB (E-5 C0) .. .... 960 | .... .. ... . |
|   682 | ....  ... ..  .. .... 260 | ....  ... ..  .. .... 8F0 | 22CF (C-5 BC) .. .... 990 | .... .. ... . |
|   683 | ....  ... ..  .. .... 280 | 1EC3 (- 0020) .. .... 980 | 459D (C-6 C8) .. .... 9C0 | .... .. ... . |
|   684 | ....  ... ..  .. .... 2A0 | 1EE3 (+ 0020) .. .... A10 | 3427 (G-5 C3) .. .... 9F0 | .... .. ... . |
|   685 | ....  ... ..  .. .... 200 | 1F03 (+ 0020) .. .... AA0 | 22CF (C-5 BC) .. 1909 900 | .... .. ... . |
|   686 | ....  ... ..  .. .... 220 | 1F23 (+ 0020) .. .... B30 | ....  ... ..  .. .... 990 | .... .. ... . |
|   687 | ....  ... ..  .. .... 240 | 1F43 (+ 0020) .. .... BC0 | ....  ... ..  .. .... A20 | .... .. ... . |
|   688 | ....  ... ..  .. .... 260 | 1F63 (+ 0020) .. .... C50 | ....  ... ..  .. .... AB0 | .... .. ... . |
|   689 | ....  ... ..  .. .... 280 | 1F43 (- 0020) .. .... CE0 | ....  ... ..  .. .... B40 | .... .. ... . |
|   690 | ....  ... ..  .. .... 2A0 | 1F23 (- 0020) .. .... D70 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   691 | 045A (C-2 98) .. .... 200 | 1F03 (- 0020) .. .... E00 | 459D (C-6 C8) .. 0809 900 | .... .. ... . |
|   692 | ....  ... ..  .. .... 220 | 1EE3 (- 0020) .. .... E90 | 3427 (G-5 C3) .. .... 930 | .... .. ... . |
|   693 | ....  ... ..  .. .... 240 | 1EC3 (- 0020) .. .... F20 | 2BDB (E-5 C0) .. .... 960 | .... .. ... . |
|   694 | ....  ... ..  .. .... 260 | 1EE3 (+ 0020) .. .... FB0 | 22CF (C-5 BC) .. .... 990 | .... .. ... . |
|   695 | ....  ... ..  .. .... 280 | 1F03 (+ 0020) .. .... 040 | 459D (C-6 C8) .. .... 9C0 | .... .. ... . |
|   696 | ....  ... ..  .. .... 2A0 | 1F23 (+ 0020) .. .... 0D0 | 3427 (G-5 C3) .. .... 9F0 | .... .. ... . |
|   697 | ....  ... ..  .. .... 200 | 1F43 (+ 0020) .. .... 160 | 22CF (C-5 BC) .. 1909 900 | .... .. ... . |
|   698 | ....  ... ..  .. .... 220 | 1F63 (+ 0020) .. .... 1F0 | ....  ... ..  .. .... 990 | .... .. ... . |
|   699 | ....  ... ..  .. .... 240 | 1F43 (- 0020) .. .... 280 | ....  ... ..  .. .... A20 | .... .. ... . |
|   700 | ....  ... ..  .. .... 260 | 1F23 (- 0020) .. .... 310 | ....  ... ..  .. .... AB0 | .... .. ... . |
|   701 | ....  ... ..  .. .... 280 | 1F03 (- 0020) .. .... 3A0 | ....  ... ..  .. .... B40 | .... .. ... . |
|   702 | ....  ... ..  .. .... 2A0 | 1EE3 (- 0020) .. .... 430 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   703 | 0AF7 (E-3 A8) .. 0FF8 900 | 1D45 (A-4 B9) .. .... 740 | 1A14 (G-4 B7) .. .... 900 | .... .. ... . |
|   704 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 7D0 | ....  ... ..  .. .... 990 | .... .. ... . |
|   705 | ....  ... ..  .. .... ... | 1D25 (- 0020) .. .... 860 | ....  ... ..  .. .... A20 | .... .. ... . |
|   706 | ....  ... ..  80 .... ... | ....  ... ..  .. .... 8F0 | ....  ... ..  .. .... AB0 | .... .. ... . |
|   707 | D4C8 (G-7 DB) .. .... ... | 1D05 (- 0020) .. .... 980 | ....  ... ..  .. .... B40 | .... .. ... . |
|   708 | D40D (- 00BB) .. .... ... | 1D25 (+ 0020) .. .... A10 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   709 | D4C8 (+ 00BB) .. .... ... | 1D45 (+ 0020) .. .... AA0 | 22CF (C-5 BC) .. .... 900 | .... .. ... . |
|   710 | D40D (- 00BB) .. .... ... | 1D65 (+ 0020) .. .... B30 | ....  ... ..  .. .... 990 | .... .. ... . |
|   711 | 0AF7 (E-3 A8) .. .... ... | 1D85 (+ 0020) .. .... BC0 | ....  ... ..  .. .... A20 | .... .. ... . |
|   712 | ....  ... ..  .. .... ... | 1DA5 (+ 0020) .. .... C50 | ....  ... ..  .. .... AB0 | .... .. ... . |
|   713 | ....  ... ..  .. .... ... | 1D85 (- 0020) .. .... CE0 | ....  ... ..  .. .... B40 | .... .. ... . |
|   714 | ....  ... ..  .. .... ... | 1D65 (- 0020) .. .... D70 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   715 | 0AF7  E-3 A8  41 .... ... | 1D45 (- 0020) .. .... E00 | 459D (C-6 C8) .. 0809 900 | .... .. ... . |
|   716 | ....  ... ..  .. .... ... | 1D25 (- 0020) .. .... E90 | 3427 (G-5 C3) .. .... 930 | .... .. ... . |
|   717 | ....  ... ..  .. .... ... | 1D05 (- 0020) .. .... F20 | 2BDB (E-5 C0) .. .... 960 | .... .. ... . |
|   718 | ....  ... ..  80 .... ... | 1D25 (+ 0020) .. .... FB0 | 22CF (C-5 BC) .. .... 990 | .... .. ... . |
|   719 | D4C8 (G-7 DB) .. .... ... | 1D45 (+ 0020) .. .... 040 | 459D (C-6 C8) .. .... 9C0 | .... .. ... . |
|   720 | D40D (- 00BB) .. .... ... | 1D65 (+ 0020) .. .... 0D0 | 3427 (G-5 C3) .. .... 9F0 | .... .. ... . |
|   721 | 045A  C-2 98  41 0909 200 | 1D85 (+ 0020) .. .... 160 | 22CF (C-5 BC) .. 1909 900 | .... .. ... . |
|   722 | ....  ... ..  .. .... 220 | 1DA5 (+ 0020) .. .... 1F0 | ....  ... ..  .. .... 990 | .... .. ... . |
|   723 | ....  ... ..  .. .... 240 | 1D85 (- 0020) .. .... 280 | ....  ... ..  .. .... A20 | .... .. ... . |
|   724 | ....  ... ..  .. .... 260 | 1D65 (- 0020) .. .... 310 | ....  ... ..  .. .... AB0 | .... .. ... . |
|   725 | ....  ... ..  .. .... 280 | 1D45 (- 0020) .. .... 3A0 | ....  ... ..  .. .... B40 | .... .. ... . |
|   726 | ....  ... ..  .. .... 2A0 | 1D25 (- 0020) .. .... 430 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   727 | 08B4 (C-3 A4) .. .... 200 | 1A14 (G-4 B7) .. .... 740 | 1A14 (G-4 B7) .. .... 900 | .... .. ... . |
|   728 | ....  ... ..  .. .... 220 | ....  ... ..  .. .... 7D0 | ....  ... ..  .. .... 990 | .... .. ... . |
|   729 | ....  ... ..  .. .... 240 | 19F4 (- 0020) .. .... 860 | ....  ... ..  .. .... A20 | .... .. ... . |
|   730 | ....  ... ..  .. .... 260 | ....  ... ..  .. .... 8F0 | ....  ... ..  .. .... AB0 | .... .. ... . |
|   731 | ....  ... ..  .. .... 280 | 19D4 (- 0020) .. .... 980 | ....  ... ..  .. .... B40 | .... .. ... . |
|   732 | ....  ... ..  .. .... 2A0 | 19F4 (+ 0020) .. .... A10 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   733 | ....  ... ..  .. .... 200 | 1A14 (+ 0020) .. .... AA0 | 22CF (C-5 BC) .. .... 900 | .... .. ... . |
|   734 | ....  ... ..  .. .... 220 | 1A34 (+ 0020) .. .... B30 | ....  ... ..  .. .... 990 | .... .. ... . |
|   735 | ....  ... ..  .. .... 240 | 1A54 (+ 0020) .. .... BC0 | ....  ... ..  .. .... A20 | .... .. ... . |
|   736 | ....  ... ..  .. .... 260 | 1A74 (+ 0020) .. .... C50 | ....  ... ..  .. .... AB0 | .... .. ... . |
|   737 | ....  ... ..  .. .... 280 | 1A54 (- 0020) .. .... CE0 | ....  ... ..  .. .... B40 | .... .. ... . |
|   738 | ....  ... ..  .. .... 2A0 | 1A34 (- 0020) .. .... D70 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   739 | 045A (C-2 98) .. .... 200 | 173B (F-4 B5) .. .... 740 | 459D (C-6 C8) .. 0809 900 | .... .. ... . |
|   740 | ....  ... ..  .. .... 220 | ....  ... ..  .. .... 7D0 | 3427 (G-5 C3) .. .... 930 | .... .. ... . |
|   741 | ....  ... ..  .. .... 240 | 171B (- 0020) .. .... 860 | 2BDB (E-5 C0) .. .... 960 | .... .. ... . |
|   742 | ....  ... ..  .. .... 260 | ....  ... ..  .. .... 8F0 | 22CF (C-5 BC) .. .... 990 | .... .. ... . |
|   743 | ....  ... ..  .. .... 280 | 16FB (- 0020) .. .... 980 | 459D (C-6 C8) .. .... 9C0 | .... .. ... . |
|   744 | ....  ... ..  .. .... 2A0 | 171B (+ 0020) .. .... A10 | 3427 (G-5 C3) .. .... 9F0 | .... .. ... . |
|   745 | ....  ... ..  .. .... 200 | 173B (+ 0020) .. .... AA0 | 22CF (C-5 BC) .. 1909 900 | .... .. ... . |
|   746 | ....  ... ..  .. .... 220 | 175B (+ 0020) .. .... B30 | ....  ... ..  .. .... 990 | .... .. ... . |
|   747 | ....  ... ..  .. .... 240 | 177B (+ 0020) .. .... BC0 | ....  ... ..  .. .... A20 | .... .. ... . |
|   748 | ....  ... ..  .. .... 260 | 179B (+ 0020) .. .... C50 | ....  ... ..  .. .... AB0 | .... .. ... . |
|   749 | ....  ... ..  .. .... 280 | 177B (- 0020) .. .... CE0 | ....  ... ..  .. .... B40 | .... .. ... . |
|   750 | ....  ... ..  .. .... 2A0 | 175B (- 0020) .. .... D70 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   751 | 0AF7 (E-3 A8) .. 0FF8 900 | 173B (- 0020) .. .... E00 | 1A14 (G-4 B7) .. .... 900 | .... .. ... . |
|   752 | ....  ... ..  .. .... ... | 171B (- 0020) .. .... E90 | ....  ... ..  .. .... 990 | .... .. ... . |
|   753 | ....  ... ..  .. .... ... | 16FB (- 0020) .. .... F20 | ....  ... ..  .. .... A20 | .... .. ... . |
|   754 | ....  ... ..  80 .... ... | 171B (+ 0020) .. .... FB0 | ....  ... ..  .. .... AB0 | .... .. ... . |
|   755 | D4C8 (G-7 DB) .. .... ... | 173B (+ 0020) .. .... 040 | ....  ... ..  .. .... B40 | .... .. ... . |
|   756 | D40D (- 00BB) .. .... ... | 175B (+ 0020) .. .... 0D0 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   757 | D4C8 (+ 00BB) .. .... ... | 177B (+ 0020) .. .... 160 | 22CF (C-5 BC) .. .... 900 | .... .. ... . |
|   758 | D40D (- 00BB) .. .... ... | 179B (+ 0020) .. .... 1F0 | ....  ... ..  .. .... 990 | .... .. ... . |
|   759 | 0AF7 (E-3 A8) .. .... ... | 177B (- 0020) .. .... 280 | ....  ... ..  .. .... A20 | .... .. ... . |
|   760 | ....  ... ..  .. .... ... | 175B (- 0020) .. .... 310 | ....  ... ..  .. .... AB0 | .... .. ... . |
|   761 | ....  ... ..  .. .... ... | 173B (- 0020) .. .... 3A0 | ....  ... ..  .. .... B40 | .... .. ... . |
|   762 | ....  ... ..  .. .... ... | 171B (- 0020) .. .... 430 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   763 | 045A  C-2 98  41 0909 200 | 16FB (- 0020) .. .... 740 | 459D (C-6 C8) .. 0809 900 | .... .. ... . |
|   764 | ....  ... ..  .. .... 220 | 168B (E-4 B4) .. .... 7D0 | 3427 (G-5 C3) .. .... 930 | .... .. ... . |
|   765 | ....  ... ..  .. .... 240 | 15FB (- 0090) .. .... 860 | 2BDB (E-5 C0) .. .... 960 | .... .. ... . |
|   766 | ....  ... ..  .. .... 260 | 15CD (- 002E) .. .... 8F0 | 22CF (C-5 BC) .. .... 990 | .... .. ... . |
|   767 | ....  ... ..  .. .... 280 | 15AD (- 0020) .. .... 980 | 459D (C-6 C8) .. .... 9C0 | .... .. ... . |
|   768 | ....  ... ..  .. .... 2A0 | 15CD (+ 0020) .. .... A10 | 3427 (G-5 C3) .. .... 9F0 | .... .. ... . |
|   769 | ....  ... ..  .. .... 200 | 15ED (+ 0020) .. .... AA0 | 459D (C-6 C8) .. .... 900 | .... .. ... . |
|   770 | ....  ... ..  .. .... 220 | 160D (+ 0020) .. .... B30 | 3427 (G-5 C3) .. .... 930 | .... .. ... . |
|   771 | ....  ... ..  .. .... 240 | 162D (+ 0020) .. .... BC0 | 2BDB (E-5 C0) .. .... 960 | .... .. ... . |
|   772 | ....  ... ..  .. .... 260 | 164D (+ 0020) .. .... C50 | 22CF (C-5 BC) .. .... 990 | .... .. ... . |
|   773 | ....  ... ..  .. .... 280 | 162D (- 0020) .. .... CE0 | 459D (C-6 C8) .. .... 9C0 | .... .. ... . |
|   774 | ....  ... ..  .. .... 2A0 | 160D (- 0020) .. .... D70 | 3427 (G-5 C3) .. .... 9F0 | .... .. ... . |
|   775 | ....  ... ..  .. .... 200 | 15ED (- 0020) .. .... E00 | 459D (C-6 C8) .. .... 900 | .... .. ... . |
|   776 | ....  ... ..  .. .... 220 | 15CD (- 0020) .. .... E90 | 3427 (G-5 C3) .. .... 930 | .... .. ... . |
|   777 | ....  ... ..  .. .... 240 | 15AD (- 0020) .. .... F20 | 2BDB (E-5 C0) .. .... 960 | .... .. ... . |
|   778 | ....  ... ..  .. .... 260 | 15CD (+ 0020) .. .... FB0 | 22CF (C-5 BC) .. .... 990 | .... .. ... . |
|   779 | ....  ... ..  .. .... 280 | 15ED (+ 0020) .. .... 040 | 459D (C-6 C8) .. .... 9C0 | .... .. ... . |
|   780 | ....  ... ..  .. .... 2A0 | 160D (+ 0020) .. .... 0D0 | 3427 (G-5 C3) .. .... 9F0 | .... .. ... . |
|   781 | 022D (C-1 8C) .. .... 200 | 162D (+ 0020) .. .... 160 | 22CF (C-5 BC) .. 1909 900 | .... .. ... . |
|   782 | ....  ... ..  .. .... 220 | 164D (+ 0020) .. .... 1F0 | ....  ... ..  .. .... 990 | .... .. ... . |
|   783 | ....  ... ..  .. .... 240 | 162D (- 0020) .. .... 280 | ....  ... ..  .. .... A20 | .... .. ... . |
|   784 | ....  ... ..  .. .... 260 | 160D (- 0020) .. .... 310 | ....  ... ..  .. .... AB0 | .... .. ... . |
|   785 | ....  ... ..  .. .... 280 | 15ED (- 0020) .. .... 3A0 | ....  ... ..  .. .... B40 | .... .. ... . |
|   786 | ....  ... ..  .. .... 2A0 | 15CD (- 0020) .. .... 430 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   787 | 045A (C-2 98) .. .... 200 | 15AD (- 0020) .. .... 4C0 | 459D (C-6 C8) .. 0809 900 | .... .. ... . |
|   788 | ....  ... ..  .. .... 220 | 15CD (+ 0020) .. .... 550 | 3427 (G-5 C3) .. .... 930 | .... .. ... . |
|   789 | ....  ... ..  .. .... 240 | 15ED (+ 0020) .. .... 5E0 | 2BDB (E-5 C0) .. .... 960 | .... .. ... . |
|   790 | ....  ... ..  .. .... 260 | 160D (+ 0020) .. .... 670 | 22CF (C-5 BC) .. .... 990 | .... .. ... . |
|   791 | ....  ... ..  .. .... 280 | 162D (+ 0020) .. .... 700 | 459D (C-6 C8) .. .... 9C0 | .... .. ... . |
|   792 | ....  ... ..  .. .... 2A0 | 164D (+ 0020) .. .... 790 | 3427 (G-5 C3) .. .... 9F0 | .... .. ... . |
|   793 | ....  ... ..  .. .... 200 | 162D (- 0020) .. .... 820 | 22CF (C-5 BC) .. 1909 900 | .... .. ... . |
|   794 | ....  ... ..  .. .... 220 | 160D (- 0020) .. .... 8B0 | ....  ... ..  .. .... 990 | .... .. ... . |
|   795 | ....  ... ..  .. .... 240 | 15ED (- 0020) .. .... ... | ....  ... ..  .. .... A20 | .... .. ... . |
|   796 | ....  ... ..  .. .... 260 | 15CD (- 0020) .. .... 820 | ....  ... ..  .. .... AB0 | .... .. ... . |
|   797 | ....  ... ..  .. .... 280 | 15AD (- 0020) .. .... 790 | ....  ... ..  .. .... B40 | .... .. ... . |
|   798 | ....  ... ..  .. .... 2A0 | 15CD (+ 0020) .. .... 700 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   799 | 0AF7 (E-3 A8) .. 0FF8 900 | 15ED (+ 0020) .. .... 670 | 1A14 (G-4 B7) .. .... 900 | .... .. ... . |
|   800 | ....  ... ..  .. .... ... | 160D (+ 0020) .. .... 5E0 | ....  ... ..  .. .... 990 | .... .. ... . |
|   801 | ....  ... ..  .. .... ... | 162D (+ 0020) .. .... 550 | ....  ... ..  .. .... A20 | .... .. ... . |
|   802 | ....  ... ..  80 .... ... | 164D (+ 0020) .. .... 4C0 | ....  ... ..  .. .... AB0 | .... .. ... . |
|   803 | D4C8 (G-7 DB) .. .... ... | 162D (- 0020) .. .... 430 | ....  ... ..  .. .... B40 | .... .. ... . |
|   804 | D40D (- 00BB) .. .... ... | 160D (- 0020) .. .... 3A0 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   805 | D4C8 (+ 00BB) .. .... ... | 15ED (- 0020) .. .... 310 | 22CF (C-5 BC) .. .... 900 | .... .. ... . |
|   806 | D40D (- 00BB) .. .... ... | 15CD (- 0020) .. .... 280 | ....  ... ..  .. .... 990 | .... .. ... . |
|   807 | 0AF7 (E-3 A8) .. .... ... | 15AD (- 0020) .. .... 1F0 | ....  ... ..  .. .... A20 | .... .. ... . |
|   808 | ....  ... ..  .. .... ... | 15CD (+ 0020) .. .... 160 | ....  ... ..  .. .... AB0 | .... .. ... . |
|   809 | ....  ... ..  .. .... ... | 15ED (+ 0020) .. .... 0D0 | ....  ... ..  .. .... B40 | .... .. ... . |
|   810 | ....  ... ..  .. .... ... | 160D (+ 0020) .. .... 040 | ....  ... ..  .. .... BD0 | .... .. ... . |
|   811 | 0AF7  E-3 A8  41 .... ... | 15ED (- 0020) .. .... 740 | 459D (C-6 C8) .. 0809 900 | .... .. ... . |
|   812 | ....  ... ..  .. .... ... | ....  ... ..  .. .... 7D0 | 3427 (G-5 C3) .. .... 930 | .... .. ... . |
|   813 | ....  ... ..  .. .... ... | 15CD (- 0020) .. .... 860 | 2BDB (E-5 C0) .. .... 960 | .... .. ... . |
|   814 | ....  ... ..  80 .... ... | ....  ... ..  .. .... 8F0 | 22CF (C-5 BC) .. .... 990 | .... .. ... . |
|   815 | D4C8 (G-7 DB) .. .... ... | 15AD (- 0020) .. .... 980 | 459D (C-6 C8) .. .... 9C0 | .... .. ... . |
|   816 | D40D (- 00BB) .. .... ... | 15CD (+ 0020) .. .... A10 | 3427 (G-5 C3) .. .... 9F0 | .... .. ... . |
|   817 | 045A  C-2 98  41 0909 200 | 15ED (+ 0020) .. .... AA0 | 22CF (C-5 BC) .. 1909 900 | .... .. ... . |
|   818 | ....  ... ..  .. .... 220 | 160D (+ 0020) .. .... B30 | ....  ... ..  .. .... 990 | .... .. ... . |
